#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
0.0000000000000	0.0015823800349608	-0.0000000000000
0.0040000001899898	0.0015660292701796	-0.0010848979000002
0.0080000003799796	0.0015170243568718	-0.0021683103404939
0.012000000104308	0.0014355070888996	-0.0032487586140633
0.016000000759959	0.0013217137893662	-0.0043247775174677
0.019999999552965	0.0011759712360799	-0.0053949225693941
0.024000000208616	0.00099869619589299	-0.0064577758312225
0.028000000864267	0.00079039670526981	-0.0075119528919458
0.032000001519918	0.00055166473612189	-0.0085561089217663
0.035999998450279	0.00028317485703155	-0.0095889447256923
0.039999999105930	-1.4325116353575e-05	-0.010609210468829
0.043999999761581	-0.00034000352025032	-0.011615717783570
0.048000000417233	-0.00069296860601753	-0.012607331387699
0.052000001072884	-0.0010722582228482	-0.013582989573479
0.056000001728535	-0.0014768529217690	-0.014541698619723
0.059999998658895	-0.0019056798191741	-0.015482537448406
0.064000003039837	-0.0023576209787279	-0.016404662281275
0.068000003695488	-0.0028315046802163	-0.017307313159108
0.071999996900558	-0.0033261342905462	-0.018189804628491
0.075999997556210	-0.0038402797654271	-0.019051546230912
0.079999998211861	-0.0043726931326091	-0.019892023876309
0.083999998867512	-0.0049220970831811	-0.020710814744234
0.087999999523163	-0.0054872175678611	-0.021507579833269
0.092000000178814	-0.0060667768120766	-0.022282067686319
0.096000000834465	-0.0066594826057553	-0.023034112527966
0.10000000149012	-0.0072640655562282	-0.023763634264469
0.10400000214577	-0.0078792730346322	-0.024470631033182
0.10800000280142	-0.0085038598626852	-0.025155188515782
0.11200000345707	-0.0091366181150079	-0.025817455723882
0.11599999666214	-0.0097763780504465	-0.026457678526640
0.11999999731779	-0.010421974584460	-0.027076153084636
0.12399999797344	-0.011072332039475	-0.027673253789544
0.12800000607967	-0.011726375669241	-0.028249410912395
0.13199999928474	-0.012383108958602	-0.028805123642087
0.13600000739098	-0.013041567057371	-0.029340935871005
0.14000000059605	-0.013700855895877	-0.029857441782951
0.14399999380112	-0.014360151253641	-0.030355274677277
0.14800000190735	-0.015018644742668	-0.030835120007396
0.15199999511242	-0.015675641596317	-0.031297683715820
0.15600000321865	-0.016330458223820	-0.031743694096804
0.15999999642372	-0.016982531175017	-0.032173920422792
0.16400000452995	-0.017631320282817	-0.032589126378298
0.16799999773502	-0.018276363611221	-0.032990105450153
0.17200000584126	-0.018917255103588	-0.033377643674612
0.17599999904633	-0.019553655758500	-0.033752515912056
0.18000000715256	-0.020185269415379	-0.034115534275770
0.18400000035763	-0.020811872556806	-0.034467451274395
0.18799999356270	-0.021433312445879	-0.034809030592442
0.19200000166893	-0.022049451246858	-0.035141024738550
0.19599999487400	-0.022660205140710	-0.035464145243168
0.20000000298023	-0.023265544325113	-0.035779096186161
0.20399999618530	-0.023865506052971	-0.036086540669203
0.20800000429153	-0.024460090324283	-0.036387115716934
0.21199999749660	-0.025049390271306	-0.036681421101093
0.21600000560284	-0.025633521378040	-0.036970030516386
0.21999999880791	-0.026212580502033	-0.037253476679325
0.22400000691414	-0.026786711066961	-0.037532258778811
0.22800000011921	-0.027356039732695	-0.037806846201420
0.23199999332428	-0.027920767664909	-0.038077656179667
0.23600000143051	-0.028481004759669	-0.038345083594322
0.23999999463558	-0.029036937281489	-0.038609493523836
0.24400000274181	-0.029588680714369	-0.038871210068464
0.24799999594688	-0.030136376619339	-0.039130538702011
0.25200000405312	-0.030680168420076	-0.039387743920088
0.25600001215935	-0.031220093369484	-0.039643101394176
0.25999999046326	-0.031756274402142	-0.039896834641695
0.26399999856949	-0.032288756221533	-0.040149159729481
0.26800000667572	-0.032817535102367	-0.040400296449661
0.27200001478195	-0.033342581242323	-0.040650468319654
0.27599999308586	-0.033863909542561	-0.040899872779846
0.28000000119209	-0.034381378442049	-0.041148740798235
0.28400000929832	-0.034894924610853	-0.041397292166948
0.28799998760223	-0.035404350608587	-0.041645806282759
0.29199999570847	-0.035909514874220	-0.041894529014826
0.29600000381470	-0.036410212516785	-0.042143780738115
0.30000001192093	-0.036906149238348	-0.042393930256367
0.30399999022484	-0.037397135049105	-0.042645331472158
0.30799999833107	-0.037882804870605	-0.042898450046778
0.31200000643730	-0.038362901657820	-0.043153777718544
0.31600001454353	-0.038837082684040	-0.043411854654551
0.31999999284744	-0.039305005222559	-0.043673317879438
0.32400000095367	-0.039766341447830	-0.043938849121332
0.32800000905991	-0.040220756083727	-0.044209212064743
0.33199998736382	-0.040667947381735	-0.044485252350569
0.33599999547005	-0.041107568889856	-0.044767916202545
0.34000000357628	-0.041539356112480	-0.045058190822601
0.34400001168251	-0.041963085532188	-0.045357190072536
0.34799998998642	-0.042378559708595	-0.045666072517633
0.35199999809265	-0.042785622179508	-0.045986149460077
0.35600000619888	-0.043184176087379	-0.046318750828505
0.36000001430511	-0.043574225157499	-0.046665363013744
0.36399999260902	-0.043955862522125	-0.047027494758368
0.36800000071526	-0.044329203665257	-0.047406792640686
0.37200000882149	-0.044694576412439	-0.047804929316044
0.37599998712540	-0.045052349567413	-0.048223692923784
0.37999999523163	-0.045403003692627	-0.048664938658476
0.38400000333786	-0.045747231692076	-0.049130562692881
0.38800001144409	-0.046085789799690	-0.049622543156147
0.39199998974800	-0.046419631689787	-0.050142876803875
0.39599999785423	-0.046749848872423	-0.050693634897470
0.40000000596046	-0.047077748924494	-0.051276870071888
0.40400001406670	-0.047404758632183	-0.051894705742598
0.40799999237061	-0.047732554376125	-0.052549224346876
0.41200000047684	-0.048062920570374	-0.053242556750774
0.41600000858307	-0.048397947102785	-0.053976710885763
0.41999998688698	-0.048739843070507	-0.054753802716732
0.42399999499321	-0.049091100692749	-0.055575769394636
0.42800000309944	-0.049454342573881	-0.056444536894560
0.43200001120567	-0.049832429736853	-0.057361979037523
0.43599998950958	-0.050228491425514	-0.058329816907644
0.43999999761581	-0.050645828247070	-0.059349667280912
0.44400000572205	-0.051087953150272	-0.060423038899899
0.44800001382828	-0.051558569073677	-0.061551280319691
0.45199999213219	-0.052061632275581	-0.062735550105572
0.45600000023842	-0.052601296454668	-0.063976839184761
0.46000000834465	-0.053181830793619	-0.065275959670544
0.46399998664856	-0.053807798773050	-0.066633425652981
0.46799999475479	-0.054483912885189	-0.068049564957619
0.47200000286102	-0.055214952677488	-0.069524481892586
0.47600001096725	-0.056005980819464	-0.071057930588722
0.47999998927116	-0.056862153112888	-0.072649404406548
0.48399999737740	-0.057788688689470	-0.074298143386841
0.48800000548363	-0.058791022747755	-0.076002962887287
0.49200001358986	-0.059874642640352	-0.077762402594090
0.49599999189377	-0.061045031994581	-0.079574681818485
0.50000000000000	-0.062307789921761	-0.081437624990940
0.50400000810623	-0.063668593764305	-0.083348654210567
0.50800001621246	-0.065133020281792	-0.085304863750935
0.51200002431870	-0.066706731915474	-0.087302938103676
0.51599997282028	-0.068395309150219	-0.089339137077332
0.51999998092651	-0.070204198360443	-0.091409370303154
0.52399998903275	-0.072138905525208	-0.093509085476398
0.52799999713898	-0.074204683303833	-0.095633365213871
0.53200000524521	-0.076406687498093	-0.097776882350445
0.53600001335144	-0.078749917447567	-0.099933847784996
0.54000002145767	-0.081239178776741	-0.10209808498621
0.54400002956390	-0.083878986537457	-0.10426310449839
0.54799997806549	-0.086673699319363	-0.10642185807228
0.55199998617172	-0.089627288281918	-0.10856705904007
0.55599999427795	-0.092743456363678	-0.11069097369909
0.56000000238419	-0.096025593578815	-0.11278548836708
0.56400001049042	-0.099476635456085	-0.11484222859144
0.56800001859665	-0.10309927165508	-0.11685236543417
0.57200002670288	-0.10689560323954	-0.11880684643984
0.57599997520447	-0.11086738109589	-0.12069627642632
0.57999998331070	-0.11501579731703	-0.12251104414463
0.58399999141693	-0.11934173852205	-0.12424116581678
0.58799999952316	-0.12384539097548	-0.12587660551071
0.59200000762939	-0.12852647900581	-0.12740696966648
0.59600001573563	-0.13338404893875	-0.12882183492184
0.60000002384186	-0.13841684162617	-0.13011051714420
0.60399997234344	-0.14362277090549	-0.13126225769520
0.60799998044968	-0.14899922907352	-0.13226626813412
0.61199998855591	-0.15454292297363	-0.13311174511909
0.61599999666214	-0.16025005280972	-0.13378778100014
0.62000000476837	-0.16611611843109	-0.13428358733654
0.62400001287460	-0.17213602364063	-0.13458831608295
0.62800002098083	-0.17830385267735	-0.13469146192074
0.63200002908707	-0.18461334705353	-0.13458238542080
0.63599997758865	-0.19105723500252	-0.13425090909004
0.63999998569489	-0.19762799143791	-0.13368679583073
0.64399999380112	-0.20431713759899	-0.13288034498692
0.64800000190735	-0.21111574769020	-0.13182196021080
0.65200001001358	-0.21801415085793	-0.13050258159637
0.65600001811981	-0.22500224411488	-0.12891314923763
0.66000002622604	-0.23206917941570	-0.12704549729824
0.66399997472763	-0.23920349776745	-0.12489172071218
0.66799998283386	-0.24639336764812	-0.12244423478842
0.67199999094009	-0.25362640619278	-0.11969624459743
0.67599999904633	-0.26088955998421	-0.11664136499166
0.68000000715256	-0.26816940307617	-0.11327394098043
0.68400001525879	-0.27545216679573	-0.10958877205849
0.68800002336502	-0.28272345662117	-0.10558144748211
0.69199997186661	-0.28996869921684	-0.10124836862087
0.69599997997284	-0.29717281460762	-0.096586279571056
0.69999998807907	-0.30432060360909	-0.091592982411385
0.70399999618530	-0.31139633059502	-0.086267024278641
0.70800000429153	-0.31838431954384	-0.080607615411282
0.71200001239777	-0.32526853680611	-0.074614748358727
0.71600002050400	-0.33203291893005	-0.068289414048195
0.72000002861023	-0.33866122364998	-0.061633333563805
0.72399997711182	-0.34513711929321	-0.054648969322443
0.72799998521805	-0.35144448280334	-0.047339901328087
0.73199999332428	-0.35756704211235	-0.039710197597742
0.73600000143051	-0.36348864436150	-0.031765270978212
0.74000000953674	-0.36919337511063	-0.023510789498687
0.74400001764297	-0.37466543912888	-0.014953746460378
0.74800002574921	-0.37988933920860	-0.0061019859276712
0.75199997425079	-0.38484975695610	0.0030361216049641
0.75599998235703	-0.38953191041946	0.012451233342290
0.75999999046326	-0.39392116665840	0.022133044898510
0.76399999856949	-0.39800348877907	0.032070770859718
0.76800000667572	-0.40176531672478	0.042252428829670
0.77200001478195	-0.40519344806671	0.052665818482637
0.77600002288818	-0.40827548503876	0.063297465443611
0.77999997138977	-0.41099950671196	0.074133656919003
0.78399997949600	-0.41335424780846	0.085159793496132
0.78799998760223	-0.41532903909683	0.096360564231873
0.79199999570847	-0.41691422462463	0.10772024840117
0.79600000381470	-0.41810062527657	0.11922243237495
0.80000001192093	-0.41887986660004	0.13085046410561
0.80400002002716	-0.41924461722374	0.14258684217930
0.80800002813339	-0.41918814182281	0.15441386401653
0.81199997663498	-0.41870468854904	0.16631346940994
0.81599998474121	-0.41778960824013	0.17826694250107
0.81999999284744	-0.41643866896629	0.19025580585003
0.82400000095367	-0.41464903950691	0.20226107537746
0.82800000905991	-0.41241863369942	0.21426346898079
0.83200001716614	-0.40974628925323	0.22624373435974
0.83600002527237	-0.40663182735443	0.23818251490593
0.83999997377396	-0.40307617187500	0.25006037950516
0.84399998188019	-0.39908111095428	0.26185801625252
0.84799998998642	-0.39464923739433	0.27355617284775
0.85199999809265	-0.38978448510170	0.28513565659523
0.85600000619888	-0.38449132442474	0.29657745361328
0.86000001430511	-0.37877550721169	0.30786290764809
0.86400002241135	-0.37264358997345	0.31897351145744
0.86799997091293	-0.36610299348831	0.32989120483398
0.87199997901917	-0.35916197299957	0.34059840440750
0.87599998712540	-0.35182964801788	0.35107773542404
0.87999999523163	-0.34411633014679	0.36131238937378
