#Parameters = {L=161.5; D=10; Gap=1.5; Z0=73}
#"Frequency / GHz"	"S1,1 (L=161.5) [Magnitude]"
#----------------------------------------------
0.10000000149012	-0.76900080367993
0.10440000146627	-0.73225285379914
0.10880000144243	-0.69475468857289
0.11320000141859	-0.65658556041083
0.11760000139475	-0.61782845744194
0.12200000137091	-0.57856301470217
0.12639999389648	-0.53886657565615
0.13079999387264	-0.49881924833371
0.13519999384880	-0.45849468530590
0.13959999382496	-0.41797168348919
0.14399999380112	-0.37732065513761
0.14839999377728	-0.33661523978449
0.15279999375343	-0.29592421176912
0.15719999372959	-0.25531735847031
0.16159999370575	-0.21486047779770
0.16599999368191	-0.17461688430027
0.17039999365807	-0.13465129881257
0.17479999363422	-0.095022222650735
0.17919999361038	-0.055788799633742
0.18359999358654	-0.017008132747824
0.18799999356270	0.021265636271997
0.19239999353886	0.058980874295150
0.19679999351501	0.096086569076850
0.20119999349117	0.13253344692432
0.20559999346733	0.16827557400900
0.20999999344349	0.20326789791454
0.21439999341965	0.23746762433181
0.21879999339581	0.27083297459073
0.22319999337196	0.30332436906671
0.22759999334812	0.33490363000820
0.23199999332428	0.36553502876179
0.23639999330044	0.39518333052154
0.24079999327660	0.42381617145646
0.24519999325275	0.45139938066955
0.24959999322891	0.47790470225705
0.25400000810623	0.50330203255580
0.25839999318123	0.52756313086544
0.26280000805855	0.55066160350807
0.26719999313354	0.57257175521114
0.27160000801086	0.59326739200711
0.27599999308586	0.61272618068819
0.28040000796318	0.63092685141142
0.28479999303818	0.64784433585372
0.28920000791550	0.66346104874332
0.29359999299049	0.67775492394706
0.29800000786781	0.69070626648957
0.30239999294281	0.70229819471607
0.30680000782013	0.71251124283063
0.31119999289513	0.72132925319878
0.31560000777245	0.72873365134311
0.31999999284744	0.73470878942185
0.32440000772476	0.73924147971540
0.32879999279976	0.74231293531793
0.33320000767708	0.74390845755620
0.33759999275208	0.74401582077430
0.34200000762939	0.74261793543044
0.34639999270439	0.73970259394285
0.35080000758171	0.73525695120829
0.35519999265671	0.72926542466682
0.35960000753403	0.72171521222936
0.36399999260902	0.71259316584863
0.36840000748634	0.70188734673980
0.37279999256134	0.68958309881878
0.37720000743866	0.67566959195415
0.38159999251366	0.66013198766244
0.38600000739098	0.64295920550475
0.39039999246597	0.62413747267837
0.39480000734329	0.60365402776284
0.39919999241829	0.58149648645926
0.40360000729561	0.55765223598424
0.40799999237061	0.53210596023704
0.41240000724792	0.50484671739583
0.41679999232292	0.47586031683073
0.42120000720024	0.44513229325786
0.42559999227524	0.41264946425992
0.43000000715256	0.37839825356236
0.43439999222755	0.34236421978882
0.43880000710487	0.30453224761740
0.44319999217987	0.26488705959819
0.44760000705719	0.22341316014707
0.45199999213219	0.18009600952894
0.45640000700951	0.13491936873943
0.46079999208450	0.087866191884868
0.46520000696182	0.038919235272552
0.46959999203682	-0.011938009200026
0.47400000691414	-0.064724265003957
0.47839999198914	-0.11945683001640
0.48280000686646	-0.17615479578429
0.48719999194145	-0.23483798905058
0.49160000681877	-0.29552756337751
0.49599999189377	-0.35824243952508
0.50040000677109	-0.42300526521461
0.50480002164841	-0.48983760770438
0.50919997692108	-0.55876240368761
0.51359999179840	-0.62980336682845
0.51800000667572	-0.70298458193302
0.52240002155304	-0.77833046929142
0.52679997682571	-0.85586864417341
0.53119999170303	-0.93562485126405
0.53560000658035	-1.0176275160930
0.54000002145767	-1.1019044556162
0.54439997673035	-1.1884866429100
0.54879999160767	-1.2774042118906
0.55320000648499	-1.3686881129178
0.55760002136230	-1.4623730986303
0.56199997663498	-1.5584921676358
0.56639999151230	-1.6570801110840
0.57080000638962	-1.7581752869134
0.57520002126694	-1.8618132347389
0.57959997653961	-1.9680348920545
0.58399999141693	-2.0768800372549
0.58840000629425	-2.1883905171720
0.59280002117157	-2.3026092111975
0.59719997644424	-2.4195818417442
0.60159999132156	-2.5393551804733
0.60600000619888	-2.6619747500573
0.61040002107620	-2.7874918408137
0.61479997634888	-2.9159580429227
0.61919999122620	-3.0474233533821
0.62360000610352	-3.1819453789461
0.62800002098083	-3.3195794617181
0.63239997625351	-3.4603801198105
0.63679999113083	-3.6044112491566
0.64120000600815	-3.7517304063679
0.64560002088547	-3.9024022463135
0.64999997615814	-4.0564888106721
0.65439999103546	-4.2140571368274
0.65880000591278	-4.3751728300292
0.66320002079010	-4.5399052531564
0.66759997606277	-4.7083213912398
0.67199999094009	-4.8804905368342
0.67640000581741	-5.0564827477659
0.68080002069473	-5.2363684390659
0.68519997596741	-5.4202144454868
0.68959999084473	-5.6080902526436
0.69400000572205	-5.8000604083824
0.69840002059937	-5.9961892300403
0.70279997587204	-6.1965339695779
0.70719999074936	-6.4011494380361
0.71160000562668	-6.6100812843414
0.71600002050400	-6.8233680396373
0.72039997577667	-7.0410393369131
0.72479999065399	-7.2631063928580
0.72920000553131	-7.4895681358350
0.73360002040863	-7.7204023274617
0.73799997568130	-7.9555599691122
0.74239999055862	-8.1949657405060
0.74680000543594	-8.4385051244202
0.75120002031326	-8.6860255304871
0.75559997558594	-8.9373190446149
0.75999999046326	-9.1921188857923
0.76440000534058	-9.4500882956292
0.76880002021790	-9.7108092532360
0.77319997549057	-9.9737649686812
0.77759999036789	-10.238326684927
0.78200000524521	-10.503741066778
0.78640002012253	-10.769108016427
0.79079997539520	-11.033368308546
0.79519999027252	-11.295288547165
0.79960000514984	-11.553439457236
0.80400002002716	-11.806198205212
0.80839997529984	-12.051736300454
0.81279999017715	-12.288031247398
0.81720000505447	-12.512883285528
0.82160001993179	-12.723952176715
0.82599997520447	-12.918803910399
0.83039999008179	-13.094986434093
0.83480000495911	-13.250114993850
0.83920001983643	-13.381971969444
0.84359997510910	-13.488617160882
0.84799998998642	-13.568490788120
0.85240000486374	-13.620509043220
0.85680001974106	-13.644131959641
0.86119997501373	-13.639394078411
0.86559998989105	-13.606905264022
0.87000000476837	-13.547810616702
0.87440001964569	-13.463720522430
0.87879997491837	-13.356610445464
0.88319998979568	-13.228719487377
0.88760000467300	-13.082442349587
0.89200001955032	-12.920225038208
0.89639997482300	-12.744484279956
0.90079998970032	-12.557538572232
0.90520000457764	-12.361558294768
0.90960001945496	-12.158532048990
0.91399997472763	-11.950253865415
0.91839998960495	-11.738315294562
0.92280000448227	-11.524107593370
0.92720001935959	-11.308836375757
0.93159997463226	-11.093529188411
0.93599998950958	-10.879056579244
0.94040000438690	-10.666148570403
0.94480001926422	-10.455409359639
0.94919997453690	-10.247334733089
0.95359998941422	-10.042323039223
0.95800000429153	-9.8406917251097
0.96240001916885	-9.6426933811465
0.96679997444153	-9.4485167376456
0.97119998931885	-9.2583028782218
0.97560000419617	-9.0721523273892
0.98000001907349	-8.8901281929732
0.98439997434616	-8.7122659623571
0.98879998922348	-8.5385781138401
0.99320000410080	-8.3690534779273
0.99760001897812	-8.2036695772557
1.0019999742508	-8.0423862136157
1.0063999891281	-7.8851568894322
1.0108000040054	-7.7319235363232
1.0152000188828	-7.5826217928314
1.0196000337601	-7.4371844311425
1.0240000486374	-7.2955364448160
1.0283999443054	-7.1576037069263
1.0327999591827	-7.0233080116299
1.0371999740601	-6.8925708816418
1.0415999889374	-6.7653119719866
1.0460000038147	-6.6414522174176
1.0504000186920	-6.5209106217944
1.0548000335693	-6.4036101360468
1.0592000484467	-6.2894703507012
1.0635999441147	-6.1784166587991
1.0679999589920	-6.0703692166451
1.0723999738693	-5.9652552014819
1.0767999887466	-5.8630020813708
1.0812000036240	-5.7635346123851
1.0856000185013	-5.6667838245909
1.0900000333786	-5.5726816282175
1.0944000482559	-5.4811586385103
1.0987999439240	-5.3921480518925
1.1031999588013	-5.3055876511421
1.1075999736786	-5.2214122352219
1.1119999885559	-5.1395611053109
1.1164000034332	-5.0599726333648
1.1208000183105	-4.9825880740964
1.1252000331879	-4.9073518246973
1.1296000480652	-4.8342050767839
1.1339999437332	-4.7630952058773
1.1383999586105	-4.6939659374981
1.1427999734879	-4.6267686914726
1.1471999883652	-4.5614471135078
1.1516000032425	-4.4979537793684
1.1560000181198	-4.4362388481815
1.1604000329971	-4.3762573205457
1.1648000478745	-4.3179579208906
1.1691999435425	-4.2612970169566
1.1735999584198	-4.2062296068895
1.1779999732971	-4.1527115121791
1.1823999881744	-4.1006991886408
1.1868000030518	-4.0501499581679
1.1912000179291	-4.0010250392340
1.1956000328064	-3.9532812974949
1.2000000476837	-3.9068788513571
1.2043999433517	-3.8617810138372
1.2087999582291	-3.8179467787726
1.2131999731064	-3.7753402681085
1.2175999879837	-3.7339244775279
1.2220000028610	-3.6936639182875
1.2264000177383	-3.6545231520517
1.2308000326157	-3.6164655197233
1.2352000474930	-3.5794596501284
1.2395999431610	-3.5434716436660
1.2439999580383	-3.5084667079983
1.2483999729156	-3.4744166731787
1.2527999877930	-3.4412843634329
1.2572000026703	-3.4090438545343
1.2616000175476	-3.3776632160624
1.2660000324249	-3.3471131083266
1.2704000473022	-3.3173641001573
1.2747999429703	-3.2883864759240
1.2791999578476	-3.2601538723293
1.2835999727249	-3.2326387111037
1.2879999876022	-3.2058146907145
1.2924000024796	-3.1796550542340
1.2968000173569	-3.1541334508671
1.3012000322342	-3.1292271207679
1.3056000471115	-3.1049085989942
1.3099999427795	-3.0811569379437
1.3143999576569	-3.0579469653730
1.3187999725342	-3.0352565235460
1.3231999874115	-3.0130646367162
1.3276000022888	-2.9913481359099
1.3320000171661	-2.9700870890495
1.3364000320435	-2.9492608718287
1.3408000469208	-2.9288499731302
1.3451999425888	-2.9088344418313
1.3495999574661	-2.8891959269546
1.3539999723434	-2.8699176417383
1.3583999872208	-2.8509813495416
1.3628000020981	-2.8323699925594
1.3672000169754	-2.8140681426519
1.3716000318527	-2.7960601512272
1.3760000467300	-2.7783301472571
1.3803999423981	-2.7608638619754
1.3847999572754	-2.7436487291579
1.3891999721527	-2.7266705692725
1.3935999870300	-2.7099170222919
1.3980000019073	-2.6933759625900
1.4024000167847	-2.6770357565486
1.4068000316620	-2.6608851667529
1.4112000465393	-2.6449150527889
1.4155999422073	-2.6291145482608
1.4199999570847	-2.6134756853642
1.4243999719620	-2.5979881590888
1.4287999868393	-2.5826447011313
1.4332000017166	-2.5674377337186
1.4376000165939	-2.5523612176086
1.4420000314713	-2.5374079693470
1.4464000463486	-2.5225705801105
1.4507999420166	-2.5078448347243
1.4551999568939	-2.4932255057994
1.4595999717712	-2.4787087330259
1.4639999866486	-2.4642893323018
1.4684000015259	-2.4499641421243
1.4728000164032	-2.4357299002737
1.4772000312805	-2.4215842217328
1.4816000461578	-2.4075242200389
1.4859999418259	-2.3935462366152
1.4903999567032	-2.3796519446841
1.4947999715805	-2.3658388158343
1.4991999864578	-2.3521046805690
1.5036000013351	-2.3384501264442
1.5080000162125	-2.3248740638163
1.5124000310898	-2.3113777565694
1.5168000459671	-2.2979599218146
1.5211999416351	-2.2846224680687
1.5255999565125	-2.2713653438940
1.5299999713898	-2.2581899542159
1.5343999862671	-2.2450975539699
1.5388000011444	-2.2320884679189
1.5432000160217	-2.2191664288156
1.5476000308990	-2.2063304746634
1.5520000457764	-2.1935852286024
1.5563999414444	-2.1809300965949
1.5607999563217	-2.1683690074765
1.5651999711990	-2.1559045935747
1.5695999860764	-2.1435376566635
1.5740000009537	-2.1312719126968
1.5784000158310	-2.1191085618356
1.5828000307083	-2.1070501451232
1.5872000455856	-2.0950993865269
1.5915999412537	-2.0832601690574
1.5959999561310	-2.0715329490310
1.6003999710083	-2.0599219188220
1.6047999858856	-2.0484280665666
1.6092000007629	-2.0370553870211
1.6136000156403	-2.0258047670165
1.6180000305176	-2.0146796819146
1.6224000453949	-2.0036821529698
1.6267999410629	-1.9928144392437
1.6311999559402	-1.9820773191282
1.6355999708176	-1.9714748647637
1.6399999856949	-1.9610078735237
1.6444000005722	-1.9506785548450
1.6488000154495	-1.9404878282930
1.6532000303268	-1.9304383536200
1.6576000452042	-1.9205318318991
1.6619999408722	-1.9107686777964
1.6663999557495	-1.9011501525387
1.6707999706268	-1.8916772615652
1.6751999855042	-1.8823523970416
1.6796000003815	-1.8731754204656
1.6840000152588	-1.8641465120956
1.6884000301361	-1.8552674312504
1.6928000450134	-1.8465368494629
1.6971999406815	-1.8379572229516
1.7015999555588	-1.8295275091622
1.7059999704361	-1.8212474541525
1.7103999853134	-1.8131170327215
1.7148000001907	-1.8051371812949
1.7192000150681	-1.7973054866602
1.7236000299454	-1.7896243863606
1.7280000448227	-1.7820903190114
1.7323999404907	-1.7747034323094
1.7367999553680	-1.7674640691287
1.7411999702454	-1.7603713177824
1.7455999851227	-1.7534227513866
1.7500000000000	-1.7466172307389
1.7544000148773	-1.7399543390024
1.7588000297546	-1.7334328101732
1.7632000446320	-1.7270500445520
1.7676000595093	-1.7208071609621
1.7719999551773	-1.7146985616917
1.7763999700546	-1.7087268132653
1.7807999849319	-1.7028888314036
1.7851999998093	-1.6971821927442
1.7896000146866	-1.6916063842788
1.7940000295639	-1.6861578070394
1.7984000444412	-1.6808372709005
1.8028000593185	-1.6756418062955
1.8071999549866	-1.6705697271249
1.8115999698639	-1.6656193722722
1.8159999847412	-1.6607897304945
1.8203999996185	-1.6560785609622
1.8248000144958	-1.6514840234362
1.8292000293732	-1.6470047291486
1.8336000442505	-1.6426405298892
1.8380000591278	-1.6383894684763
1.8423999547958	-1.6342489785189
1.8467999696732	-1.6302180401679
1.8511999845505	-1.6262969074408
1.8555999994278	-1.6224849783809
1.8600000143051	-1.6187797332203
1.8644000291824	-1.6151807514764
1.8688000440598	-1.6116892038895
1.8732000589371	-1.6083026325064
1.8775999546051	-1.6050210368345
1.8819999694824	-1.6018456759322
1.8863999843597	-1.5987736601009
1.8907999992371	-1.5958084555896
1.8952000141144	-1.5929492804718
1.8996000289917	-1.5901968845135
1.9040000438690	-1.5875517122237
1.9084000587463	-1.5850150387853
1.9127999544144	-1.5825876376467
1.9171999692917	-1.5802711339110
1.9215999841690	-1.5780653621095
1.9259999990463	-1.5759764648126
1.9304000139236	-1.5740032452319
1.9348000288010	-1.5721491251743
1.9392000436783	-1.5704158477200
1.9436000585556	-1.5688067915206
1.9479999542236	-1.5673239381425
1.9523999691010	-1.5659718286956
1.9567999839783	-1.5647533739655
1.9611999988556	-1.5636724381656
1.9656000137329	-1.5627318590084
1.9700000286102	-1.5619367690132
1.9744000434875	-1.5612908424960
1.9788000583649	-1.5608004115133
1.9831999540329	-1.5604693302899
1.9875999689102	-1.5603022290183
1.9919999837875	-1.5603039102594
1.9963999986649	-1.5604808739163
2.0007998943329	-1.5608392008640
2.0051999092102	-1.5613824432597
2.0095999240875	-1.5621193675176
2.0139999389648	-1.5630548067713
2.0183999538422	-1.5641973997036
2.0227999687195	-1.5655504611559
2.0271999835968	-1.5671237622029
2.0315999984741	-1.5689226657204
2.0360000133514	-1.5709551289701
2.0404000282288	-1.5732287091002
2.0448000431061	-1.5757498668161
2.0492000579834	-1.5785274450914
2.0536000728607	-1.5815684450125
2.0580000877380	-1.5848823856806
2.0624001026154	-1.5884750496357
2.0668001174927	-1.5923560844910
2.0711998939514	-1.5965328419929
2.0755999088287	-1.6010157765370
2.0799999237061	-1.6058113939494
2.0843999385834	-1.6109274123774
2.0887999534607	-1.6163748625116
2.0931999683380	-1.6221606312267
2.0975999832153	-1.6282942497867
2.1019999980927	-1.6347837684888
2.1064000129700	-1.6416388550356
2.1108000278473	-1.6488662124822
2.1152000427246	-1.6564775045582
2.1196000576019	-1.6644784311752
2.1240000724792	-1.6728804936778
2.1284000873566	-1.6816912599370
2.1328001022339	-1.6909189960513
2.1372001171112	-1.7005711103187
2.1415998935699	-1.7106584067289
2.1459999084473	-1.7211887758526
2.1503999233246	-1.7321693894087
2.1547999382019	-1.7436094141955
2.1591999530792	-1.7555157778303
2.1635999679565	-1.7678979862277
2.1679999828339	-1.7807632535051
2.1723999977112	-1.7941190776327
2.1768000125885	-1.8079739238712
2.1812000274658	-1.8223338350104
2.1856000423431	-1.8372065471198
2.1900000572205	-1.8525988476159
2.1944000720978	-1.8685177783461
2.1988000869751	-1.8849693318483
2.2032001018524	-1.9019605136033
2.2076001167297	-1.9194970192172
2.2119998931885	-1.9375842596751
2.2163999080658	-1.9562274606900
2.2207999229431	-1.9754329152105
2.2251999378204	-1.9952050380074
2.2295999526978	-2.0155484881898
2.2339999675751	-2.0364663140617
2.2383999824524	-2.0579639623143
2.2427999973297	-2.0800437725292
2.2472000122070	-2.1027087375578
2.2516000270844	-2.1259624852944
2.2560000419617	-2.1498067905086
2.2604000568390	-2.1742440883754
2.2648000717163	-2.1992738588904
2.2692000865936	-2.2248988977242
2.2736001014709	-2.2511185291063
2.2780001163483	-2.2779336814980
2.2823998928070	-2.3053419361177
2.2867999076843	-2.3333438578233
2.2911999225616	-2.3619354012253
2.2955999374390	-2.3911172147347
2.2999999523163	-2.4208844803460
2.3043999671936	-2.4512333301855
2.3087999820709	-2.4821589368006
2.3131999969482	-2.5136572331468
2.3176000118256	-2.5457230520446
2.3220000267029	-2.5783483280909
2.3264000415802	-2.6115297080611
2.3308000564575	-2.6452532053353
2.3352000713348	-2.6795145400810
2.3396000862122	-2.7143012281031
2.3440001010895	-2.7496046014598
2.3484001159668	-2.7854121731104
2.3527998924255	-2.8217110919005
2.3571999073029	-2.8584899354339
2.3615999221802	-2.8957342560600
2.3659999370575	-2.9334274714675
2.3703999519348	-2.9715533830051
2.3747999668121	-3.0100943673109
2.3791999816895	-3.0490347978174
2.3835999965668	-3.0883520386642
2.3880000114441	-3.1280264110110
2.3924000263214	-3.1680352354093
2.3968000411987	-3.2083569339188
2.4012000560760	-3.2489685196638
2.4056000709534	-3.2898420489494
2.4100000858307	-3.3309518875379
2.4144001007080	-3.3722714207087
2.4188001155853	-3.4137684567027
2.4231998920441	-3.4554162199108
2.4275999069214	-3.4971813788490
2.4319999217987	-3.5390302820193
2.4363999366760	-3.5809307449019
2.4407999515533	-3.6228467617348
