#Parameters = {L=125.5; D=10; Gap=1.5; Z0=73}
#"Frequency / GHz"	"S1,1 (L=125.5) [Magnitude]"
#----------------------------------------------
0.10000000149012	0.19922059382033
0.10440000146627	0.18803022854034
0.10880000144243	0.17652953438460
0.11320000141859	0.16474192553542
0.11760000139475	0.15268659256977
0.12200000137091	0.14038776686325
0.12639999389648	0.12786726174833
0.13079999387264	0.11514910519509
0.13519999384880	0.10225734710361
0.13959999382496	0.089214282906292
0.14399999380112	0.076047147121646
0.14839999377728	0.062780067880283
0.15279999375343	0.049438529243910
0.15719999372959	0.036049621920866
0.16159999370575	0.022636103753202
0.16599999368191	0.0092264325255577
0.17039999365807	-0.0041521196838403
0.17479999363422	-0.017474668243012
0.17919999361038	-0.030714637358952
0.18359999358654	-0.043846516747563
0.18799999356270	-0.056841820792737
0.19239999353886	-0.069677249318792
0.19679999351501	-0.082325289398126
0.20119999349117	-0.094761938434611
0.20559999346733	-0.10696082394431
0.20999999344349	-0.11889977712438
0.21439999341965	-0.13055223423571
0.21879999339581	-0.14189753833145
0.22319999337196	-0.15291034215481
0.22759999334812	-0.16357234695644
0.23199999332428	-0.17386075586080
0.23639999330044	-0.18375471570804
0.24079999327660	-0.19323821838665
0.24519999325275	-0.20229071760611
0.24959999322891	-0.21089706564036
0.25400000810623	-0.21904144765693
0.25839999318123	-0.22670846949031
0.26280000805855	-0.23388641327756
0.26719999313354	-0.24056397348457
0.27160000801086	-0.24672910404631
0.27599999308586	-0.25237571246963
0.28040000796318	-0.25749500773102
0.28479999303818	-0.26208026756625
0.28920000791550	-0.26613009171850
0.29359999299049	-0.26964039183691
0.29800000786781	-0.27260886408011
0.30239999294281	-0.27503927272575
0.30680000782013	-0.27693103284360
0.31119999289513	-0.27828998950253
0.31560000777245	-0.27911988156840
0.31999999284744	-0.27942910056339
0.32440000772476	-0.27922717622623
0.32879999279976	-0.27852266728583
0.33320000767708	-0.27732717104941
0.33759999275208	-0.27565552268372
0.34200000762939	-0.27352066640079
0.34639999270439	-0.27094082116064
0.35080000758171	-0.26793275874753
0.35519999265671	-0.26451421208928
0.35960000753403	-0.26070724948223
0.36399999260902	-0.25653281863656
0.36840000748634	-0.25201318210070
0.37279999256134	-0.24717256493849
0.37720000743866	-0.24203569264576
0.38159999251366	-0.23662787276138
0.38600000739098	-0.23097603537072
0.39039999246597	-0.22510856426095
0.39480000734329	-0.21905259923851
0.39919999241829	-0.21283691644044
0.40360000729561	-0.20649353148738
0.40799999237061	-0.20005065530338
0.41240000724792	-0.19354009340110
0.41679999232292	-0.18699297291014
0.42120000720024	-0.18044087280745
0.42559999227524	-0.17391528118092
0.43000000715256	-0.16745036902082
0.43439999222755	-0.16107696625248
0.43880000710487	-0.15482789559323
0.44319999217987	-0.14873717644706
0.44760000705719	-0.14283633120125
0.45199999213219	-0.13715903011663
0.45640000700951	-0.13173773374032
0.46079999208450	-0.12660591675912
0.46520000696182	-0.12179591303690
0.46959999203682	-0.11734031068694
0.47400000691414	-0.11327084866500
0.47839999198914	-0.10962042538650
0.48280000686646	-0.10642026764365
0.48719999194145	-0.10370298361685
0.49160000681877	-0.10149830189071
0.49599999189377	-0.099839058534376
0.50040000677109	-0.098754310558272
0.50480002164841	-0.098276198710757
0.50919997692108	-0.098433134546773
0.51359999179840	-0.099255475756603
0.51800000667572	-0.10077213202765
0.52240002155304	-0.10301152308893
0.52679997682571	-0.10600276499110
0.53119999170303	-0.10977490401512
0.53560000658035	-0.11435210100844
0.54000002145767	-0.11976644676419
0.54439997673035	-0.12603990908773
0.54879999160767	-0.13320262358614
0.55320000648499	-0.14127883175843
0.55760002136230	-0.15029492838775
0.56199997663498	-0.16027569080939
0.56639999151230	-0.17124628050596
0.57080000638962	-0.18323122551799
0.57520002126694	-0.19625510449779
0.57959997653961	-0.21034130756199
0.58399999141693	-0.22551490429879
0.58840000629425	-0.24179721427102
0.59280002117157	-0.25921244857149
0.59719997644424	-0.27778197204937
0.60159999132156	-0.29753026927906
0.60600000619888	-0.31847822310865
0.61040002107620	-0.34064778983201
0.61479997634888	-0.36406176010541
0.61919999122620	-0.38873988099393
0.62360000610352	-0.41470556459213
0.62800002098083	-0.44197920196263
0.63239997625351	-0.47058092601396
0.63679999113083	-0.50053401135116
0.64120000600815	-0.53185584749865
0.64560002088547	-0.56457077746531
0.64999997615814	-0.59869756082788
0.65439999103546	-0.63425620469861
0.65880000591278	-0.67126859857489
0.66320002079010	-0.70975704199400
0.66759997606277	-0.74973801228620
0.67199999094009	-0.79123517657193
0.67640000581741	-0.83426740472811
0.68080002069473	-0.87885700072706
