#Parameters = {D=8; L=137.5; Z0=73; Gap=1.5}
#"Frequency / GHz"	"S1,1 (L=137.5) [Magnitude]"
#----------------------------------------------
0.10000000149012	0.27614079623733
0.10400000214577	0.25840296870909
0.10800000280142	0.24024255632166
0.11200000345707	0.22169404016765
0.11599999666214	0.20278746955737
0.11999999731779	0.18355663846710
0.12399999797344	0.16403549596798
0.12800000607967	0.14425990145294
0.13199999928474	0.12426445004291
0.13600000739098	0.10408633471270
0.14000000059605	0.083763069079733
0.14399999380112	0.063332872302173
0.14800000190735	0.042833375958065
0.15199999511242	0.022305679602141
0.15600000321865	0.0017877252762844
0.15999999642372	-0.018679475692569
0.16400000452995	-0.039056696674282
0.16799999773502	-0.059301715144328
0.17200000584126	-0.079374447845445
0.17599999904633	-0.099235556899095
0.18000000715256	-0.11884298564885
0.18400000035763	-0.13815713855602
0.18799999356270	-0.15713812360619
0.19200000166893	-0.17574594290067
0.19599999487400	-0.19394257293274
0.20000000298023	-0.21168917673269
0.20399999618530	-0.22894855178276
0.20800000429153	-0.24568364892954
0.21199999749660	-0.26185948179114
0.21600000560284	-0.27744264452997
0.21999999880791	-0.29239972899749
0.22400000691414	-0.30669881453217
0.22800000011921	-0.32031078977430
0.23199999332428	-0.33320846036658
0.23600000143051	-0.34536470268158
0.23999999463558	-0.35675547123330
0.24400000274181	-0.36735747167265
0.24799999594688	-0.37715269432113
0.25200000405312	-0.38612281654971
0.25600001215935	-0.39425074051165
0.25999999046326	-0.40152560380520
0.26399999856949	-0.40793463370317
0.26800000667572	-0.41347043972998
0.27200001478195	-0.41812840366384
0.27599999308586	-0.42190376997148
0.28000000119209	-0.42479712909746
0.28400000929832	-0.42681037113784
0.28799998760223	-0.42794805278059
0.29199999570847	-0.42821832665786
0.29600000381470	-0.42762967131408
0.30000001192093	-0.42619509457815
0.30399999022484	-0.42393044526765
0.30799999833107	-0.42085158555982
0.31200000643730	-0.41697838628347
0.31600001454353	-0.41233404961409
0.31999999284744	-0.40693985852160
0.32400000095367	-0.40082430840644
0.32800000905991	-0.39401668449892
0.33199998736382	-0.38654325006415
0.33599999547005	-0.37843921828495
0.34000000357628	-0.36973718508867
0.34400001168251	-0.36047102799814
0.34799998998642	-0.35067910471516
0.35199999809265	-0.34039679527071
0.35600000619888	-0.32966638393843
0.36000001430511	-0.31852508165610
0.36399999260902	-0.30701580519156
0.36800000071526	-0.29517942805379
0.37200000882149	-0.28305774696735
0.37599998712540	-0.27069572854053
0.37999999523163	-0.25813541756273
0.38400000333786	-0.24542209664837
0.38800001144409	-0.23259902109364
0.39199998974800	-0.21971136009998
0.39599999785423	-0.20680286496640
0.40000000596046	-0.19391885692270
0.40400001406670	-0.18110258355545
0.40799999237061	-0.16839952222700
0.41200000047684	-0.15585227132736
0.41600000858307	-0.14350615630127
0.41999998688698	-0.13140343988291
0.42399999499321	-0.11958726812322
0.42800000309944	-0.10809942530489
0.43200001120567	-0.096981503448003
0.43599998950958	-0.086276615251000
0.43999999761581	-0.076022874174553
0.44400000572205	-0.066263418602404
0.44800001382828	-0.057033906380797
0.45199999213219	-0.048376743429799
0.45600000023842	-0.040326644195551
0.46000000834465	-0.032922155204994
0.46399998664856	-0.026200142674192
0.46799999475479	-0.020195955295184
0.47200000286102	-0.014945342429975
0.47600001096725	-0.010482131753506
0.47999998927116	-0.0068387074619285
0.48399999737740	-0.0040501929061363
0.48800000548363	-0.0021473218106127
0.49200001358986	-0.0011627364044090
0.49599999189377	-0.0011266982508216
0.50000000000000	-0.0020681892502610
0.50400000810623	-0.0040185135387953
0.50800001621246	-0.0070062816062420
0.51200002431870	-0.011057955085325
0.51599997282028	-0.016203871310321
0.51999998092651	-0.022468661752811
0.52399998903275	-0.029879978812754
0.52799999713898	-0.038463143617833
0.53200000524521	-0.048243843473559
0.53600001335144	-0.059248138526570
0.54000002145767	-0.071498961841738
0.54400002956390	-0.085021952390678
0.54799997806549	-0.099840679852712
0.55199998617172	-0.11597681079497
0.55599999427795	-0.13345576189973
0.56000000238419	-0.15230026938500
0.56400001049042	-0.17252914899103
0.56800001859665	-0.19417011468874
0.57200002670288	-0.21723963900915
0.57599997520447	-0.24176368724578
0.57999998331070	-0.26776239356988
0.58399999141693	-0.29525667514699
0.58799999952316	-0.32426728865669
0.59200000762939	-0.35481791350849
0.59600001573563	-0.38692899005839
0.60000002384186	-0.42062045572268
0.60399997234344	-0.45591418237124
0.60799998044968	-0.49283258962970
0.61199998855591	-0.53139508275931
0.61599999666214	-0.57162493689980
0.62000000476837	-0.61354381774360
0.62400001287460	-0.65717146510129
0.62800002098083	-0.70253273112820
0.63200002908707	-0.74964697801101
0.63599997758865	-0.79853849254410
0.63999998569489	-0.84923004027295
0.64399999380112	-0.90174390321384
0.64800000190735	-0.95610263782528
0.65200001001358	-1.0123342170184
0.65600001811981	-1.0704591710930
0.66000002622604	-1.1305030344982
0.66399997472763	-1.1924918814487
0.66799998283386	-1.2564519415068
0.67199999094009	-1.3224077506507
0.67599999904633	-1.3903887524420
0.68000000715256	-1.4604221851046
0.68400001525879	-1.5325356569924
0.68800002336502	-1.6067596261510
0.69199997186661	-1.6831238743424
0.69599997997284	-1.7616593143873
0.69999998807907	-1.8423976237331
0.70399999618530	-1.9253729148837
0.70800000429153	-2.0106182556870
0.71200001239777	-2.0981683150749
0.71600002050400	-2.1880612422370
0.72000002861023	-2.2803327156566
0.72399997711182	-2.3750212592808
0.72799998521805	-2.4721672571731
0.73199999332428	-2.5718121038224
0.73600000143051	-2.6740003889285
0.74000000953674	-2.7787755693325
0.74400001764297	-2.8861833808432
0.74800002574921	-2.9962725276609
0.75199997425079	-3.1090906825865
0.75599998235703	-3.2246929914283
0.75999999046326	-3.3431318065581
0.76399999856949	-3.4644617733409
0.76800000667572	-3.5887426877132
0.77200001478195	-3.7160328114906
0.77600002288818	-3.8463972419853
0.77999997138977	-3.9799008544500
0.78399997949600	-4.1166114413696
0.78799998760223	-4.2566004126456
0.79199999570847	-4.3999405373235
0.79600000381470	-4.5467100484589
0.80000001192093	-4.6969888720677
0.80400002002716	-4.8508612950945
0.80800002813339	-5.0084132517351
0.81199997663498	-5.1697361585743
0.81599998474121	-5.3349255462638
0.81999999284744	-5.5040780681052
0.82400000095367	-5.6772983950134
0.82800000905991	-5.8546928123525
0.83200001716614	-6.0363712702656
0.83600002527237	-6.2224501835871
0.83999997377396	-6.4130489650706
0.84399998188019	-6.6082925986080
0.84799998998642	-6.8083081235340
0.85199999809265	-7.0132308870358
0.85600000619888	-7.2231964028392
0.86000001430511	-7.4383434352658
0.86400002241135	-7.6588189716513
0.86799997091293	-7.8847693368560
0.87199997901917	-8.1163408254707
0.87599998712540	-8.3536851606016
0.87999999523163	-8.5969492973173
0.88400000333786	-8.8462807277547
0.88800001144409	-9.1018173021219
0.89200001955032	-9.3636957250690
0.89600002765656	-9.6320361153215
0.89999997615814	-9.9069408605065
0.90399998426437	-10.188493015205
0.90799999237061	-10.476743475274
0.91200000047684	-10.771698736697
0.91600000858307	-11.073321198321
0.92000001668930	-11.381499124957
0.92400002479553	-11.696038686885
0.92799997329712	-12.016635612715
0.93199998140335	-12.342854690198
0.93599998950958	-12.674090797000
0.93999999761581	-13.009534113851
0.94400000572205	-13.348123599916
0.94800001382828	-13.688498194614
0.95200002193451	-14.028940160137
0.95599997043610	-14.367320622172
0.95999997854233	-14.701035934715
0.96399998664856	-15.026971392860
0.96799999475479	-15.341472911923
0.97200000286102	-15.640352604606
0.97600001096725	-15.918956362399
0.98000001907349	-16.172279350357
0.98400002717972	-16.395181362966
0.98799997568130	-16.582665363978
0.99199998378754	-16.730221366224
0.99599999189377	-16.834196084019
1.0000000000000	-16.892135161462
1.0039999485016	-16.903026424943
1.0080000162125	-16.867408690877
1.0119999647141	-16.787314061249
1.0160000324249	-16.666056522291
1.0199999809265	-16.507919375715
1.0240000486374	-16.317781429076
1.0279999971390	-16.100763600649
1.0319999456406	-15.861927702325
1.0360000133514	-15.606040763026
1.0399999618530	-15.337430181871
1.0440000295639	-15.059906948098
1.0479999780655	-14.776737829371
1.0520000457764	-14.490663870351
1.0559999942780	-14.203944621240
1.0599999427795	-13.918406968029
1.0640000104904	-13.635501272073
1.0679999589920	-13.356366901682
1.0720000267029	-13.081872476356
1.0759999752045	-12.812672117761
1.0800000429153	-12.549239196771
1.0839999914169	-12.291904307394
1.0880000591278	-12.040882092185
1.0920000076294	-11.796297038901
1.0959999561310	-11.558196910556
1.1000000238419	-11.326580623259
1.1039999723434	-11.101395448533
1.1080000400543	-10.882558080882
1.1119999885559	-10.669962583750
1.1160000562668	-10.463479411397
1.1200000047684	-10.262970413006
1.1239999532700	-10.068286191943
1.1280000209808	-9.8792706571114
1.1319999694824	-9.6957656031700
1.1360000371933	-9.5176106889558
1.1399999856949	-9.3446468101671
1.1440000534058	-9.1767149694496
1.1480000019073	-9.0136600336368
1.1519999504089	-8.8553290271484
1.1560000181198	-8.7015733270415
1.1599999666214	-8.5522471459944
1.1640000343323	-8.4072077052227
1.1679999828339	-8.2663206745168
1.1720000505447	-8.1294520301691
1.1759999990463	-7.9964737927232
1.1799999475479	-7.8672610734210
1.1840000152588	-7.7416947880002
1.1879999637604	-7.6196596139811
1.1920000314713	-7.5010423404549
1.1959999799728	-7.3857359007154
1.2000000476837	-7.2736375882771
1.2039999961853	-7.1646449832346
1.2079999446869	-7.0586616198886
1.2120000123978	-6.9555953091369
1.2159999608994	-6.8553540145476
1.2200000286102	-6.7578514919341
1.2239999771118	-6.6630031163071
1.2280000448227	-6.5707277059414
1.2319999933243	-6.4809454758001
1.2359999418259	-6.3935816541171
1.2400000095367	-6.3085612796059
1.2439999580383	-6.2258136176745
1.2480000257492	-6.1452691394957
1.2519999742508	-6.0668612941300
1.2560000419617	-5.9905249677816
1.2599999904633	-5.9161976966045
1.2640000581741	-5.8438182148340
1.2680000066757	-5.7733268816677
1.2719999551773	-5.7046662958979
1.2760000228882	-5.6377813714211
1.2799999713898	-5.5726172920353
1.2840000391006	-5.5091198311009
1.2879999876022	-5.4472411915232
1.2920000553131	-5.3869290375835
1.2960000038147	-5.3281340287793
1.2999999523163	-5.2708102501032
1.3040000200272	-5.2149125210188
1.3079999685287	-5.1603957137597
1.3120000362396	-5.1072160828531
1.3159999847412	-5.0553308954132
1.3200000524521	-5.0046998304911
1.3240000009537	-4.9552806204844
1.3279999494553	-4.9070356098863
