#Parameters = {d=100; L=50}
#"Frequency / GHz"	"S1,1 (d=100) [Re]"	"S1,1 (d=100) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-----------------------------------------------------------------------------------------
0.0000000000000	1.0000000000000	-0.0000000000000	73.000000000000	0.0000000000000
0.0040000001899898	0.99995690584183	-0.0089801577851176	73.000000000000	0.0000000000000
0.0080000003799796	0.99982792139053	-0.017959125339985	73.000000000000	0.0000000000000
0.012000000104308	0.99961298704147	-0.026935705915093	73.000000000000	0.0000000000000
0.016000000759959	0.99931228160858	-0.035908717662096	73.000000000000	0.0000000000000
0.019999999552965	0.99892574548721	-0.044876974076033	73.000000000000	0.0000000000000
0.024000000208616	0.99845361709595	-0.053839303553104	73.000000000000	0.0000000000000
0.028000000864267	0.99789625406265	-0.062794536352158	73.000000000000	0.0000000000000
0.032000001519918	0.99725353717804	-0.071741506457329	73.000000000000	0.0000000000000
0.035999998450279	0.99652612209320	-0.080679111182690	73.000000000000	0.0000000000000
0.039999999105930	0.99571394920349	-0.089606180787086	73.000000000000	0.0000000000000
0.043999999761581	0.99481749534607	-0.098521620035172	73.000000000000	0.0000000000000
0.048000000417233	0.99383699893951	-0.10742431133986	73.000000000000	0.0000000000000
0.052000001072884	0.99277299642563	-0.11631319671869	73.000000000000	0.0000000000000
0.056000001728535	0.99162578582764	-0.12518721818924	73.000000000000	0.0000000000000
0.059999998658895	0.99039572477341	-0.13404534757137	73.000000000000	0.0000000000000
0.064000003039837	0.98908334970474	-0.14288651943207	73.000000000000	0.0000000000000
0.068000003695488	0.98768919706345	-0.15170982480049	73.000000000000	0.0000000000000
0.071999996900558	0.98621368408203	-0.16051420569420	73.000000000000	0.0000000000000
0.075999997556210	0.98465740680695	-0.16929881274700	73.000000000000	0.0000000000000
0.079999998211861	0.98302066326141	-0.17806263267994	73.000000000000	0.0000000000000
0.083999998867512	0.98130428791046	-0.18680486083031	73.000000000000	0.0000000000000
0.087999999523163	0.97950863838196	-0.19552461802959	73.000000000000	0.0000000000000
0.092000000178814	0.97763442993164	-0.20422104001045	73.000000000000	0.0000000000000
0.096000000834465	0.97568213939667	-0.21289333701134	73.000000000000	0.0000000000000
0.10000000149012	0.97365254163742	-0.22154079377651	73.000000000000	0.0000000000000
0.10400000214577	0.97154593467712	-0.23016254603863	73.000000000000	0.0000000000000
0.10800000280142	0.96936327219009	-0.23875799775124	73.000000000000	0.0000000000000
0.11200000345707	0.96710515022278	-0.24732644855976	73.000000000000	0.0000000000000
0.11599999666214	0.96477192640305	-0.25586718320847	73.000000000000	0.0000000000000
0.11999999731779	0.96236443519592	-0.26437959074974	73.000000000000	0.0000000000000
0.12399999797344	0.95988333225250	-0.27286311984062	73.000000000000	0.0000000000000
0.12800000607967	0.95732915401459	-0.28131720423698	73.000000000000	0.0000000000000
0.13199999928474	0.95470249652863	-0.28974127769470	73.000000000000	0.0000000000000
0.13600000739098	0.95200407505035	-0.29813483357430	73.000000000000	0.0000000000000
0.14000000059605	0.94923436641693	-0.30649736523628	73.000000000000	0.0000000000000
0.14399999380112	0.94639408588409	-0.31482845544815	73.000000000000	0.0000000000000
0.14800000190735	0.94348371028900	-0.32312768697739	73.000000000000	0.0000000000000
0.15199999511242	0.94050401449203	-0.33139464259148	73.000000000000	0.0000000000000
0.15600000321865	0.93745529651642	-0.33962884545326	73.000000000000	0.0000000000000
0.15999999642372	0.93433833122253	-0.34783005714417	73.000000000000	0.0000000000000
0.16400000452995	0.93115353584290	-0.35599794983864	73.000000000000	0.0000000000000
0.16799999773502	0.92790144681931	-0.36413204669952	73.000000000000	0.0000000000000
0.17200000584126	0.92458254098892	-0.37223213911057	73.000000000000	0.0000000000000
0.17599999904633	0.92119741439819	-0.38029801845551	73.000000000000	0.0000000000000
0.18000000715256	0.91774636507034	-0.38832932710648	73.000000000000	0.0000000000000
0.18400000035763	0.91422998905182	-0.39632582664490	73.000000000000	0.0000000000000
0.18799999356270	0.91064852476120	-0.40428718924522	73.000000000000	0.0000000000000
0.19200000166893	0.90700250864029	-0.41221332550049	73.000000000000	0.0000000000000
0.19599999487400	0.90329229831696	-0.42010393738747	73.000000000000	0.0000000000000
0.20000000298023	0.89951819181442	-0.42795878648758	73.000000000000	0.0000000000000
0.20399999618530	0.89568054676056	-0.43577772378922	73.000000000000	0.0000000000000
0.20800000429153	0.89177960157394	-0.44356042146683	73.000000000000	0.0000000000000
0.21199999749660	0.88781571388245	-0.45130673050880	73.000000000000	0.0000000000000
0.21600000560284	0.88378918170929	-0.45901653170586	73.000000000000	0.0000000000000
0.21999999880791	0.87970018386841	-0.46668949723244	73.000000000000	0.0000000000000
