#Parameters = {d=20; L=50}
#"Frequency / GHz"	"S1,1 (d=20) [Re]"	"S1,1 (d=20) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#---------------------------------------------------------------------------------------
0.0000000000000	1.0000000000000	-0.0000000000000	73.000000000000	0.0000000000000
0.0040000001899898	0.99995291233063	-0.0091959061101079	73.000000000000	0.0000000000000
0.0080000003799796	0.99981182813644	-0.018390098586679	73.000000000000	0.0000000000000
0.012000000104308	0.99957674741745	-0.027580870315433	73.000000000000	0.0000000000000
0.016000000759959	0.99924778938293	-0.036766517907381	73.000000000000	0.0000000000000
0.019999999552965	0.99882537126541	-0.045945357531309	73.000000000000	0.0000000000000
0.024000000208616	0.99830967187881	-0.055115725845098	73.000000000000	0.0000000000000
0.028000000864267	0.99770122766495	-0.064275987446308	73.000000000000	0.0000000000000
0.032000001519918	0.99700057506561	-0.073424525558949	73.000000000000	0.0000000000000
0.035999998450279	0.99620795249939	-0.082559756934643	73.000000000000	0.0000000000000
0.039999999105930	0.99532419443130	-0.091680131852627	73.000000000000	0.0000000000000
0.043999999761581	0.99434983730316	-0.10078416764736	73.000000000000	0.0000000000000
0.048000000417233	0.99328571557999	-0.10987039655447	73.000000000000	0.0000000000000
0.052000001072884	0.99213254451752	-0.11893741786480	73.000000000000	0.0000000000000
0.056000001728535	0.99089109897614	-0.12798386812210	73.000000000000	0.0000000000000
0.059999998658895	0.98956227302551	-0.13700847327709	73.000000000000	0.0000000000000
0.064000003039837	0.98814713954926	-0.14600995182991	73.000000000000	0.0000000000000
0.068000003695488	0.98664623498917	-0.15498714148998	73.000000000000	0.0000000000000
0.071999996900558	0.98506098985672	-0.16393893957138	73.000000000000	0.0000000000000
0.075999997556210	0.98339200019836	-0.17286425828934	73.000000000000	0.0000000000000
0.079999998211861	0.98164075613022	-0.18176212906837	73.000000000000	0.0000000000000
0.083999998867512	0.97980803251266	-0.19063161313534	73.000000000000	0.0000000000000
0.087999999523163	0.97789484262466	-0.19947189092636	73.000000000000	0.0000000000000
0.092000000178814	0.97590243816376	-0.20828214287758	73.000000000000	0.0000000000000
0.096000000834465	0.97383189201355	-0.21706163883209	73.000000000000	0.0000000000000
0.10000000149012	0.97168421745300	-0.22580978274345	73.000000000000	0.0000000000000
0.10400000214577	0.96946054697037	-0.23452597856522	73.000000000000	0.0000000000000
0.10800000280142	0.96716189384460	-0.24320967495441	73.000000000000	0.0000000000000
0.11200000345707	0.96478945016861	-0.25186040997505	73.000000000000	0.0000000000000
0.11599999666214	0.96234411001205	-0.26047787070274	73.000000000000	0.0000000000000
0.11999999731779	0.95982700586319	-0.26906168460846	73.000000000000	0.0000000000000
0.12399999797344	0.95723897218704	-0.27761161327362	73.000000000000	0.0000000000000
0.12800000607967	0.95458120107651	-0.28612741827965	73.000000000000	0.0000000000000
0.13199999928474	0.95185452699661	-0.29460901021957	73.000000000000	0.0000000000000
0.13600000739098	0.94905978441238	-0.30305615067482	73.000000000000	0.0000000000000
0.14000000059605	0.94619786739349	-0.31146898865700	73.000000000000	0.0000000000000
0.14399999380112	0.94326955080032	-0.31984734535217	73.000000000000	0.0000000000000
0.14800000190735	0.94027560949326	-0.32819131016731	73.000000000000	0.0000000000000
0.15199999511242	0.93721675872803	-0.33650097250938	73.000000000000	0.0000000000000
0.15600000321865	0.93409365415573	-0.34477642178535	73.000000000000	0.0000000000000
0.15999999642372	0.93090683221817	-0.35301777720451	73.000000000000	0.0000000000000
0.16400000452995	0.92765688896179	-0.36122518777847	73.000000000000	0.0000000000000
0.16799999773502	0.92434430122375	-0.36939886212349	73.000000000000	0.0000000000000
0.17200000584126	0.92096954584122	-0.37753894925117	73.000000000000	0.0000000000000
0.17599999904633	0.91753274202347	-0.38564556837082	73.000000000000	0.0000000000000
0.18000000715256	0.91403442621231	-0.39371904730797	73.000000000000	0.0000000000000
0.18400000035763	0.91047477722168	-0.40175959467888	73.000000000000	0.0000000000000
0.18799999356270	0.90685397386551	-0.40976724028587	73.000000000000	0.0000000000000
0.19200000166893	0.90317213535309	-0.41774228215218	73.000000000000	0.0000000000000
0.19599999487400	0.89942926168442	-0.42568489909172	73.000000000000	0.0000000000000
0.20000000298023	0.89562553167343	-0.43359521031380	73.000000000000	0.0000000000000
0.20399999618530	0.89176070690155	-0.44147333502769	73.000000000000	0.0000000000000
0.20800000429153	0.88783466815948	-0.44931939244270	73.000000000000	0.0000000000000
0.21199999749660	0.88384741544724	-0.45713335275650	73.000000000000	0.0000000000000
0.21600000560284	0.87979859113693	-0.46491539478302	73.000000000000	0.0000000000000
0.21999999880791	0.87568819522858	-0.47266542911530	73.000000000000	0.0000000000000
0.22400000691414	0.87151551246643	-0.48038333654404	73.000000000000	0.0000000000000
0.22800000011921	0.86728072166443	-0.48806908726692	73.000000000000	0.0000000000000
0.23199999332428	0.86298304796219	-0.49572250247002	73.000000000000	0.0000000000000
0.23600000143051	0.85862237215042	-0.50334346294403	73.000000000000	0.0000000000000
0.23999999463558	0.85419797897339	-0.51093149185181	73.000000000000	0.0000000000000
0.24400000274181	0.84970980882645	-0.51848655939102	73.000000000000	0.0000000000000
0.24799999594688	0.84515702724457	-0.52600800991058	73.000000000000	0.0000000000000
0.25200000405312	0.84053939580917	-0.53349548578262	73.000000000000	0.0000000000000
0.25600001215935	0.83585631847382	-0.54094862937927	73.000000000000	0.0000000000000
0.25999999046326	0.83110743761063	-0.54836672544479	73.000000000000	0.0000000000000
0.26399999856949	0.82629221677780	-0.55574911832809	73.000000000000	0.0000000000000
0.26800000667572	0.82141000032425	-0.56309521198273	73.000000000000	0.0000000000000
0.27200001478195	0.81646054983139	-0.57040423154831	73.000000000000	0.0000000000000
0.27599999308586	0.81144338846207	-0.57767528295517	73.000000000000	0.0000000000000
0.28000000119209	0.80635803937912	-0.58490747213364	73.000000000000	0.0000000000000
0.28400000929832	0.80120390653610	-0.59210002422333	73.000000000000	0.0000000000000
0.28799998760223	0.79598093032837	-0.59925174713135	73.000000000000	0.0000000000000
0.29199999570847	0.79068869352341	-0.60636168718338	73.000000000000	0.0000000000000
0.29600000381470	0.78532665967941	-0.61342859268188	73.000000000000	0.0000000000000
0.30000001192093	0.77989482879639	-0.62045156955719	73.000000000000	0.0000000000000
0.30399999022484	0.77439296245575	-0.62742912769318	73.000000000000	0.0000000000000
0.30799999833107	0.76882070302963	-0.63436001539230	73.000000000000	0.0000000000000
0.31200000643730	0.76317816972733	-0.64124315977097	73.000000000000	0.0000000000000
0.31600001454353	0.75746518373489	-0.64807695150375	73.000000000000	0.0000000000000
0.31999999284744	0.75168180465698	-0.65486019849777	73.000000000000	0.0000000000000
0.32400000095367	0.74582809209824	-0.66159117221832	73.000000000000	0.0000000000000
0.32800000905991	0.73990410566330	-0.66826885938644	73.000000000000	0.0000000000000
0.33199998736382	0.73391032218933	-0.67489153146744	73.000000000000	0.0000000000000
0.33599999547005	0.72784656286240	-0.68145775794983	73.000000000000	0.0000000000000
0.34000000357628	0.72171372175217	-0.68796604871750	73.000000000000	0.0000000000000
0.34400001168251	0.71551179885864	-0.69441485404968	73.000000000000	0.0000000000000
0.34799998998642	0.70924139022827	-0.70080274343491	73.000000000000	0.0000000000000
0.35199999809265	0.70290321111679	-0.70712822675705	73.000000000000	0.0000000000000
0.35600000619888	0.69649773836136	-0.71338969469070	73.000000000000	0.0000000000000
0.36000001430511	0.69002550840378	-0.71958571672440	73.000000000000	0.0000000000000
0.36399999260902	0.68348777294159	-0.72571486234665	73.000000000000	0.0000000000000
0.36800000071526	0.67688512802124	-0.73177552223206	73.000000000000	0.0000000000000
0.37200000882149	0.67021828889847	-0.73776644468307	73.000000000000	0.0000000000000
0.37599998712540	0.66348862648010	-0.74368613958359	73.000000000000	0.0000000000000
0.37999999523163	0.65669691562653	-0.74953329563141	73.000000000000	0.0000000000000
0.38400000333786	0.64984440803528	-0.75530654191971	73.000000000000	0.0000000000000
0.38800001144409	0.64293241500854	-0.76100456714630	73.000000000000	0.0000000000000
0.39199998974800	0.63596183061600	-0.76662623882294	73.000000000000	0.0000000000000
0.39599999785423	0.62893420457840	-0.77217036485672	73.000000000000	0.0000000000000
0.40000000596046	0.62185078859329	-0.77763569355011	73.000000000000	0.0000000000000
0.40400001406670	0.61471295356750	-0.78302145004272	73.000000000000	0.0000000000000
0.40799999237061	0.60752207040787	-0.78832614421844	73.000000000000	0.0000000000000
0.41200000047684	0.60028004646301	-0.79354929924011	73.000000000000	0.0000000000000
0.41600000858307	0.59298777580261	-0.79868978261948	73.000000000000	0.0000000000000
0.41999998688698	0.58564704656601	-0.80374687910080	73.000000000000	0.0000000000000
0.42399999499321	0.57825940847397	-0.80871981382370	73.000000000000	0.0000000000000
0.42800000309944	0.57082664966583	-0.81360787153244	73.000000000000	0.0000000000000
0.43200001120567	0.56335008144379	-0.81841045618057	73.000000000000	0.0000000000000
0.43599998950958	0.55583143234253	-0.82312715053558	73.000000000000	0.0000000000000
0.43999999761581	0.54827213287354	-0.82775735855103	73.000000000000	0.0000000000000
0.44400000572205	0.54067409038544	-0.83230078220367	73.000000000000	0.0000000000000
0.44800001382828	0.53303867578506	-0.83675712347031	73.000000000000	0.0000000000000
0.45199999213219	0.52536737918854	-0.84112602472305	73.000000000000	0.0000000000000
0.45600000023842	0.51766210794449	-0.84540736675262	73.000000000000	0.0000000000000
0.46000000834465	0.50992459058762	-0.84960114955902	73.000000000000	0.0000000000000
0.46399998664856	0.50215554237366	-0.85370713472366	73.000000000000	0.0000000000000
0.46799999475479	0.49435725808144	-0.85772544145584	73.000000000000	0.0000000000000
0.47200000286102	0.48653084039688	-0.86165618896484	73.000000000000	0.0000000000000
0.47600001096725	0.47867780923843	-0.86549943685532	73.000000000000	0.0000000000000
0.47999998927116	0.47079968452454	-0.86925548315048	73.000000000000	0.0000000000000
0.48399999737740	0.46289753913879	-0.87292444705963	73.000000000000	0.0000000000000
0.48800000548363	0.45497274398804	-0.87650662660599	73.000000000000	0.0000000000000
0.49200001358986	0.44702699780464	-0.88000243902206	73.000000000000	0.0000000000000
0.49599999189377	0.43906110525131	-0.88341218233109	73.000000000000	0.0000000000000
0.50000000000000	0.43107622861862	-0.88673627376556	73.000000000000	0.0000000000000
0.50400000810623	0.42307335138321	-0.88997513055801	73.000000000000	0.0000000000000
0.50800001621246	0.41505387425423	-0.89312928915024	73.000000000000	0.0000000000000
0.51200002431870	0.40701842308044	-0.89619916677475	73.000000000000	0.0000000000000
0.51599997282028	0.39896818995476	-0.89918529987335	73.000000000000	0.0000000000000
0.51999998092651	0.39090400934219	-0.90208798646927	73.000000000000	0.0000000000000
0.52399998903275	0.38282629847527	-0.90490812063217	73.000000000000	0.0000000000000
