#Parameters = {L=131.5; Gap=1.5; D=8; Z0=73; cte=0.904}
#"Frequency / GHz"	"S1,1 (9) [Magnitude]"
#----------------------------------------
0.0000000000000	0.0000000000000
0.0020000000949949	-1.2366602701773e-05
0.0040000001899898	-4.8435551715945e-05
0.0060000000521541	-0.00010977381815867
0.0080000003799796	-0.00019329773990892
0.0099999997764826	-0.00030214596343192
0.012000000104308	-0.00043428817694558
0.014000000432134	-0.00059080975233898
0.016000000759959	-0.00077073359161555
0.017999999225140	-0.00097257460629955
0.019999999552965	-0.0011979594605503
0.021999999880791	-0.0014459379341157
0.024000000208616	-0.0017155642388901
0.026000000536442	-0.0020079772790384
0.028000000864267	-0.0023227603701196
0.029999999329448	-0.0026579593944903
0.032000001519918	-0.0030136959223482
0.034000001847744	-0.0033900946463771
0.035999998450279	-0.0037862538584031
0.037999998778105	-0.0042012791870156
0.039999999105930	-0.0046347937084339
0.041999999433756	-0.0050864319181650
0.043999999761581	-0.0055578957271071
0.046000000089407	-0.0060441700898979
0.048000000417233	-0.0065474831477220
0.050000000745058	-0.0070664553143865
0.052000001072884	-0.0075996836557708
0.054000001400709	-0.0081483898860266
0.056000001728535	-0.0087096237528651
0.057999998331070	-0.0092840797581228
0.059999998658895	-0.0098719399039212
0.061999998986721	-0.010469747710920
0.064000003039837	-0.011077142432073
0.065999999642372	-0.011697418994848
0.068000003695488	-0.012324007167303
0.070000000298023	-0.012960705147947
0.071999996900558	-0.013603533211200
0.074000000953674	-0.014253169896086
0.075999997556210	-0.014907687742839
0.078000001609325	-0.015568301159670
0.079999998211861	-0.016231006602567
0.082000002264977	-0.016899045777653
0.083999998867512	-0.017567904427252
0.086000002920628	-0.018238229294602
0.087999999523163	-0.018909626470082
0.090000003576279	-0.019580130881933
0.092000000178814	-0.020249874656846
0.093999996781349	-0.020916863178687
0.096000000834465	-0.021580666229631
0.097999997437000	-0.022241389817330
0.10000000149012	-0.022896512999081
0.10199999809265	-0.023546577431507
0.10400000214577	-0.024190684769377
0.10599999874830	-0.024827713045286
0.10800000280142	-0.025455194664359
0.10999999940395	-0.026074693847854
0.11200000345707	-0.026684607590480
0.11400000005960	-0.027283936738865
0.11599999666214	-0.027871555541393
0.11800000071526	-0.028447539366358
0.11999999731779	-0.029010747083880
0.12200000137091	-0.029560559704580
0.12399999797344	-0.030095878905148
0.12600000202656	-0.030617201338316
0.12800000607967	-0.031122256505539
0.12999999523163	-0.031611989277775
0.13199999928474	-0.032085290360385
0.13400000333786	-0.032540368507072
0.13600000739098	-0.032976535515430
0.13799999654293	-0.033397347098979
0.14000000059605	-0.033797281024631
0.14200000464916	-0.034178291479855
0.14399999380112	-0.034539062739179
0.14599999785423	-0.034880432163129
0.14800000190735	-0.035201059177583
0.15000000596046	-0.035499747949631
0.15199999511242	-0.035779100758288
0.15399999916553	-0.036035860945676
0.15600000321865	-0.036270246610908
0.15800000727177	-0.036482832786051
