#Parameters = {L=137.5; Gap=1.5; D=8; Z0=73; cte=0.904}
#"Frequency / GHz"	"S1,1 (10) [Magnitude]"
#-----------------------------------------
0.0000000000000	0.0000000000000
0.0020000000949949	-1.3852480192140e-05
0.0040000001899898	-5.6451015023242e-05
0.0060000000521541	-0.00012677702713547
0.0080000003799796	-0.00022330553860055
0.0099999997764826	-0.00034866427545996
0.012000000104308	-0.00050135077307769
0.014000000432134	-0.00068142527855202
0.016000000759959	-0.00088896073527219
0.017999999225140	-0.0011219682497366
0.019999999552965	-0.0013826094048272
0.021999999880791	-0.0016689187190815
0.024000000208616	-0.0019804880166950
0.026000000536442	-0.0023174422574755
0.028000000864267	-0.0026799078709794
0.029999999329448	-0.0030654364371127
0.032000001519918	-0.0034746926422454
0.034000001847744	-0.0039078327110616
0.035999998450279	-0.0043629460970497
0.037999998778105	-0.0048407186723447
0.039999999105930	-0.0053371854750751
0.041999999433756	-0.0058566671071933
0.043999999761581	-0.0063962445386643
0.046000000089407	-0.0069524833212797
0.048000000417233	-0.0075276497254485
0.050000000745058	-0.0081214174511899
0.052000001072884	-0.0087298539347179
0.054000001400709	-0.0093562597800651
0.056000001728535	-0.0099956603613059
0.057999998331070	-0.010649302325059
0.059999998658895	-0.011315837574417
0.061999998986721	-0.011994943582613
0.064000003039837	-0.012685278384893
0.065999999642372	-0.013386002378951
0.068000003695488	-0.014094716529579
0.070000000298023	-0.014812157830850
0.071999996900558	-0.015536421470252
0.074000000953674	-0.016266652788893
0.075999997556210	-0.017002540085558
0.078000001609325	-0.017741654657516
0.079999998211861	-0.018484165754825
0.082000002264977	-0.019228664890265
0.083999998867512	-0.019973778344397
0.086000002920628	-0.020719616650931
0.087999999523163	-0.021463240730652
0.090000003576279	-0.022204729287670
0.092000000178814	-0.022942699116546
0.093999996781349	-0.023676695840726
0.096000000834465	-0.024404712854471
0.097999997437000	-0.025126891420768
0.10000000149012	-0.025840656442746
0.10199999809265	-0.026547095480264
0.10400000214577	-0.027243176577226
0.10599999874830	-0.027929385224032
0.10800000280142	-0.028604730757285
0.10999999940395	-0.029267150946526
0.11200000345707	-0.029915523173923
0.11400000005960	-0.030550865920507
0.11599999666214	-0.031170598247515
0.11800000071526	-0.031775063335695
0.11999999731779	-0.032361618663709
0.12200000137091	-0.032932225850287
0.12399999797344	-0.033483667704527
0.12600000202656	-0.034014766372885
0.12800000607967	-0.034527402609771
0.12999999523163	-0.035018814582243
0.13199999928474	-0.035489297754537
0.13400000333786	-0.035938182281962
0.13600000739098	-0.036365154144009
0.13799999654293	-0.036768983123249
0.14000000059605	-0.037148814845188
0.14200000464916	-0.037505459607325
0.14399999380112	-0.037837012970010
0.14599999785423	-0.038144128696449
0.14800000190735	-0.038426581475726
0.15000000596046	-0.038682879083423
0.15199999511242	-0.038913707535802
0.15399999916553	-0.039118584140240
0.15600000321865	-0.039297228773150
0.15800000727177	-0.039449071659735
