#Parameters = {L=125.5; Gap=1.5; D=8; Z0=73; cte=0.904}
#"Frequency / GHz"	"S1,1 (8) [Magnitude]"
#----------------------------------------
0.0000000000000	0.0000000000000
0.0020000000949949	-1.0288956126061e-05
0.0040000001899898	-4.0641540037665e-05
0.0060000000521541	-8.8997163598985e-05
0.0080000003799796	-0.00015847941941094
0.0099999997764826	-0.00024704131468191
0.012000000104308	-0.00035523142053506
0.014000000432134	-0.00048308687538244
0.016000000759959	-0.00062909896816671
0.017999999225140	-0.00079538856118423
0.019999999552965	-0.00097942387083098
0.021999999880791	-0.0011817857636631
0.024000000208616	-0.0014035774469977
0.026000000536442	-0.0016428073705369
0.028000000864267	-0.0019005850408359
0.029999999329448	-0.0021744102576273
0.032000001519918	-0.0024674825582181
0.034000001847744	-0.0027752351765843
0.035999998450279	-0.0031008788257053
0.037999998778105	-0.0034403751084235
0.039999999105930	-0.0037969370997679
0.041999999433756	-0.0041696463298809
0.043999999761581	-0.0045565463232984
0.046000000089407	-0.0049577572403373
0.048000000417233	-0.0053728887119889
0.050000000745058	-0.0058010231688549
0.052000001072884	-0.0062417740040650
0.054000001400709	-0.0066957947766075
0.056000001728535	-0.0071611402440897
0.057999998331070	-0.0076369062450235
0.059999998658895	-0.0081232194224178
0.061999998986721	-0.0086197132664583
0.064000003039837	-0.0091265145611996
0.065999999642372	-0.0096411525980354
0.068000003695488	-0.010164806086205
0.070000000298023	-0.010696063633480
0.071999996900558	-0.011234007707432
0.074000000953674	-0.011778765225083
0.075999997556210	-0.012327349212906
0.078000001609325	-0.012883008894425
0.079999998211861	-0.013441184676710
0.082000002264977	-0.014004582448772
0.083999998867512	-0.014570216198231
0.086000002920628	-0.015138192358992
0.087999999523163	-0.015707570579497
0.090000003576279	-0.016278446395509
0.092000000178814	-0.016849360955826
0.093999996781349	-0.017419377104179
0.096000000834465	-0.017989067027890
0.097999997437000	-0.018556459831571
0.10000000149012	-0.019121581199541
0.10199999809265	-0.019684006775285
0.10400000214577	-0.020241201983292
0.10599999874830	-0.020795253836786
0.10800000280142	-0.021344114262361
0.10999999940395	-0.021886815189320
0.11200000345707	-0.022422842606636
0.11400000005960	-0.022952683156694
0.11599999666214	-0.023474310733719
0.11800000071526	-0.023987667654445
0.11999999731779	-0.024492749387460
0.12200000137091	-0.024986984823917
0.12399999797344	-0.025472837384745
0.12600000202656	-0.025947212071032
0.12800000607967	-0.026410485400865
0.12999999523163	-0.026862110620428
0.13199999928474	-0.027301491466493
0.13400000333786	-0.027728536131446
0.13600000739098	-0.028142540694110
0.13799999654293	-0.028541863147029
0.14000000059605	-0.028928502036215
0.14200000464916	-0.029299661651742
0.14399999380112	-0.029656205599553
0.14599999785423	-0.029997482975948
0.14800000190735	-0.030322811066161
0.15000000596046	-0.030632923838920
0.15199999511242	-0.030925668662769
0.15399999916553	-0.031202829404712
0.15600000321865	-0.031462134051081
0.15800000727177	-0.031705369983052
0.15999999642372	-0.031930782823390
0.16200000047684	-0.032138052167366
0.16400000452995	-0.032328423245137
0.16599999368191	-0.032501185466130
0.16799999773502	-0.032655479309826
0.17000000178814	-0.032792011421954
0.17200000584126	-0.032910434433703
0.17399999499321	-0.033009913774799
0.17599999904633	-0.033092193964727
0.17800000309944	-0.033155915256575
0.18000000715256	-0.033201194144517
0.18199999630451	-0.033228576652606
0.18400000035763	-0.033238308707044
0.18600000441074	-0.033230062698164
0.18799999356270	-0.033203813945815
0.18999999761581	-0.033160755031952
0.19200000166893	-0.033099488625109
0.19400000572205	-0.033022062018007
0.19599999487400	-0.032927525013605
0.19799999892712	-0.032816593186657
0.20000000298023	-0.032688562362446
0.20200000703335	-0.032546336419017
0.20399999618530	-0.032387320511411
0.20600000023842	-0.032213624457067
0.20800000429153	-0.032024631667214
0.20999999344349	-0.031821640100417
0.21199999749660	-0.031606435055093
0.21400000154972	-0.031376376144237
0.21600000560284	-0.031133650428361
0.21799999475479	-0.030879443402500
0.21999999880791	-0.030612945025207
0.22200000286102	-0.030335526508859
0.22400000691414	-0.030048043559502
0.22599999606609	-0.029750122686668
0.22800000011921	-0.029443969018419
0.23000000417233	-0.029128856913045
0.23199999332428	-0.028805863306805
0.23399999737740	-0.028475848275274
0.23600000143051	-0.028140591414441
0.23800000548363	-0.027798641382321
0.23999999463558	-0.027451502716319
0.24199999868870	-0.027100998416625
0.24400000274181	-0.026747466165970
0.24600000679493	-0.026392141015292
0.24799999594688	-0.026033377566200
0.25000000000000	-0.025675749798246
0.25200000405312	-0.025317358060984
0.25400000810623	-0.024959905278251
0.25600001215935	-0.024605804550323
0.25799998641014	-0.024253144715541
0.25999999046326	-0.023904275915270
0.26199999451637	-0.023560432208558
0.26399999856949	-0.023221422614808
0.26600000262260	-0.022888520202441
0.26800000667572	-0.022564664832358
0.27000001072884	-0.022247927108445
0.27200001478195	-0.021940629595102
0.27399998903275	-0.021643749090585
0.27599999308586	-0.021357179723523
0.27799999713898	-0.021083340507610
0.28000000119209	-0.020823278973118
0.28200000524521	-0.020575352638012
0.28400000929832	-0.020343022479908
0.28600001335144	-0.020127334864358
0.28799998760223	-0.019927125458972
0.28999999165535	-0.019745273215090
0.29199999570847	-0.019581759268083
0.29399999976158	-0.019437741504447
0.29600000381470	-0.019314634443739
0.29800000786781	-0.019212237217048
0.30000001192093	-0.019131820145431
