#Parameters = {L=149.5; Gap=1.5; D=8; Z0=73; cte=0.904}
#"Frequency / GHz"	"S1,1 (12) [Magnitude]"
#-----------------------------------------
0.0000000000000	0.0000000000000
0.0020000000949949	-1.9696126343774e-05
0.0040000001899898	-7.6722754647619e-05
0.0060000000521541	-0.00017162485986683
0.0080000003799796	-0.00030444778275735
0.0099999997764826	-0.00047370178714829
0.012000000104308	-0.00068102106290300
0.014000000432134	-0.00092495098626384
0.016000000759959	-0.0012045713242872
0.017999999225140	-0.0015210506389770
0.019999999552965	-0.0018729834716417
0.021999999880791	-0.0022594984006704
0.024000000208616	-0.0026797410042435
0.026000000536442	-0.0031344228813517
0.028000000864267	-0.0036227144244312
0.029999999329448	-0.0041406988400241
0.032000001519918	-0.0046922288757130
0.034000001847744	-0.0052728948740729
0.035999998450279	-0.0058824306729816
0.037999998778105	-0.0065216257282307
0.039999999105930	-0.0071860893766349
0.041999999433756	-0.0078786926587648
0.043999999761581	-0.0085950731264884
0.046000000089407	-0.0093349950391458
0.048000000417233	-0.010098779272759
0.050000000745058	-0.010882043635180
0.052000001072884	-0.011687185041741
0.054000001400709	-0.012510366895536
0.056000001728535	-0.013350865188741
0.057999998331070	-0.014207939549662
0.059999998658895	-0.015078798168736
0.061999998986721	-0.015962186653864
0.064000003039837	-0.016858414954218
0.065999999642372	-0.017764131533831
0.068000003695488	-0.018679121287594
0.070000000298023	-0.019601576012909
0.071999996900558	-0.020528158876229
0.074000000953674	-0.021459633402594
0.075999997556210	-0.022393671791954
0.078000001609325	-0.023329462305290
0.079999998211861	-0.024264118536743
0.082000002264977	-0.025196296549790
0.083999998867512	-0.026124647478494
0.086000002920628	-0.027047768013611
0.087999999523163	-0.027965326377751
0.090000003576279	-0.028873827056216
0.092000000178814	-0.029771825160103
0.093999996781349	-0.030660420129919
0.096000000834465	-0.031534598328295
0.097999997437000	-0.032395402603504
0.10000000149012	-0.033240298632778
0.10199999809265	-0.034068186178480
0.10400000214577	-0.034878085514990
0.10599999874830	-0.035667325998346
0.10800000280142	-0.036437430148017
0.10999999940395	-0.037183151309631
0.11200000345707	-0.037906946857804
0.11400000005960	-0.038605952208941
0.11599999666214	-0.039279148078822
0.11800000071526	-0.039924637831597
0.11999999731779	-0.040542820478604
0.12200000137091	-0.041132313982591
0.12399999797344	-0.041691341703467
0.12600000202656	-0.042220596489315
0.12800000607967	-0.042716658679267
0.12999999523163	-0.043181711232102
0.13199999928474	-0.043613264933880
0.13400000333786	-0.044011003830385
0.13600000739098	-0.044375867242565
0.13799999654293	-0.044704892655427
0.14000000059605	-0.044998616970410
0.14200000464916	-0.045256908996893
0.14399999380112	-0.045478299454524
0.14599999785423	-0.045665742147093
0.14800000190735	-0.045815042706411
0.15000000596046	-0.045927577425385
0.15199999511242	-0.046004242819238
0.15399999916553	-0.046044895154085
0.15600000321865	-0.046047817253439
0.15800000727177	-0.046015353379791
0.15999999642372	-0.045946122808395
0.16200000047684	-0.045842564024794
0.16400000452995	-0.045701789429311
0.16599999368191	-0.045527644861986
0.16799999773502	-0.045318739119901
0.17000000178814	-0.045075834958766
0.17200000584126	-0.044800615127684
0.17399999499321	-0.044492150045401
0.17599999904633	-0.044151664420859
0.17800000309944	-0.043781833774716
0.18000000715256	-0.043380783170345
0.18199999630451	-0.042951571586167
0.18400000035763	-0.042494923899795
0.18600000441074	-0.042011406102204
0.18799999356270	-0.041501772460038
0.18999999761581	-0.040968402823667
0.19200000166893	-0.040412574696716
0.19400000572205	-0.039834259260753
0.19599999487400	-0.039236192672022
0.19799999892712	-0.038619869108781
0.20000000298023	-0.037986062162685
0.20200000703335	-0.037336644181530
0.20399999618530	-0.036672580553442
0.20600000023842	-0.035996770099839
0.20800000429153	-0.035310069935297
0.20999999344349	-0.034614181890924
0.21199999749660	-0.033910661256116
0.21400000154972	-0.033202141376123
