# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
1.000000000000000E+008;9.970456454357961E-001;-6.814398482755489E-002;
1.110000000000000E+008;9.965058465597082E-001;-7.611808485221465E-002;
1.220000000000000E+008;9.956478689363264E-001;-8.416667936254604E-002;
1.330000000000000E+008;9.945644928278384E-001;-9.243933395761049E-002;
1.440000000000000E+008;9.932888423470947E-001;-1.008969424314815E-001;
1.550000000000000E+008;9.918395077409556E-001;-1.093360481229435E-001;
1.660000000000000E+008;9.901341415196869E-001;-1.177623306800032E-001;
1.770000000000000E+008;9.880856260510998E-001;-1.245359952421232E-001;
1.880000000000000E+008;9.873138229928429E-001;-1.297372589788021E-001;
1.990000000000000E+008;9.869039264223767E-001;-1.359973186445448E-001;
2.100000000000000E+008;9.855047979808673E-001;-1.433946029608954E-001;
2.210000000000000E+008;9.842783285573499E-001;-1.508282475382327E-001;
2.320000000000000E+008;9.831285699582441E-001;-1.596596209409899E-001;
2.430000000000000E+008;9.814901579061595E-001;-1.684506683924201E-001;
2.540000000000000E+008;9.798374589041929E-001;-1.765419579013519E-001;
2.650000000000000E+008;9.784242928637025E-001;-1.832860104295088E-001;
2.760000000000000E+008;9.771001679757396E-001;-1.890587783334724E-001;
2.870000000000000E+008;9.757714572232407E-001;-1.940844963086726E-001;
2.980000000000000E+008;9.745474119014941E-001;-1.993069428366856E-001;
3.090000000000000E+008;9.731935164262777E-001;-2.054035752094144E-001;
3.200000000000000E+008;9.713447709143144E-001;-2.123927368252722E-001;
3.310000000000000E+008;9.693136276979538E-001;-2.203984296404952E-001;
3.420000000000000E+008;9.669366063049532E-001;-2.289482588832803E-001;
3.530000000000000E+008;9.648271415406564E-001;-2.371416523651336E-001;
3.640000000000000E+008;9.634261305455782E-001;-2.446783640427931E-001;
3.750000000000000E+008;9.623733444135010E-001;-2.513133588110203E-001;
3.860000000000000E+008;9.616807057845492E-001;-2.567057780587975E-001;
3.970000000000000E+008;9.608823990776443E-001;-2.617206423068237E-001;
4.080000000000000E+008;9.595885176744369E-001;-2.674415678239548E-001;
4.190000000000000E+008;9.577290718170263E-001;-2.746805754209573E-001;
4.300000000000000E+008;9.547656710358059E-001;-2.833177212839060E-001;
4.410000000000000E+008;9.512487420743696E-001;-2.927026831622488E-001;
4.520000000000000E+008;9.477343973925164E-001;-3.018845945907758E-001;
4.630000000000000E+008;9.447375752759123E-001;-3.102896659406044E-001;
4.740000000000000E+008;9.425260595933503E-001;-3.174355745743320E-001;
4.850000000000000E+008;9.409810069886427E-001;-3.241485236095804E-001;
4.960000000000000E+008;9.396454229964970E-001;-3.306508690190437E-001;
5.070000000000000E+008;9.377954470851989E-001;-3.374696559217296E-001;
5.180000000000000E+008;9.347629371418169E-001;-3.451856950243817E-001;
5.290000000000000E+008;9.307256081994301E-001;-3.541493146493038E-001;
5.400000000000000E+008;9.260250624223595E-001;-3.636262608303609E-001;
5.510000000000000E+008;9.210504872214393E-001;-3.731334883191595E-001;
5.620000000000000E+008;9.164395425580252E-001;-3.820987635325754E-001;
5.730000000000000E+008;9.133378790039261E-001;-3.903862953639437E-001;
5.840000000000000E+008;9.109705683104979E-001;-3.976344188887594E-001;
5.950000000000000E+008;9.089676498641467E-001;-4.042474725042133E-001;
6.060000000000000E+008;9.063932806767123E-001;-4.112130886402108E-001;
6.170000000000000E+008;9.024922232228705E-001;-4.190756528415448E-001;
6.280000000000000E+008;8.974155257664026E-001;-4.279473685778349E-001;
6.390000000000000E+008;8.917044804153987E-001;-4.378333854515311E-001;
6.500000000000000E+008;8.854707544387487E-001;-4.480884161664019E-001;
6.610000000000000E+008;8.800677669386778E-001;-4.574201833970685E-001;
6.720000000000000E+008;8.753504374738085E-001;-4.657825995352299E-001;
6.830000000000000E+008;8.711361129945023E-001;-4.731935442584758E-001;
6.940000000000000E+008;8.678266611833548E-001;-4.798187115368834E-001;
7.050000000000000E+008;8.645642042023030E-001;-4.862825937118064E-001;
7.160000000000000E+008;8.608944444698168E-001;-4.933418696976597E-001;
7.270000000000000E+008;8.559280624007377E-001;-5.013786319919998E-001;
7.380000000000000E+008;8.488290814991378E-001;-5.103923117020421E-001;
7.490000000000000E+008;8.405257615615916E-001;-5.201336171022878E-001;
7.600000000000000E+008;8.325040827383932E-001;-5.299959334278714E-001;
7.710000000000000E+008;8.260246617792850E-001;-5.388869313298962E-001;
7.820000000000000E+008;8.215495309427328E-001;-5.468711180776346E-001;
7.930000000000000E+008;8.182846256832074E-001;-5.531304381123523E-001;
8.040000000000000E+008;8.150580926565698E-001;-5.584626693222244E-001;
8.150000000000000E+008;8.103525334880701E-001;-5.639924619506629E-001;
8.260000000000000E+008;8.039162507896182E-001;-5.706762819828383E-001;
8.370000000000000E+008;7.957694521628758E-001;-5.792031847889424E-001;
8.480000000000000E+008;7.864527874965410E-001;-5.892684790964983E-001;
8.590000000000000E+008;7.776960973116252E-001;-5.996785000709446E-001;
8.700000000000000E+008;7.695023157220662E-001;-6.089542526672315E-001;
8.810000000000000E+008;7.618071968379651E-001;-6.168929642678802E-001;
8.920000000000000E+008;7.556612254061640E-001;-6.231845779056463E-001;
9.030000000000000E+008;7.507398214807083E-001;-6.288516608114062E-001;
9.140000000000000E+008;7.466378649853814E-001;-6.348167338094382E-001;
9.250000000000000E+008;7.406053102496548E-001;-6.407275196798971E-001;
9.360000000000000E+008;7.318264664337102E-001;-6.478251894257244E-001;
9.470000000000000E+008;7.201227438972798E-001;-6.564763873342480E-001;
9.580000000000000E+008;7.079244589662198E-001;-6.659225085747409E-001;
9.690000000000000E+008;6.960725649046582E-001;-6.763242271431468E-001;
9.800000000000000E+008;6.861900190750895E-001;-6.858489104818497E-001;
9.910000000000000E+008;6.784603574561667E-001;-6.931206419895079E-001;
1.002000000000000E+009;6.721791834340322E-001;-6.985377847613740E-001;
1.013000000000000E+009;6.659922616806177E-001;-7.029205436625122E-001;
1.024000000000000E+009;6.585878377452975E-001;-7.079263906019817E-001;
1.035000000000000E+009;6.482840847795549E-001;-7.152749475986974E-001;
1.046000000000000E+009;6.345381109353281E-001;-7.241572258226324E-001;
1.057000000000000E+009;6.196607566770840E-001;-7.330054444601726E-001;
1.068000000000000E+009;6.044463690749510E-001;-7.412752938505345E-001;
1.079000000000000E+009;5.911882118043459E-001;-7.494718221866625E-001;
1.090000000000000E+009;5.794868472488118E-001;-7.565208474324224E-001;
1.101000000000000E+009;5.712541928620295E-001;-7.626877670486720E-001;
1.112000000000000E+009;5.639230795566995E-001;-7.683558629949323E-001;
1.123000000000000E+009;5.557618828111512E-001;-7.723439581629458E-001;
1.134000000000000E+009;5.449425623825369E-001;-7.773465615843958E-001;
1.145000000000000E+009;5.292614541341917E-001;-7.826777080833109E-001;
1.156000000000000E+009;5.117494312300382E-001;-7.897292571388624E-001;
1.167000000000000E+009;4.928709999613570E-001;-7.982429494382589E-001;
1.178000000000000E+009;4.752873931678350E-001;-8.073527738196881E-001;
1.189000000000000E+009;4.607412680780792E-001;-8.143830201117860E-001;
1.200000000000000E+009;4.492432718312135E-001;-8.208754908842896E-001;
1.211000000000000E+009;4.373278705539704E-001;-8.256082853335742E-001;
1.222000000000000E+009;4.258383827567124E-001;-8.300171156445797E-001;
1.233000000000000E+009;4.105486607252930E-001;-8.346808711954679E-001;
1.244000000000000E+009;3.931789657897625E-001;-8.382891881561778E-001;
1.255000000000000E+009;3.731698409163821E-001;-8.430673321047710E-001;
1.266000000000000E+009;3.500257291725192E-001;-8.466646875468720E-001;
1.277000000000000E+009;3.275875789333885E-001;-8.506665028613589E-001;
1.288000000000000E+009;3.066356086463866E-001;-8.548862938570628E-001;
1.299000000000000E+009;2.867879140444611E-001;-8.593434046125241E-001;
1.310000000000000E+009;2.711267853767593E-001;-8.611019961467572E-001;
1.321000000000000E+009;2.552438426916210E-001;-8.620951851613693E-001;
1.332000000000000E+009;2.381066814354885E-001;-8.599527738967313E-001;
1.343000000000000E+009;2.170644002784958E-001;-8.567901057111540E-001;
1.354000000000000E+009;1.942625577448590E-001;-8.544893817273153E-001;
1.365000000000000E+009;1.679916328346678E-001;-8.526420149869146E-001;
1.376000000000000E+009;1.413003935752379E-001;-8.493300520094858E-001;
1.387000000000000E+009;1.199136003784198E-001;-8.458646985198907E-001;
1.398000000000000E+009;1.010741129350213E-001;-8.449608702245084E-001;
1.409000000000000E+009;8.119427411487402E-002;-8.441699146512018E-001;
1.420000000000000E+009;6.040323344565357E-002;-8.400183773424473E-001;
1.431000000000000E+009;3.901018860366050E-002;-8.327389277244321E-001;
1.442000000000000E+009;1.654498658396231E-002;-8.249568269611991E-001;
1.453000000000000E+009;-9.844786778709197E-003;-8.135721469030051E-001;
1.464000000000000E+009;-3.547632826007921E-002;-8.027362966400951E-001;
1.475000000000000E+009;-6.672316327205534E-002;-7.925167719586216E-001;
1.486000000000000E+009;-9.417792399449476E-002;-7.794818861904486E-001;
1.497000000000000E+009;-1.180664037676488E-001;-7.700554128959765E-001;
1.508000000000000E+009;-1.409011711326790E-001;-7.600186527251301E-001;
1.519000000000000E+009;-1.607810284394326E-001;-7.452449255860096E-001;
1.530000000000000E+009;-1.796708982942350E-001;-7.283430618352701E-001;
1.541000000000000E+009;-2.018977202626466E-001;-7.088364175438033E-001;
1.552000000000000E+009;-2.263007839605786E-001;-6.841175875803280E-001;
1.563000000000000E+009;-2.532067893126076E-001;-6.577573431758480E-001;
1.574000000000000E+009;-2.798927871693953E-001;-6.321004367526463E-001;
1.585000000000000E+009;-3.048194548079974E-001;-6.059553931049339E-001;
1.596000000000000E+009;-3.244434002712249E-001;-5.803911865194567E-001;
1.607000000000000E+009;-3.398515218709235E-001;-5.543793666182467E-001;
1.618000000000000E+009;-3.520527005295253E-001;-5.303901505316787E-001;
1.629000000000000E+009;-3.629452223921137E-001;-5.008605309885442E-001;
1.640000000000000E+009;-3.695542114336697E-001;-4.676410141219490E-001;
1.651000000000000E+009;-3.750307732026366E-001;-4.351559625962632E-001;
1.662000000000000E+009;-3.851303792219354E-001;-4.041331126988497E-001;
1.673000000000000E+009;-4.001003229677315E-001;-3.675664964888170E-001;
1.684000000000000E+009;-4.061074222355682E-001;-3.321735887628713E-001;
1.695000000000000E+009;-4.136758620666634E-001;-3.070816851059500E-001;
1.706000000000000E+009;-4.207668018277426E-001;-2.794667443791884E-001;
1.717000000000000E+009;-4.224290793761844E-001;-2.528469310847135E-001;
1.728000000000000E+009;-4.225484064603127E-001;-2.195560868996674E-001;
1.739000000000000E+009;-4.169166565321026E-001;-1.867139409563647E-001;
1.750000000000000E+009;-4.115913571942555E-001;-1.502182447190290E-001;
1.761000000000000E+009;-4.056947591735000E-001;-1.130929082607851E-001;
1.772000000000000E+009;-3.995156434072647E-001;-7.717250757937368E-002;
1.783000000000000E+009;-3.974581739581735E-001;-4.290320353963122E-002;
1.794000000000000E+009;-3.854740878320629E-001;-9.630598653529974E-003;
1.805000000000000E+009;-3.754276464770483E-001;1.077691749333260E-002;
1.816000000000000E+009;-3.665819705093960E-001;3.803242106178222E-002;
1.827000000000000E+009;-3.488158697178212E-001;6.406714514495951E-002;
1.838000000000000E+009;-3.251001933512115E-001;9.242528477831552E-002;
1.849000000000000E+009;-2.997022896686397E-001;1.159568341777290E-001;
1.860000000000000E+009;-2.787891062832167E-001;1.410098850312656E-001;
1.871000000000000E+009;-2.600464027211327E-001;1.673369710782493E-001;
1.882000000000000E+009;-2.379296003427234E-001;1.926417890065017E-001;
1.893000000000000E+009;-2.198254319817712E-001;2.034132894599435E-001;
1.904000000000000E+009;-2.032256685748234E-001;2.168595830069119E-001;
1.915000000000000E+009;-1.870569539470827E-001;2.242064963308509E-001;
1.926000000000000E+009;-1.699124726458068E-001;2.385131154041792E-001;
1.937000000000000E+009;-1.431213253006862E-001;2.490930086798263E-001;
1.948000000000000E+009;-1.214215264097785E-001;2.604501634483594E-001;
1.959000000000000E+009;-9.687195432150410E-002;2.816640766110670E-001;
1.970000000000000E+009;-6.577473233639070E-002;2.929389197381968E-001;
1.981000000000000E+009;-4.859080171885070E-002;3.003466917360510E-001;
1.992000000000000E+009;-3.235116448243597E-002;3.102631264250900E-001;
2.003000000000000E+009;-1.676507558490328E-002;3.143824232786704E-001;
2.014000000000000E+009;8.968594789718917E-004;3.184851677649276E-001;
2.025000000000000E+009;1.527747434776609E-002;3.184992888966762E-001;
2.036000000000000E+009;3.582059436959215E-002;3.233468187844097E-001;
2.047000000000000E+009;5.995463913835759E-002;3.255463338684491E-001;
2.058000000000000E+009;8.283677580883664E-002;3.284098444731416E-001;
2.069000000000000E+009;9.774492813846686E-002;3.358749721480702E-001;
2.080000000000000E+009;1.180923871014970E-001;3.474300725857919E-001;
2.091000000000000E+009;1.353794498716417E-001;3.509740589055323E-001;
2.102000000000000E+009;1.505196838490318E-001;3.539706650937911E-001;
2.113000000000000E+009;1.654047101922972E-001;3.482836885773966E-001;
2.124000000000000E+009;1.760205148708952E-001;3.418930058477112E-001;
2.135000000000000E+009;1.912134749519001E-001;3.405848323710337E-001;
2.146000000000000E+009;2.073803312861439E-001;3.368301485218602E-001;
2.157000000000000E+009;2.224751473469558E-001;3.365354028771343E-001;
2.168000000000000E+009;2.368437555719399E-001;3.388861567653269E-001;
2.179000000000000E+009;2.502709787155064E-001;3.430599578031428E-001;
2.190000000000000E+009;2.583442250127080E-001;3.488160379575001E-001;
2.201000000000000E+009;2.680823945222371E-001;3.536662713943543E-001;
2.212000000000000E+009;2.759448433739075E-001;3.569342728999394E-001;
2.223000000000000E+009;2.884569123897119E-001;3.576859666050504E-001;
2.234000000000000E+009;3.042850001110125E-001;3.590896343194994E-001;
2.245000000000000E+009;3.252545303625734E-001;3.561790619382975E-001;
2.256000000000000E+009;3.474150364920598E-001;3.541936581208173E-001;
2.267000000000000E+009;3.700209234851488E-001;3.519634132780972E-001;
2.278000000000000E+009;3.886393230704497E-001;3.472020148326405E-001;
2.289000000000000E+009;4.001282702833368E-001;3.457343935062168E-001;
2.300000000000000E+009;4.123361576734914E-001;3.437637845426364E-001;
2.311000000000000E+009;4.246885969516341E-001;3.406376723335546E-001;
2.322000000000000E+009;4.416784994375504E-001;3.296636254879856E-001;
2.333000000000000E+009;4.561276274028883E-001;3.132470478801021E-001;
2.344000000000000E+009;4.690519293817843E-001;2.971901525624097E-001;
2.355000000000000E+009;4.813355731873873E-001;2.815874881578795E-001;
2.366000000000000E+009;4.905871432638219E-001;2.706403628711814E-001;
2.377000000000000E+009;4.985779081477697E-001;2.655015036061512E-001;
2.388000000000000E+009;5.056234112410377E-001;2.619814037678375E-001;
2.399000000000000E+009;5.112843045361929E-001;2.559168261350098E-001;
2.410000000000000E+009;5.127452119281586E-001;2.483852542276328E-001;
2.421000000000000E+009;5.140399138930188E-001;2.407756226128160E-001;
2.432000000000000E+009;5.198128403880810E-001;2.320427008765962E-001;
2.443000000000000E+009;5.294764935393224E-001;2.192024923096396E-001;
2.454000000000000E+009;5.374415195126820E-001;2.085881168480259E-001;
2.465000000000000E+009;5.493558807481520E-001;2.013546781423342E-001;
2.476000000000000E+009;5.587576257075450E-001;1.961307644429233E-001;
2.487000000000000E+009;5.661877191753820E-001;1.913210058985447E-001;
2.498000000000000E+009;5.683636186068686E-001;1.854416773146951E-001;
2.509000000000000E+009;5.641223079188568E-001;1.831235940373284E-001;
2.520000000000000E+009;5.672409938255709E-001;1.800674467108199E-001;
2.531000000000000E+009;5.708185202836268E-001;1.705382690602055E-001;
2.542000000000000E+009;5.765657147478497E-001;1.582514363512112E-001;
2.553000000000000E+009;5.812122054039057E-001;1.441822755007393E-001;
2.564000000000000E+009;5.858651683877665E-001;1.363310875033823E-001;
2.575000000000000E+009;5.928143247476982E-001;1.330288760826766E-001;
2.586000000000000E+009;5.979903162412447E-001;1.324800042616862E-001;
2.597000000000000E+009;6.024694574383879E-001;1.355936455809837E-001;
2.608000000000000E+009;6.083189261182977E-001;1.339295193433906E-001;
2.619000000000000E+009;6.093974799217573E-001;1.266532993237503E-001;
