# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
5.620000000000000E+008;8.867290186645284E-001;-4.390133281769036E-001;
5.730000000000000E+008;8.818285697011934E-001;-4.487828698996234E-001;
5.840000000000000E+008;8.779424940480225E-001;-4.576038502982451E-001;
5.950000000000000E+008;8.741253629851641E-001;-4.658979218853701E-001;
6.060000000000000E+008;8.696024571337948E-001;-4.745258577627373E-001;
6.170000000000000E+008;8.637189685404598E-001;-4.836175860370816E-001;
6.280000000000000E+008;8.567209477353411E-001;-4.936215225550569E-001;
6.390000000000000E+008;8.491468044235312E-001;-5.045566810910945E-001;
6.500000000000000E+008;8.412225691384494E-001;-5.159037289806573E-001;
6.610000000000000E+008;8.341094241912818E-001;-5.260576986846255E-001;
6.720000000000000E+008;8.276322241739428E-001;-5.352912984763375E-001;
6.830000000000000E+008;8.214665427699831E-001;-5.439345971453430E-001;
6.940000000000000E+008;8.162728199591217E-001;-5.522679076375932E-001;
7.050000000000000E+008;8.105928160067221E-001;-5.606392535811231E-001;
7.160000000000000E+008;8.044744493735022E-001;-5.700272353532765E-001;
7.270000000000000E+008;7.969377295157319E-001;-5.802689746712400E-001;
7.380000000000000E+008;7.867178746070654E-001;-5.913879829288840E-001;
7.490000000000000E+008;7.752698281641433E-001;-6.027379920093265E-001;
7.600000000000000E+008;7.644593999502746E-001;-6.139156884340845E-001;
7.710000000000000E+008;7.551317161313723E-001;-6.246507304707064E-001;
7.820000000000000E+008;7.475944362365051E-001;-6.345052442074438E-001;
7.930000000000000E+008;7.409796674319912E-001;-6.431982929710973E-001;
8.040000000000000E+008;7.340179398548653E-001;-6.509155482717005E-001;
8.150000000000000E+008;7.249777611267534E-001;-6.590570682546336E-001;
8.260000000000000E+008;7.134183086451222E-001;-6.678859096254398E-001;
8.370000000000000E+008;6.997609837900516E-001;-6.784322780095052E-001;
8.480000000000000E+008;6.848790806156286E-001;-6.901939612476284E-001;
8.590000000000000E+008;6.705016731355841E-001;-7.018110908427823E-001;
8.700000000000000E+008;6.572051473708872E-001;-7.121697698439783E-001;
8.810000000000000E+008;6.441472899922648E-001;-7.214174427855546E-001;
8.920000000000000E+008;6.324274755397074E-001;-7.289154649832315E-001;
9.030000000000000E+008;6.213361569315304E-001;-7.365860924484105E-001;
9.140000000000000E+008;6.098334511225706E-001;-7.443822699606162E-001;
9.250000000000000E+008;5.956837721853486E-001;-7.514422812937924E-001;
9.360000000000000E+008;5.795447378995090E-001;-7.584961246869204E-001;
9.470000000000000E+008;5.601035830216188E-001;-7.673741474078873E-001;
9.580000000000000E+008;5.399075409496371E-001;-7.769511655035959E-001;
9.690000000000000E+008;5.196887494645438E-001;-7.874122914751335E-001;
9.800000000000000E+008;5.000686988229225E-001;-7.960044177307102E-001;
9.910000000000000E+008;4.826649541404705E-001;-8.020837805754669E-001;
