#Parameters = {L=113.5; D=10; Gap=1.5; Z0=73}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
0.10000000149012	0.15894427821347
0.10440000146627	0.15160609119339
0.10880000144243	0.14404980069857
0.11320000141859	0.13628952194938
0.11760000139475	0.12833442525226
0.12200000137091	0.12020116149854
0.12639999389648	0.11189936688233
0.13079999387264	0.10344488578318
0.13519999384880	0.094848988463616
0.13959999382496	0.086126677753075
0.14399999380112	0.077290945685405
0.14839999377728	0.068359017915616
0.15279999375343	0.059341929562559
0.15719999372959	0.050256068462681
0.16159999370575	0.041116178761180
0.16599999368191	0.031937121350941
0.17039999365807	0.022734043670927
0.17479999363422	0.013522442099232
0.17919999361038	0.0043161420118639
0.18359999358654	-0.0048684741791506
0.18799999356270	-0.014015685571046
0.19239999353886	-0.023111634956822
0.19679999351501	-0.032140620691222
0.20119999349117	-0.041087838348332
0.20559999346733	-0.049938174240161
0.20999999344349	-0.058677490408386
0.21439999341965	-0.067290638221997
0.21879999339581	-0.075763958229614
0.22319999337196	-0.084083990108395
0.22759999334812	-0.092236161175619
0.23199999332428	-0.10020795202591
0.23639999330044	-0.10798584006317
0.24079999327660	-0.11555751938436
0.24519999325275	-0.12291181160676
0.24959999322891	-0.13003627194242
0.25400000810623	-0.13692035381260
0.25839999318123	-0.14355257895521
0.26280000805855	-0.14992508055519
0.26719999313354	-0.15602564841495
0.27160000801086	-0.16184842387288
0.27599999308586	-0.16738338018871
0.28040000796318	-0.17262390709125
0.28479999303818	-0.17756338381385
0.28920000791550	-0.18219628118410
0.29359999299049	-0.18651546702294
0.29800000786781	-0.19051879883309
0.30239999294281	-0.19420216445492
0.30680000782013	-0.19756154936669
0.31119999289513	-0.20059656391529
0.31560000777245	-0.20330382314373
0.31999999284744	-0.20568392392623
0.32440000772476	-0.20773921410294
0.32879999279976	-0.20946786351025
0.33320000767708	-0.21087370510916
0.33759999275208	-0.21195954019751
0.34200000762939	-0.21272890022258
0.34639999270439	-0.21318584711471
0.35080000758171	-0.21333670032847
0.35519999265671	-0.21318724251012
0.35960000753403	-0.21274480732892
0.36399999260902	-0.21201771702366
0.36840000748634	-0.21101398757397
0.37279999256134	-0.20974325658509
0.37720000743866	-0.20821547655720
0.38159999251366	-0.20644262041497
0.38600000739098	-0.20443472245838
0.39039999246597	-0.20220422002750
0.39480000734329	-0.19976621686817
0.39919999241829	-0.19713198576532
0.40360000729561	-0.19431612074577
0.40799999237061	-0.19133424498989
0.41240000724792	-0.18820246977054
0.41679999232292	-0.18493450391230
0.42120000720024	-0.18154845616051
0.42559999227524	-0.17806074177500
0.43000000715256	-0.17448893779474
0.43439999222755	-0.17085057037172
0.43880000710487	-0.16716348598236
0.44319999217987	-0.16344604135908
0.44760000705719	-0.15971896577565
0.45199999213219	-0.15599888175590
0.45640000700951	-0.15230690997995
0.46079999208450	-0.14866242217273
0.46520000696182	-0.14508444808616
0.46959999203682	-0.14159460658663
0.47400000691414	-0.13821145897119
0.47839999198914	-0.13495580504450
0.48280000686646	-0.13184905882027
0.48719999194145	-0.12891080735802
0.49160000681877	-0.12616174257386
0.49599999189377	-0.12362320861338
0.50040000677109	-0.12131468605703
0.50480002164841	-0.11925962236754
0.50919997692108	-0.11747519003462
0.51359999179840	-0.11598409507243
0.51800000667572	-0.11480691819456
0.52240002155304	-0.11396243595059
0.52679997682571	-0.11347420932232
0.53119999170303	-0.11335999824864
0.53560000658035	-0.11364076824808
0.54000002145767	-0.11433741438961
0.54439997673035	-0.11546839505060
0.54879999160767	-0.11705478935784
0.55320000648499	-0.11911587757059
0.55760002136230	-0.12167186545062
0.56199997663498	-0.12474195790127
0.56639999151230	-0.12834514991393
0.57080000638962	-0.13249958278299
0.57520002126694	-0.13722587129664
0.57959997653961	-0.14253997189868
0.58399999141693	-0.14846314349893
0.58840000629425	-0.15501287976114
0.59280002117157	-0.16220711632376
0.59719997644424	-0.17006305530805
0.60159999132156	-0.17859991585333
0.60600000619888	-0.18783433245029
0.61040002107620	-0.19778250386112
0.61479997634888	-0.20846465266393
0.61919999122620	-0.21989519854137
0.62360000610352	-0.23209145043693
0.62800002098083	-0.24507162809260
0.63239997625351	-0.25884961896548
0.63679999113083	-0.27344423014303
0.64120000600815	-0.28887008725035
0.64560002088547	-0.30514269656100
0.64999997615814	-0.32228034049418
0.65439999103546	-0.34029542152933
0.65880000591278	-0.35920594032570
0.66320002079010	-0.37902772163930
0.66759997606277	-0.39977418459748
0.67199999094009	-0.42146165809723
0.67640000581741	-0.44410443186563
0.68080002069473	-0.46771833661091
0.68519997596741	-0.49231767044234
0.68959999084473	-0.51791797167377
0.69400000572205	-0.54453301893751
0.69840002059937	-0.57217820931741
0.70279997587204	-0.60086749112988
0.70719999074936	-0.63061609288952
0.71160000562668	-0.66143783284679
0.71600002050400	-0.69334822456574
0.72039997577667	-0.72635981224185
0.72479999065399	-0.76048952463740
0.72920000553131	-0.79575010923309
0.73360002040863	-0.83215616654629
0.73799997568130	-0.86972205893809
0.74239999055862	-0.90846298074553
0.74680000543594	-0.94839329581600
0.75120002031326	-0.98952601241948
0.75559997558594	-1.0318767273052
0.75999999046326	-1.0754608629335
0.76440000534058	-1.1202922729955
0.76880002021790	-1.1663853190974
0.77319997549057	-1.2137559412576
0.77759999036789	-1.2624189535469
0.78200000524521	-1.3123878024565
0.78640002012253	-1.3636791567633
0.79079997539520	-1.4163076248155
0.79519999027252	-1.4702890749229
0.79960000514984	-1.5256387575334
0.80400002002716	-1.5823716418093
0.80839997529984	-1.6405049141225
0.81279999017715	-1.7000537499543
0.81720000505447	-1.7610338560379
0.82160001993179	-1.8234622163503
0.82599997520447	-1.8873558459673
0.83039999008179	-1.9527298612550
0.83480000495911	-2.0196031859602
0.83920001983643	-2.0879918269907
0.84359997510910	-2.1579113371269
0.84799998998642	-2.2293821433639
0.85240000486374	-2.3024203015657
0.85680001974106	-2.3770436559497
0.86119997501373	-2.4532721094338
0.86559998989105	-2.5311214792150
0.87000000476837	-2.6106119369576
0.87440001964569	-2.6917622144613
0.87879997491837	-2.7745908531576
0.88319998979568	-2.8591154384765
0.88760000467300	-2.9453581940466
0.89200001955032	-3.0333376973110
0.89639997482300	-3.1230722511611
0.90079998970032	-3.2145833358456
0.90520000457764	-3.3078905577847
0.90960001945496	-3.4030136002731
0.91399997472763	-3.4999722094709
0.91839998960495	-3.5987881257533
0.92280000448227	-3.6994795327205
0.92720001935959	-3.8020687158432
0.93159997463226	-3.9065746931293
0.93599998950958	-4.0130172763569
0.94040000438690	-4.1214173451588
0.94480001926422	-4.2317921208560
0.94919997453690	-4.3441632672421
0.95359998941422	-4.4585477418300
0.95800000429153	-4.5749647433289
0.96240001916885	-4.6934318599851
0.96679997444153	-4.8139642129228
0.97119998931885	-4.9365773007040
0.97560000419617	-5.0612885550042
0.98000001907349	-5.1881074007946
0.98439997434616	-5.3170483368860
0.98879998922348	-5.4481181951084
0.99320000410080	-5.5813278290344
0.99760001897812	-5.7166791999815
1.0019999742508	-5.8541777272399
1.0063999891281	-5.9938205352113
1.0108000040054	-6.1356029957803
1.0152000188828	-6.2795186775915
1.0196000337601	-6.4255530134976
1.0240000486374	-6.5736870416902
1.0283999443054	-6.7239000906546
1.0327999591827	-6.8761561672441
1.0371999740601	-7.0304209002722
1.0415999889374	-7.1866462741503
1.0460000038147	-7.3447767032182
1.0504000186920	-7.5047444911622
1.0548000335693	-7.6664726424571
1.0592000484467	-7.8298708122192
1.0635999441147	-7.9948321553961
1.0679999589920	-8.1612362301155
1.0723999738693	-8.3289423054260
1.0767999887466	-8.4977941891233
1.0812000036240	-8.6676138077375
1.0856000185013	-8.8381959786594
1.0900000333786	-9.0093136538141
1.0944000482559	-9.1807157328990
1.0987999439240	-9.3521152277627
1.1031999588013	-9.5231999594472
1.1075999736786	-9.6936231716979
1.1119999885559	-9.8630016956799
1.1164000034332	-10.030921019152
1.1208000183105	-10.196924121847
1.1252000331879	-10.360523606636
1.1296000480652	-10.521191013223
1.1339999437332	-10.678360542495
1.1383999586105	-10.831440751901
1.1427999734879	-10.979802378837
1.1471999883652	-11.122794217443
1.1516000032425	-11.259745176043
1.1560000181198	-11.389970237770
1.1604000329971	-11.512784883860
1.1648000478745	-11.627507837679
1.1691999435425	-11.733477856461
1.1735999584198	-11.830063561948
1.1779999732971	-11.916677899636
1.1823999881744	-11.992791705537
1.1868000030518	-12.057941417785
1.1912000179291	-12.111746911819
1.1956000328064	-12.153917759063
1.2000000476837	-12.184264300776
1.2043999433517	-12.202697765382
1.2087999582291	-12.209235604412
1.2131999731064	-12.204003159631
1.2175999879837	-12.187227250578
1.2220000028610	-12.159227770346
1.2264000177383	-12.120416811649
1.2308000326157	-12.071275729147
1.2352000474930	-12.012356072684
1.2395999431610	-11.944258323156
1.2439999580383	-11.867622499052
1.2483999729156	-11.783111527900
1.2527999877930	-11.691405482251
1.2572000026703	-11.593186694956
1.2616000175476	-11.489125577710
1.2660000324249	-11.379883944205
1.2704000473022	-11.266098925492
