#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
0.0000000000000	0.0000000000000
0.0040000001899898	-6.4696841723921e-05
0.0080000003799796	-0.00025542545128142
0.012000000104308	-0.00057348399979787
0.016000000759959	-0.0010165524913776
0.019999999552965	-0.0015838413199853
0.024000000208616	-0.0022719515715210
0.028000000864267	-0.0030784852051484
0.032000001519918	-0.0040014697865769
0.035999998450279	-0.0050352517793670
0.039999999105930	-0.0061756020216573
0.043999999761581	-0.0074202072868299
0.048000000417233	-0.0087624546284111
0.052000001072884	-0.010197562353694
0.056000001728535	-0.011718383796720
0.059999998658895	-0.013321212027130
0.064000003039837	-0.014997210339604
0.068000003695488	-0.016742472958314
0.071999996900558	-0.018548386831275
0.075999997556210	-0.020408045206882
0.079999998211861	-0.022315012927734
0.083999998867512	-0.024260774736906
0.087999999523163	-0.026239747103962
0.092000000178814	-0.028242602307054
0.096000000834465	-0.030261179264237
0.10000000149012	-0.032290194330542
0.10400000214577	-0.034320773045020
0.10800000280142	-0.036345381894795
0.11200000345707	-0.038358534635784
0.11599999666214	-0.040350373230478
0.11999999731779	-0.042316361875961
0.12399999797344	-0.044248176100492
0.12800000607967	-0.046140025730423
0.13199999928474	-0.047986351708792
0.13600000739098	-0.049781254417472
0.14000000059605	-0.051519069523883
0.14399999380112	-0.053195765786673
0.14800000190735	-0.054805547130689
0.15199999511242	-0.056344576778656
0.15600000321865	-0.057811245010082
0.15999999642372	-0.059200539156882
0.16400000452995	-0.060510788441941
0.16799999773502	-0.061741677989229
0.17200000584126	-0.062889558413865
0.17599999904633	-0.063955656806120
0.18000000715256	-0.064939623409242
0.18400000035763	-0.065841024357205
0.18799999356270	-0.066663309072538
0.19200000166893	-0.067407167317576
0.19599999487400	-0.068077021509705
0.20000000298023	-0.068673581683749
0.20399999618530	-0.069203118867114
0.20800000429153	-0.069669006537389
0.21199999749660	-0.070077528405329
0.21600000560284	-0.070434646271978
0.21999999880791	-0.070747445214853
0.22400000691414	-0.071020913135436
0.22800000011921	-0.071265202866649
0.23199999332428	-0.071487205842951
0.23600000143051	-0.071698329643879
0.23999999463558	-0.071905188928598
0.24400000274181	-0.072121320616551
0.24799999594688	-0.072353377074272
0.25200000405312	-0.072615351005952
0.25600001215935	-0.072915793379133
0.25999999046326	-0.073269948458556
0.26399999856949	-0.073686859587265
0.26800000667572	-0.074180282579716
0.27200001478195	-0.074764697091523
0.27599999308586	-0.075450126474580
0.28000000119209	-0.076251660867136
0.28400000929832	-0.077182171244644
0.28799998760223	-0.078256321541246
0.29199999570847	-0.079485387280476
0.29600000381470	-0.080885290123077
0.30000001192093	-0.082470243233525
0.30399999022484	-0.084252014515432
0.30799999833107	-0.086245961682925
0.31200000643730	-0.088465485530802
0.31600001454353	-0.090924260523829
0.31999999284744	-0.093635812960459
0.32400000095367	-0.096614152459327
0.32800000905991	-0.099871937957243
0.33199998736382	-0.10342113002077
0.33599999547005	-0.10727707269778
0.34000000357628	-0.11145096185421
0.34400001168251	-0.11595555769413
0.34799998998642	-0.12080122071336
0.35199999809265	-0.12600345861525
0.35600000619888	-0.13157068731360
0.36000001430511	-0.13751372411153
0.36399999260902	-0.14384479303262
0.36800000071526	-0.15057382775716
0.37200000882149	-0.15771099031395
0.37599998712540	-0.16526595424431
0.37999999523163	-0.17324755483934
0.38400000333786	-0.18166619698021
0.38800001144409	-0.19052777450941
0.39199998974800	-0.19984237380851
0.39599999785423	-0.20961712336392
0.40000000596046	-0.21986002061160
0.40400001406670	-0.23057752987049
0.40799999237061	-0.24177692178455
0.41200000047684	-0.25346391079461
0.41600000858307	-0.26564436556214
0.41999998688698	-0.27832526234543
0.42399999499321	-0.29151101976966
0.42800000309944	-0.30520661325051
0.43200001120567	-0.31941723359507
0.43599998950958	-0.33414868795256
0.43999999761581	-0.34940330378813
0.44400000572205	-0.36518667850177
0.44800001382828	-0.38150257346065
0.45199999213219	-0.39835459305015
0.45600000023842	-0.41574834562162
0.46000000834465	-0.43368517291768
0.46399998664856	-0.45217086392128
0.46799999475479	-0.47120700498546
0.47200000286102	-0.49079985642968
0.47600001096725	-0.51095212397658
0.47999998927116	-0.53166553241183
0.48399999737740	-0.55294805577205
0.48800000548363	-0.57480241120391
0.49200001358986	-0.59723112309995
0.49599999189377	-0.62024096987249
0.50000000000000	-0.64383654228860
0.50400000810623	-0.66802303526403
0.50800001621246	-0.69280427916368
0.51200002431870	-0.71818964931473
0.51599997282028	-0.74418262806378
0.51999998092651	-0.77079079279166
0.52399998903275	-0.79802240214342
0.52799999713898	-0.82588363391210
0.53200000524521	-0.85438596410384
0.53600001335144	-0.88353466408653
0.54000002145767	-0.91334202022682
0.54400002956390	-0.94381763108299
0.54799997806549	-0.97497137277850
0.55199998617172	-1.0068167030782
0.55599999427795	-1.0393665074255
0.56000000238419	-1.0726319488895
0.56400001049042	-1.1066286138991
0.56800001859665	-1.1413711686793
0.57200002670288	-1.1768762250389
0.57599997520447	-1.2131587761963
0.57999998331070	-1.2502376137920
0.58399999141693	-1.2881302638249
0.58799999952316	-1.3268570097853
0.59200000762939	-1.3664383399233
0.59600001573563	-1.4068948983425
0.60000002384186	-1.4482502878858
0.60399997234344	-1.4905264528910
0.60799998044968	-1.5337475065005
0.61199998855591	-1.5779411063288
0.61599999666214	-1.6231306120156
0.62000000476837	-1.6693446022341
0.62400001287460	-1.7166124905625
0.62800002098083	-1.7649613767885
