#Parameters = {tm=0.035; H=72.5; R=50; Z0=73; d=8; s=5; w=10}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
0.0000000000000	0.0000000000000
0.0044999998062849	-3.1459822845738e-05
0.0089999996125698	-0.00012152548044459
0.013500000350177	-0.00027330421765936
0.017999999225140	-0.00048437701887319
0.022500000894070	-0.00075508312641991
0.027000000700355	-0.0010848758175753
0.031500000506639	-0.0014733868421968
0.035999998450279	-0.0019198113844430
0.040500000119209	-0.0024225197054148
0.045000001788139	-0.0029809783987095
0.049499999731779	-0.0035953039582209
0.054000001400709	-0.0042620498603638
0.058499999344349	-0.0049820325337027
0.063000001013279	-0.0057518273185188
0.067500002682209	-0.0065718968034451
0.071999996900558	-0.0074405276030243
0.076499998569489	-0.0083559208362277
0.081000000238419	-0.0093158481491780
0.085500001907349	-0.010318401310853
0.090000003576279	-0.011362861247818
0.094499997794628	-0.012447674655299
0.098999999463558	-0.013569674686360
0.10350000113249	-0.014728438320913
0.10800000280142	-0.015921237424711
0.11249999701977	-0.017147390919816
0.11699999868870	-0.018402420937847
0.12150000035763	-0.019688210912026
0.12600000202656	-0.020999921447200
0.13050000369549	-0.022337652176947
0.13500000536442	-0.023698534712527
0.13950000703335	-0.025082267062047
0.14399999380112	-0.026485421376974
0.14849999547005	-0.027909574217900
0.15299999713898	-0.029350461798657
0.15749999880791	-0.030808314320314
0.16200000047684	-0.032281210749889
0.16650000214577	-0.033769005963450
0.17100000381470	-0.035269741972339
0.17550000548363	-0.036783010773506
0.18000000715256	-0.038310566318974
0.18449999392033	-0.039848325699931
0.18899999558926	-0.041397691850940
0.19349999725819	-0.042959197560962
0.19799999892712	-0.044533816569776
0.20250000059605	-0.046119812513006
0.20700000226498	-0.047718769873126
0.21150000393391	-0.049332609244371
0.21600000560284	-0.050961775554229
0.22050000727177	-0.052607878965724
0.22499999403954	-0.054272053097401
0.22949999570847	-0.055958419675313
0.23399999737740	-0.057665884434879
0.23849999904633	-0.059399952293254
0.24300000071526	-0.061160818583488
0.24750000238419	-0.062955146343765
0.25200000405312	-0.064783666831331
0.25650000572205	-0.066652324529938
0.26100000739098	-0.068563456509529
0.26550000905991	-0.070523460300308
0.27000001072884	-0.072536524263514
0.27450001239777	-0.074607375076522
0.27900001406670	-0.076742624637345
0.28349998593330	-0.078947998635881
0.28799998760223	-0.081229217782447
0.29249998927116	-0.083594165914738
0.29699999094009	-0.086050563128923
0.30149999260902	-0.088602776504038
0.30599999427795	-0.091261278118700
0.31049999594688	-0.094034222587797
0.31499999761581	-0.096930641299040
0.31949999928474	-0.099958280645714
0.32400000095367	-0.10312608913228
0.32850000262260	-0.10644450038250
0.33300000429153	-0.10992613976783
0.33750000596046	-0.11357813354206
0.34200000762939	-0.11741206828134
0.34650000929832	-0.12143947860791
0.35100001096725	-0.12567285684849
0.35550001263618	-0.13012259764653
0.36000001430511	-0.13480242442195
0.36449998617172	-0.13972456821683
0.36899998784065	-0.14490109013081
0.37349998950958	-0.15034611324813
0.37799999117851	-0.15607288604736
0.38249999284744	-0.16209577989686
0.38699999451637	-0.16842826866521
0.39149999618530	-0.17508635095623
0.39599999785423	-0.18208337733855
0.40049999952316	-0.18943436215450
0.40500000119209	-0.19715742403437
0.40950000286102	-0.20526360758935
0.41400000452995	-0.21377304195700
0.41850000619888	-0.22270057561021
0.42300000786781	-0.23206210958507
0.42750000953674	-0.24187397052975
0.43200001120567	-0.25215473592524
0.43650001287460	-0.26292044474391
0.44100001454353	-0.27418895738357
0.44549998641014	-0.28597800349972
0.44999998807907	-0.29830508914874
0.45449998974800	-0.31118789472632
0.45899999141693	-0.32464567263332
0.46349999308586	-0.33869640901025
0.46799999475479	-0.35335719603376
0.47249999642372	-0.36865068460165
0.47699999809265	-0.38459158033246
0.48149999976158	-0.40120177165842
0.48600000143051	-0.41849893249681
0.49050000309944	-0.43650474300213
0.49500000476837	-0.45523621360246
0.49950000643730	-0.47471479119212
0.50400000810623	-0.49496044601187
