#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-------------------------------------------------------------------------
0.0000000000000	1.0000000000000	-0.0000000000000	73.000000000000	0.0000000000000
0.0040000001899898	0.99992501735687	-0.011498214676976	73.000000000000	0.0000000000000
0.0080000003799796	0.99970048666000	-0.022993449121714	73.000000000000	0.0000000000000
0.012000000104308	0.99932640790939	-0.034482728689909	73.000000000000	0.0000000000000
0.016000000759959	0.99880319833755	-0.045963108539581	73.000000000000	0.0000000000000
0.019999999552965	0.99813139438629	-0.057431664317846	73.000000000000	0.0000000000000
0.024000000208616	0.99731153249741	-0.068885549902916	73.000000000000	0.0000000000000
0.028000000864267	0.99634462594986	-0.080321922898293	73.000000000000	0.0000000000000
0.032000001519918	0.99523127079010	-0.091738052666187	73.000000000000	0.0000000000000
0.035999998450279	0.99397283792496	-0.10313127189875	73.000000000000	0.0000000000000
0.039999999105930	0.99257016181946	-0.11449898034334	73.000000000000	0.0000000000000
0.043999999761581	0.99102455377579	-0.12583868205547	73.000000000000	0.0000000000000
0.048000000417233	0.98933738470078	-0.13714799284935	73.000000000000	0.0000000000000
0.052000001072884	0.98751032352448	-0.14842462539673	73.000000000000	0.0000000000000
0.056000001728535	0.98554462194443	-0.15966641902924	73.000000000000	0.0000000000000
0.059999998658895	0.98344212770462	-0.17087133228779	73.000000000000	0.0000000000000
0.064000003039837	0.98120415210724	-0.18203745782375	73.000000000000	0.0000000000000
0.068000003695488	0.97883290052414	-0.19316300749779	73.000000000000	0.0000000000000
0.071999996900558	0.97632962465286	-0.20424631237984	73.000000000000	0.0000000000000
0.075999997556210	0.97369658946991	-0.21528594195843	73.000000000000	0.0000000000000
0.079999998211861	0.97093540430069	-0.22628043591976	73.000000000000	0.0000000000000
0.083999998867512	0.96804773807526	-0.23722861707211	73.000000000000	0.0000000000000
0.087999999523163	0.96503573656082	-0.24812945723534	73.000000000000	0.0000000000000
0.092000000178814	0.96190100908279	-0.25898194313049	73.000000000000	0.0000000000000
0.096000000834465	0.95864528417587	-0.26978528499603	73.000000000000	0.0000000000000
0.10000000149012	0.95527046918869	-0.28053891658783	73.000000000000	0.0000000000000
0.10400000214577	0.95177811384201	-0.29124215245247	73.000000000000	0.0000000000000
0.10800000280142	0.94816994667053	-0.30189469456673	73.000000000000	0.0000000000000
0.11200000345707	0.94444733858109	-0.31249630451202	73.000000000000	0.0000000000000
0.11599999666214	0.94061195850372	-0.32304674386978	73.000000000000	0.0000000000000
0.11999999731779	0.93666505813599	-0.33354601264000	73.000000000000	0.0000000000000
0.12399999797344	0.93260806798935	-0.34399414062500	73.000000000000	0.0000000000000
0.12800000607967	0.92844194173813	-0.35439127683640	73.000000000000	0.0000000000000
0.13199999928474	0.92416787147522	-0.36473765969276	73.000000000000	0.0000000000000
0.13600000739098	0.91978669166565	-0.37503355741501	73.000000000000	0.0000000000000
0.14000000059605	0.91529923677444	-0.38527944684029	73.000000000000	0.0000000000000
0.14399999380112	0.91070610284805	-0.39547562599182	73.000000000000	0.0000000000000
0.14800000190735	0.90600770711899	-0.40562260150909	73.000000000000	0.0000000000000
0.15199999511242	0.90120458602905	-0.41572085022926	73.000000000000	0.0000000000000
0.15600000321865	0.89629691839218	-0.42577093839645	73.000000000000	0.0000000000000
0.15999999642372	0.89128452539444	-0.43577325344086	73.000000000000	0.0000000000000
0.16400000452995	0.88616758584976	-0.44572836160660	73.000000000000	0.0000000000000
0.16799999773502	0.88094568252563	-0.45563679933548	73.000000000000	0.0000000000000
0.17200000584126	0.87561821937561	-0.46549883484840	73.000000000000	0.0000000000000
0.17599999904633	0.87018495798111	-0.47531506419182	73.000000000000	0.0000000000000
0.18000000715256	0.86464500427246	-0.48508563637733	73.000000000000	0.0000000000000
0.18400000035763	0.85899740457535	-0.49481087923050	73.000000000000	0.0000000000000
0.18799999356270	0.85324132442474	-0.50449091196060	73.000000000000	0.0000000000000
0.19200000166893	0.84737557172775	-0.51412588357925	73.000000000000	0.0000000000000
0.19599999487400	0.84139871597290	-0.52371561527252	73.000000000000	0.0000000000000
0.20000000298023	0.83530944585800	-0.53326004743576	73.000000000000	0.0000000000000
0.20399999618530	0.82910639047623	-0.54275876283646	73.000000000000	0.0000000000000
0.20800000429153	0.82278758287430	-0.55221140384674	73.000000000000	0.0000000000000
0.21199999749660	0.81635171175003	-0.56161719560623	73.000000000000	0.0000000000000
0.21600000560284	0.80979669094086	-0.57097566127777	73.000000000000	0.0000000000000
0.21999999880791	0.80312067270279	-0.58028566837311	73.000000000000	0.0000000000000
0.22400000691414	0.79632192850113	-0.58954596519470	73.000000000000	0.0000000000000
0.22800000011921	0.78939825296402	-0.59875541925430	73.000000000000	0.0000000000000
0.23199999332428	0.78234767913818	-0.60791248083115	73.000000000000	0.0000000000000
0.23600000143051	0.77516824007034	-0.61701542139053	73.000000000000	0.0000000000000
0.23999999463558	0.76785784959793	-0.62606233358383	73.000000000000	0.0000000000000
0.24400000274181	0.76041442155838	-0.63505113124847	73.000000000000	0.0000000000000
0.24799999594688	0.75283592939377	-0.64397954940796	73.000000000000	0.0000000000000
0.25200000405312	0.74512070417404	-0.65284502506256	73.000000000000	0.0000000000000
0.25600001215935	0.73726630210876	-0.66164463758469	73.000000000000	0.0000000000000
