#Parameters = {Z0=73; w=10; s=5; H=66.5; d=8; R=50}
#"Frequency / GHz"	"S1,1 (H=66.5) [Magnitude]"
#---------------------------------------------
1.1475000381470	-11.573615571885
1.1519999504089	-11.968537964995
1.1564999818802	-12.383018091246
1.1610000133514	-12.818795323965
1.1655000448227	-13.277869766391
1.1699999570847	-13.762529548182
1.1744999885559	-14.275426324325
1.1790000200272	-14.819640091202
1.1835000514984	-15.398767133757
1.1879999637604	-16.017036219574
1.1924999952316	-16.679437649586
1.1970000267029	-17.391886511375
1.2015000581741	-18.161385879990
1.2059999704361	-18.996204154857
1.2105000019073	-19.905948390782
1.2150000333786	-20.901341110482
1.2194999456406	-21.993206476299
1.2239999771118	-23.189381458452
1.2285000085831	-24.486474901123
1.2330000400543	-25.849798871674
1.2374999523163	-27.171226447416
1.2419999837875	-28.212476356674
1.2465000152588	-28.633898912964
1.2510000467300	-28.253152636841
1.2554999589920	-27.255905514843
1.2599999904633	-25.981669590380
1.2645000219345	-24.667190982511
1.2690000534058	-23.419513063725
1.2734999656677	-22.272810811298
1.2779999971390	-21.230262078694
1.2825000286102	-20.283955790545
1.2869999408722	-19.423039327164
1.2914999723434	-18.636775755152
1.2960000038147	-17.915560297039
1.3005000352859	-17.251119194215
1.3049999475479	-16.636438012788
1.3094999790192	-16.065597658248
1.3140000104904	-15.533595225741
1.3185000419617	-15.036195222378
1.3229999542236	-14.569783682545
1.3274999856949	-14.131270074507
1.3320000171661	-13.717989627328
1.3365000486374	-13.327633049892
1.3409999608994	-12.958191215751
1.3454999923706	-12.607902962540
1.3500000238419	-12.275217536979
1.3545000553131	-11.958761519107
1.3589999675751	-11.657316917598
1.3634999990463	-11.369794973742
1.3680000305176	-11.095218751619
1.3724999427795	-10.832709766470
1.3769999742508	-10.581474650068
1.3815000057220	-10.340792570926
1.3860000371933	-10.110008453237
1.3904999494553	-9.8885234988011
1.3949999809265	-9.6757909072949
1.3995000123978	-9.4713081144058
1.4040000438690	-9.2746110298512
1.4084999561310	-9.0852725607150
1.4129999876022	-8.9028971746540
1.4175000190735	-8.7271170810937
1.4220000505447	-8.5575907838111
1.4264999628067	-8.3939991669551
1.4309999942780	-8.2360474360573
1.4355000257492	-8.0834572952855
1.4400000572205	-7.9359672959107
1.4444999694824	-7.7933331691021
1.4490000009537	-7.6553254704342
1.4535000324249	-7.5217276855219
1.4579999446869	-7.3923367270192
1.4624999761581	-7.2669594394860
1.4670000076294	-7.1454142302291
1.4715000391006	-7.0275293154357
1.4759999513626	-6.9131410758530
1.4804999828339	-6.8020975473263
1.4850000143051	-6.6942503121257
1.4895000457764	-6.5894611046874
1.4939999580383	-6.4876004381334
1.4984999895096	-6.3885412824566
1.5030000209808	-6.2921657026846
1.5075000524521	-6.1983607431189
1.5119999647141	-6.1070204044717
1.5164999961853	-6.0180419167447
1.5210000276566	-5.9313282795134
1.5255000591278	-5.8467906350622
1.5299999713898	-5.7643383276418
1.5345000028610	-5.6838908912654
1.5390000343323	-5.6053693546857
1.5434999465942	-5.5286986300214
1.5479999780655	-5.4538096426632
1.5525000095367	-5.3806348543786
1.5570000410080	-5.3091096382745
1.5614999532700	-5.2391749264882
1.5659999847412	-5.1707754313491
1.5705000162125	-5.1038568091858
1.5750000476837	-5.0383661444996
1.5794999599457	-4.9742583970159
1.5839999914169	-4.9114864039401
1.5885000228882	-4.8500099903026
1.5930000543594	-4.7897891815533
1.5974999666214	-4.7307836382244
1.6019999980927	-4.6729591297214
1.6065000295639	-4.6162835027190
1.6109999418259	-4.5607255171306
1.6154999732971	-4.5062537772972
1.6200000047684	-4.4528433078093
1.6245000362396	-4.4004653787635
1.6289999485016	-4.3490967563968
1.6334999799728	-4.2987167978666
1.6380000114441	-4.2493020336055
1.6425000429153	-4.2008325390684
1.6469999551773	-4.1532879634806
1.6514999866486	-4.1066530792843
1.6560000181198	-4.0609108641372
1.6605000495911	-4.0160432703143
1.6649999618530	-3.9720359026580
1.6694999933243	-3.9288747011016
1.6740000247955	-3.8865442963095
1.6785000562668	-3.8450345334211
1.6829999685287	-3.8043307272972
1.6875000000000	-3.7644220420429
1.6920000314713	-3.7252949179916
1.6964999437332	-3.6869370128222
1.7009999752045	-3.6493412918259
1.7055000066757	-3.6124932758735
1.7100000381470	-3.5763813604768
1.7144999504089	-3.5409991043826
1.7189999818802	-3.5063288808921
1.7235000133514	-3.4723660007895
1.7280000448227	-3.4390977956449
1.7324999570847	-3.4065127073696
1.7369999885559	-3.3746013549126
1.7415000200272	-3.3433510464161
1.7460000514984	-3.3127516684922
1.7504999637604	-3.2827905749525
1.7549999952316	-3.2534573671849
1.7595000267029	-3.2247410752466
1.7640000581741	-3.1966303854079
1.7684999704361	-3.1691109903829
1.7730000019073	-3.1421727859169
1.7775000333786	-3.1158034211563
1.7819999456406	-3.0899901013783
1.7864999771118	-3.0647200104278
1.7910000085831	-3.0399804618238
1.7955000400543	-3.0157584538010
1.7999999523163	-2.9920428275644
1.8044999837875	-2.9688187498821
1.8090000152588	-2.9460750819753
1.8135000467300	-2.9237953413669
1.8179999589920	-2.9019709607846
1.8224999904633	-2.8805858984135
1.8270000219345	-2.8596261611199
1.8315000534058	-2.8390822781986
1.8359999656677	-2.8189394386008
1.8404999971390	-2.7991848028830
1.8450000286102	-2.7798064220263
1.8494999408722	-2.7607904772912
1.8539999723434	-2.7421265532255
1.8585000038147	-2.7238019996477
1.8630000352859	-2.7058065247930
1.8674999475479	-2.6881257662814
1.8719999790192	-2.6707514282046
1.8765000104904	-2.6536719288777
1.8810000419617	-2.6368757964976
1.8854999542236	-2.6203567645423
1.8899999856949	-2.6041013510369
1.8945000171661	-2.5881014567226
1.8990000486374	-2.5723500940856
1.9034999608994	-2.5568384291275
1.9079999923706	-2.5415585152401
1.9125000238419	-2.5265018630235
1.9170000553131	-2.5116656725722
1.9214999675751	-2.4970382301393
1.9259999990463	-2.4826197842275
1.9305000305176	-2.4684006710684
1.9349999427795	-2.4543785778272
1.9394999742508	-2.4405479105665
1.9440000057220	-2.4269058473653
1.9485000371933	-2.4134497268522
1.9529999494553	-2.4001757016547
1.9574999809265	-2.3870801882960
1.9620000123978	-2.3741650407157
1.9665000438690	-2.3614250707786
1.9709999561310	-2.3488609323114
1.9754999876022	-2.3364706465721
1.9800000190735	-2.3242550533328
1.9845000505447	-2.3122137489413
1.9889999628067	-2.3003471440612
1.9934999942780	-2.2886528544363
1.9980000257492	-2.2771361931100
2.0025000572205	-2.2657935498788
2.0069999694824	-2.2546283604228
2.0114998817444	-2.2436411626783
2.0160000324249	-2.2328330241153
2.0204999446869	-2.2222054306711
2.0250000953674	-2.2117586062893
2.0295000076294	-2.2014933327298
2.0339999198914	-2.1914147579607
2.0385000705719	-2.1815192322287
2.0429999828339	-2.1718105796566
2.0474998950958	-2.1622884005522
2.0520000457764	-2.1529548633797
2.0564999580383	-2.1438104539173
2.0610001087189	-2.1348554170139
2.0655000209808	-2.1260911471903
2.0699999332428	-2.1175142031050
2.0745000839233	-2.1091280055152
2.0789999961853	-2.1009304335098
2.0834999084473	-2.0929223495254
2.0880000591278	-2.0851024239006
2.0924999713898	-2.0774669582686
2.0969998836517	-2.0700175367577
2.1015000343323	-2.0627525108755
2.1059999465942	-2.0556675708890
2.1105000972748	-2.0487608043528
2.1150000095367	-2.0420316467111
2.1194999217987	-2.0354764847962
2.1240000724792	-2.0290907264146
2.1284999847412	-2.0228712778472
2.1329998970032	-2.0168164333862
2.1375000476837	-2.0109192396634
2.1419999599457	-2.0051785871034
2.1465001106262	-1.9995874296129
2.1510000228882	-1.9941438814482
2.1554999351501	-1.9888407619167
2.1600000858307	-1.9836758274917
2.1644999980927	-1.9786424740807
2.1689999103546	-1.9737361038398
2.1735000610352	-1.9689509502982
2.1779999732971	-1.9642830475143
2.1824998855591	-1.9597283544927
2.1870000362396	-1.9552788668640
2.1914999485016	-1.9509306644115
2.1960000991821	-1.9466773809495
2.2005000114441	-1.9425178315368
2.2049999237061	-1.9384435719312
2.2095000743866	-1.9344514540050
2.2139999866486	-1.9305376767290
2.2184998989105	-1.9266965722864
2.2230000495911	-1.9229247292575
2.2274999618530	-1.9192167843316
2.2320001125336	-1.9155704876954
2.2365000247955	-1.9119822012052
2.2409999370575	-1.9084497906883
2.2455000877380	-1.9049677627465
2.2500000000000	-1.9015358762792
2.2544999122620	-1.8981529943739
2.2590000629425	-1.8948143303764
2.2634999752045	-1.8915196063845
2.2679998874664	-1.8882694808881
2.2725000381470	-1.8850592766299
2.2769999504089	-1.8818924326887
2.2815001010895	-1.8787666781792
2.2860000133514	-1.8756837121717
2.2904999256134	-1.8726414516576
2.2950000762939	-1.8696448681116
2.2994999885559	-1.8666911931410
2.3039999008179	-1.8637844080756
2.3085000514984	-1.8609256954990
2.3129999637604	-1.8581182454761
2.3175001144409	-1.8553632391749
2.3220000267029	-1.8526623207668
2.3264999389648	-1.8500195218323
2.3310000896454	-1.8474384839306
2.3355000019073	-1.8449212026793
2.3399999141693	-1.8424729153242
2.3445000648499	-1.8400955968829
2.3489999771118	-1.8377947888582
2.3534998893738	-1.8355713092419
2.3580000400543	-1.8334312187540
2.3624999523163	-1.8313775705421
2.3670001029968	-1.8294137356646
2.3715000152588	-1.8275463122396
2.3759999275208	-1.8257754359636
2.3805000782013	-1.8241077196577
2.3849999904633	-1.8225453391911
2.3894999027252	-1.8210928263569
2.3940000534058	-1.8197532302327
2.3984999656677	-1.8185297391537
2.4030001163483	-1.8174273728457
2.4075000286102	-1.8164468081998
2.4119999408722	-1.8155926088066
2.4165000915527	-1.8148672016365
2.4210000038147	-1.8142737055611
2.4254999160767	-1.8138134004177
2.4300000667572	-1.8134889670470
2.4344999790192	-1.8133030791846
2.4389998912811	-1.8132585665187
2.4435000419617	-1.8133509101549
2.4479999542236	-1.8135899406949
2.4525001049042	-1.8139700232500
2.4570000171661	-1.8144968955424
2.4614999294281	-1.8151704327916
2.4660000801086	-1.8159872325627
2.4704999923706	-1.8169518569930
2.4749999046326	-1.8180645771559
2.4795000553131	-1.8193231650739
2.4839999675751	-1.8207309325312
2.4885001182556	-1.8222838661758
2.4930000305176	-1.8239849425103
2.4974999427795	-1.8258338888667
2.5020000934601	-1.8278297473300
2.5065000057220	-1.8299731659422
2.5109999179840	-1.8322608564390
2.5155000686646	-1.8346978081532
2.5199999809265	-1.8372801942930
2.5244998931885	-1.8400095301549
2.5290000438690	-1.8428851290387
2.5334999561310	-1.8459086038031
2.5380001068115	-1.8490805592066
2.5425000190735	-1.8524003813357
2.5469999313354	-1.8558681606068
2.5515000820160	-1.8594887578890
2.5559999942780	-1.8632621484366
2.5604999065399	-1.8671879478552
2.5650000572205	-1.8712696198566
2.5694999694824	-1.8755102989365
2.5739998817444	-1.8799126344854
2.5785000324249	-1.8844792441336
2.5829999446869	-1.8892146047306
2.5875000953674	-1.8941189825370
2.5920000076294	-1.8992018993761
2.5964999198914	-1.9044635827899
2.6010000705719	-1.9099126669609
2.6054999828339	-1.9155525999331
2.6099998950958	-1.9213906909409
2.6145000457764	-1.9274298552808
2.6189999580383	-1.9336802701283
2.6235001087189	-1.9401477122413
2.6280000209808	-1.9468399714264
2.6324999332428	-1.9537636795088
2.6370000839233	-1.9609274234158
2.6414999961853	-1.9683406465492
2.6459999084473	-1.9760111896808
2.6505000591278	-1.9839496629653
2.6549999713898	-1.9921617937763
2.6594998836517	-2.0006620397438
2.6640000343323	-2.0094560346623
2.6684999465942	-2.0185550647339
2.6730000972748	-2.0279696548125
2.6775000095367	-2.0377068661107
2.6819999217987	-2.0477826702099
2.6865000724792	-2.0582031268301
2.6909999847412	-2.0689807600681
2.6954998970032	-2.0801229413691
2.7000000476837	-2.0916407972896
2.7044999599457	-2.1035471879949
2.7090001106262	-2.1158471133827
2.7135000228882	-2.1285545636771
2.7179999351501	-2.1416778498288
2.7225000858307	-2.1552234734149
2.7269999980927	-2.1692044749251
2.7314999103546	-2.1836268111144
2.7360000610352	-2.1984972230885
2.7404999732971	-2.2138275301996
2.7449998855591	-2.2296200441571
2.7495000362396	-2.2458852728721
2.7539999485016	-2.2626288748075
2.7585000991821	-2.2798555457843
2.7630000114441	-2.2975704048542
2.7674999237061	-2.3157783870970
2.7720000743866	-2.3344838143884
2.7764999866486	-2.3536869813003
2.7809998989105	-2.3733945570004
2.7855000495911	-2.3936057238053
2.7899999618530	-2.4143206421253
2.7945001125336	-2.4355415092149
2.7990000247955	-2.4572659484573
2.8034999370575	-2.4794931334767
2.8080000877380	-2.5022232358038
2.8125000000000	-2.5254502166261
2.8169999122620	-2.5491709785265
2.8215000629425	-2.5733817077285
2.8259999752045	-2.5980754730820
2.8304998874664	-2.6232475706122
2.8350000381470	-2.6488908468991
2.8394999504089	-2.6749965205705
2.8440001010895	-2.7015578503609
2.8485000133514	-2.7285610186640
2.8529999256134	-2.7559995476504
2.8575000762939	-2.7838605771518
2.8619999885559	-2.8121328533425
2.8664999008179	-2.8408032758263
2.8710000514984	-2.8698579862589
2.8754999637604	-2.8992840815793
2.8800001144409	-2.9290676660402
2.8845000267029	-2.9591907362763
2.8889999389648	-2.9896384370767
2.8935000896454	-3.0203939646324
2.8980000019073	-3.0514401659693
2.9024999141693	-3.0827605314815
2.9070000648499	-3.1143344601003
2.9114999771118	-3.1461458344435
2.9159998893738	-3.1781725546459
2.9205000400543	-3.2103977587644
2.9249999523163	-3.2428000332029
2.9295001029968	-3.2753579927621
2.9340000152588	-3.3080514114963
2.9384999275208	-3.3408637585533
2.9430000782013	-3.3737677782334
2.9474999904633	-3.4067473829846
2.9519999027252	-3.4397766706284
2.9565000534058	-3.4728375411660
2.9609999656677	-3.5059080675871
2.9655001163483	-3.5389645367921
2.9700000286102	-3.5719849940147
2.9744999408722	-3.6049522440063
2.9790000915527	-3.6378369155570
2.9835000038147	-3.6706244550451
2.9879999160767	-3.7032895926232
2.9925000667572	-3.7358134926534
2.9969999790192	-3.7681703674615
3.0014998912811	-3.8003414599406
3.0060000419617	-3.8323055530817
3.0104999542236	-3.8640399975718
3.0150001049042	-3.8955244065653
3.0195000171661	-3.9267406358172
3.0239999294281	-3.9576631112504
3.0285000801086	-3.9882721590457
3.0329999923706	-4.0185504488336
3.0374999046326	-4.0484734654998
3.0420000553131	-4.0780208576153
3.0464999675751	-4.1071731016491
3.0510001182556	-4.1359124259147
3.0555000305176	-4.1642129446057
3.0599999427795	-4.1920600238805
3.0645000934601	-4.2194294929169
3.0690000057220	-4.2463032521121
3.0734999179840	-4.2726570029593
3.0780000686646	-4.2984757840722
3.0824999809265	-4.3237353609036
3.0869998931885	-4.3484150187339
3.0915000438690	-4.3724980393958
3.0959999561310	-4.3959601030942
3.1005001068115	-4.4187831928725
3.1050000190735	-4.4409438406380
3.1094999313354	-4.4624221590835
3.1140000820160	-4.4832013551172
3.1184999942780	-4.5032550731175
3.1229999065399	-4.5225676976924
3.1275000572205	-4.5411153513852
3.1319999694824	-4.5588782209765
3.1364998817444	-4.5758368987780
3.1410000324249	-4.5919704366898
3.1454999446869	-4.6072591852849
3.1500000953674	-4.6216857495138
3.1545000076294	-4.6352280056917
3.1589999198914	-4.6478693460266
3.1635000705719	-4.6595907095433
3.1679999828339	-4.6703745465927
3.1724998950958	-4.6802064454217
3.1770000457764	-4.6890649291946
3.1814999580383	-4.6969413534391
3.1860001087189	-4.7038157641709
3.1905000209808	-4.7096797318365
3.1949999332428	-4.7145186213024
3.1995000839233	-4.7183215142867
3.2039999961853	-4.7210812683579
3.2084999084473	-4.7227874189104
3.2130000591278	-4.7234336175650
3.2174999713898	-4.7230173204382
3.2219998836517	-4.7215336651901
3.2265000343323	-4.7189794856203
3.2309999465942	-4.7153586897449
3.2355000972748	-4.7106698886349
3.2400000095367	-4.7049191805909
3.2444999217987	-4.6981115895236
3.2490000724792	-4.6902552348117
3.2534999847412	-4.6813606421213
3.2579998970032	-4.6714391182201
3.2625000476837	-4.6605030683906
3.2669999599457	-4.6485678310265
3.2715001106262	-4.6356533106517
3.2760000228882	-4.6217792838854
3.2804999351501	-4.6069644840751
3.2850000858307	-4.5912334388047
3.2894999980927	-4.5746093253919
3.2939999103546	-4.5571211334894
3.2985000610352	-4.5387949028022
3.3029999732971	-4.5196611307331
3.3074998855591	-4.4997479478145
3.3120000362396	-4.4790901243079
3.3164999485016	-4.4577212303170
3.3210000991821	-4.4356726692368
3.3255000114441	-4.4129797630602
3.3299999237061	-4.3896776149040
3.3345000743866	-4.3658045372693
3.3389999866486	-4.3413956539845
3.3434998989105	-4.3164877156488
3.3480000495911	-4.2911184182811
3.3524999618530	-4.2653268628957
3.3570001125336	-4.2391472252952
3.3615000247955	-4.2126185498743
3.3659999370575	-4.1857768260003
3.3705000877380	-4.1586577592216
3.3750000000000	-4.1312985780998
3.3794999122620	-4.1037349162478
3.3840000629425	-4.0760021339766
3.3884999752045	-4.0481301884311
3.3929998874664	-4.0201563159501
3.3975000381470	-3.9921095729579
3.4019999504089	-3.9640247969764
3.4065001010895	-3.9359249088842
3.4110000133514	-3.9078461195700
3.4154999256134	-3.8798096430558
3.4200000762939	-3.8518454335955
3.4244999885559	-3.8239770578251
3.4289999008179	-3.7962274329500
3.4335000514984	-3.7686198134574
3.4379999637604	-3.7411753276471
3.4425001144409	-3.7139097682799
3.4470000267029	-3.6868452896273
3.4514999389648	-3.6599969857493
3.4560000896454	-3.6333793575962
3.4605000019073	-3.6070060812485
3.4649999141693	-3.5808884519837
3.4695000648499	-3.5550405923777
3.4739999771118	-3.5294681258478
3.4784998893738	-3.5041842448698
3.4830000400543	-3.4791907893604
3.4874999523163	-3.4544957230731
3.4920001029968	-3.4301050518139
3.4965000152588	-3.4060212114539
3.5009999275208	-3.3822464210513
3.5055000782013	-3.3587815500052
3.5099999904633	-3.3356268458178
3.5144999027252	-3.3127839639931
3.5190000534058	-3.2902494922214
3.5234999656677	-3.2680209675012
3.5280001163483	-3.2460950226850
3.5325000286102	-3.2244711912890
3.5369999408722	-3.2031428380691
3.5415000915527	-3.1821031392134
3.5460000038147	-3.1613504897502
3.5504999160767	-3.1408774263501
3.5550000667572	-3.1206777177634
3.5594999790192	-3.1007466083012
3.5639998912811	-3.0810743631048
3.5685000419617	-3.0616586675751
3.5729999542236	-3.0424880109956
3.5775001049042	-3.0235587864757
3.5820000171661	-3.0048637116513
3.5864999294281	-2.9863933476499
3.5910000801086	-2.9681442170646
3.5954999923706	-2.9501080385820
3.5999999046326	-2.9322784858665
3.6045000553131	-2.9146519396498
3.6089999675751	-2.8972193988927
3.6135001182556	-2.8799753508838
3.6180000305176	-2.8629173779316
3.6224999427795	-2.8460399036063
3.6270000934601	-2.8293382535891
3.6315000057220	-2.8128103830420
3.6359999179840	-2.7964504639625
3.6405000686646	-2.7802561602699
3.6449999809265	-2.7642251627920
3.6494998931885	-2.7483573323179
3.6540000438690	-2.7326479346453
