# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
1.000000000000000E+008;6.983929377298597E-001;-6.695965580488320E-001;
1.110000000000000E+008;6.364597760366755E-001;-7.205449863871564E-001;
1.220000000000000E+008;5.744005113783745E-001;-7.690937244660101E-001;
1.330000000000000E+008;5.027522424809273E-001;-8.164161680428718E-001;
1.440000000000000E+008;4.286205941783499E-001;-8.513070740478183E-001;
1.550000000000000E+008;3.504627832497258E-001;-8.797741728187239E-001;
1.660000000000000E+008;2.700135836396980E-001;-9.021194097527121E-001;
1.770000000000000E+008;1.841527962483658E-001;-9.124955362714758E-001;
1.880000000000000E+008;9.942026587169658E-002;-9.054540285159214E-001;
1.990000000000000E+008;3.407983170545970E-002;-8.798188902606912E-001;
2.100000000000000E+008;-3.996689491588902E-003;-8.738520441675015E-001;
2.210000000000000E+008;-6.245906685044436E-002;-8.881499767233102E-001;
2.320000000000000E+008;-1.395375637057298E-001;-8.923172114050609E-001;
2.430000000000000E+008;-2.144426431840088E-001;-8.845702402582505E-001;
2.540000000000000E+008;-2.964514915111470E-001;-8.726953369654100E-001;
2.650000000000000E+008;-3.800813107219160E-001;-8.460489785516002E-001;
2.760000000000000E+008;-4.605285912802379E-001;-8.057675576572474E-001;
2.870000000000000E+008;-5.306080624000195E-001;-7.560638425580903E-001;
2.980000000000000E+008;-5.950051500575387E-001;-7.032247107414418E-001;
3.090000000000000E+008;-6.536690769126885E-001;-6.457575475410511E-001;
3.200000000000000E+008;-7.099097069005333E-001;-5.848981602874319E-001;
3.310000000000000E+008;-7.636370304976484E-001;-5.153911624324512E-001;
3.420000000000000E+008;-8.065369067610287E-001;-4.420944944854269E-001;
3.530000000000000E+008;-8.454951771376855E-001;-3.640798196769339E-001;
3.640000000000000E+008;-8.779295998073984E-001;-2.819366386468403E-001;
3.750000000000000E+008;-9.016396238666901E-001;-1.937533061404994E-001;
3.860000000000000E+008;-9.157941251273689E-001;-1.046075865522182E-001;
3.970000000000000E+008;-9.239576518935586E-001;-1.313663623260061E-002;
4.080000000000000E+008;-9.203132813629728E-001;8.294291953130770E-002;
4.190000000000000E+008;-9.047653332479512E-001;1.766627946289206E-001;
4.300000000000000E+008;-8.798944166380641E-001;2.690119720655979E-001;
4.410000000000000E+008;-8.432594831122749E-001;3.585398368117446E-001;
4.520000000000000E+008;-7.976449459459882E-001;4.442465406414291E-001;
4.630000000000000E+008;-7.415908191540815E-001;5.252041634242687E-001;
4.740000000000000E+008;-6.742856265293492E-001;5.989251966873532E-001;
4.850000000000000E+008;-5.979050865059793E-001;6.627904761535094E-001;
4.960000000000000E+008;-5.149760753693015E-001;7.123719089331320E-001;
5.070000000000000E+008;-4.336769557326889E-001;7.528868153744723E-001;
5.180000000000000E+008;-3.463675444075083E-001;7.864737199516605E-001;
5.290000000000000E+008;-2.559458911396925E-001;8.063252763896733E-001;
5.400000000000000E+008;-1.672205876836432E-001;8.173552781898622E-001;
5.510000000000000E+008;-7.662993929001444E-002;8.187649699941032E-001;
5.620000000000000E+008;1.196626617668511E-002;8.009800400190791E-001;
5.730000000000000E+008;8.147992505194154E-002;7.748199793647266E-001;
5.840000000000000E+008;1.453729371610498E-001;7.568095061351551E-001;
5.950000000000000E+008;2.204390921789719E-001;7.368648833787931E-001;
6.060000000000000E+008;2.968618839441249E-001;7.005844173608220E-001;
6.170000000000000E+008;3.626378687626805E-001;6.516759482187950E-001;
6.280000000000000E+008;4.213673411480139E-001;5.989631115965174E-001;
6.390000000000000E+008;4.779197076683158E-001;5.375500617052801E-001;
6.500000000000000E+008;5.186958650856104E-001;4.632580865058636E-001;
6.610000000000000E+008;5.459933154851034E-001;3.933175950231514E-001;
6.720000000000000E+008;5.652864781504916E-001;3.191339183921458E-001;
6.830000000000000E+008;5.607823476144388E-001;2.429699805235386E-001;
6.940000000000000E+008;5.405114526891129E-001;1.911065295712773E-001;
7.050000000000000E+008;5.430867669874608E-001;1.550765040525466E-001;
7.160000000000000E+008;5.416544986480445E-001;9.690394260925714E-002;
7.270000000000000E+008;5.262513305121656E-001;4.094380507489689E-002;
7.380000000000000E+008;4.961698360645662E-001;-1.026180386938774E-002;
7.490000000000000E+008;4.571727683028540E-001;-4.703068030045754E-002;
7.600000000000000E+008;4.134675360691474E-001;-6.673204658418019E-002;
7.710000000000000E+008;3.850510862227412E-001;-7.970217448342426E-002;
7.820000000000000E+008;3.483386489679420E-001;-8.653266596727904E-002;
7.930000000000000E+008;3.197486010844189E-001;-7.820308614824964E-002;
8.040000000000000E+008;3.089490772425284E-001;-6.741007685501155E-002;
8.150000000000000E+008;3.031937381358532E-001;-6.375094644872370E-002;
8.260000000000000E+008;3.034366865328841E-001;-5.608048509231974E-002;
8.370000000000000E+008;3.082362753444830E-001;-5.930279300467004E-002;
8.480000000000000E+008;3.091867866307340E-001;-6.021993413965424E-002;
8.590000000000000E+008;3.174256228021540E-001;-6.303254577145373E-002;
8.700000000000000E+008;3.310807335684996E-001;-7.181869059889327E-002;
8.810000000000000E+008;3.368423326350145E-001;-8.756619865796861E-002;
8.920000000000000E+008;3.428952186212299E-001;-1.027896350731729E-001;
9.030000000000000E+008;3.468082042740869E-001;-1.197659263019037E-001;
9.140000000000000E+008;3.444715129731827E-001;-1.341005643995137E-001;
9.250000000000000E+008;3.486347360169244E-001;-1.393672658892937E-001;
9.360000000000000E+008;3.619659291571610E-001;-1.557131758315235E-001;
9.470000000000000E+008;3.712302861923771E-001;-1.754497023363585E-001;
9.580000000000000E+008;3.845976243188909E-001;-2.016691685035822E-001;
9.690000000000000E+008;3.882301119633683E-001;-2.363662185592325E-001;
9.800000000000000E+008;3.901160190965342E-001;-2.695174158602847E-001;
9.910000000000000E+008;3.870374878440137E-001;-3.120847538442190E-001;
1.002000000000000E+009;3.699807768638890E-001;-3.502507919386012E-001;
1.013000000000000E+009;3.530685170395790E-001;-3.826264303962335E-001;
1.024000000000000E+009;3.341039379036407E-001;-4.143320828786408E-001;
1.035000000000000E+009;3.162723404386822E-001;-4.440654954392524E-001;
1.046000000000000E+009;2.962223714077175E-001;-4.806062802447642E-001;
1.057000000000000E+009;2.674113937174066E-001;-5.167353506666375E-001;
1.068000000000000E+009;2.318487313331331E-001;-5.505939591112354E-001;
1.079000000000000E+009;1.901252424044431E-001;-5.765407572206507E-001;
1.090000000000000E+009;1.498216959307687E-001;-5.964922463022359E-001;
1.101000000000000E+009;1.074864935732243E-001;-6.163128380729650E-001;
1.112000000000000E+009;6.285358612524013E-002;-6.310146284457722E-001;
1.123000000000000E+009;1.696468904799193E-002;-6.430716540805224E-001;
1.134000000000000E+009;-3.187131539011828E-002;-6.520734656476575E-001;
1.145000000000000E+009;-8.363798378415635E-002;-6.549823698189770E-001;
1.156000000000000E+009;-1.321229608819189E-001;-6.518277773678708E-001;
1.167000000000000E+009;-1.802546190035064E-001;-6.476967052807116E-001;
1.178000000000000E+009;-2.296977705732155E-001;-6.410530492491091E-001;
1.189000000000000E+009;-2.808356804413655E-001;-6.294825207903798E-001;
1.200000000000000E+009;-3.290057565018459E-001;-6.109160613636878E-001;
1.211000000000000E+009;-3.758426360196544E-001;-5.923945881077584E-001;
1.222000000000000E+009;-4.236672069354959E-001;-5.701613338164606E-001;
1.233000000000000E+009;-4.704232759776482E-001;-5.414723142692510E-001;
