# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
1.387000000000000E+009;-7.090931167022417E-001;4.543079536497042E-002;
1.398000000000000E+009;-7.113053107020229E-001;1.007683914554676E-001;
1.409000000000000E+009;-7.075946728222651E-001;1.580602427558157E-001;
1.420000000000000E+009;-6.981483845093219E-001;2.186849356090592E-001;
1.431000000000000E+009;-6.781816857843931E-001;2.786836537180472E-001;
1.442000000000000E+009;-6.498804480886624E-001;3.312398646880438E-001;
1.453000000000000E+009;-6.212791377956569E-001;3.764139089687959E-001;
1.464000000000000E+009;-5.969900381302297E-001;4.211676351449951E-001;
1.475000000000000E+009;-5.690079393736819E-001;4.722882965662832E-001;
1.486000000000000E+009;-5.303713216420678E-001;5.250733803829187E-001;
1.497000000000000E+009;-4.826301174457503E-001;5.685644668294640E-001;
1.508000000000000E+009;-4.332979731797177E-001;6.034938901250935E-001;
1.519000000000000E+009;-3.865397347437534E-001;6.337050512298710E-001;
1.530000000000000E+009;-3.384960295035333E-001;6.654051719759483E-001;
1.541000000000000E+009;-2.853358361971875E-001;6.928659409349596E-001;
1.552000000000000E+009;-2.315999402084200E-001;7.177956786214891E-001;
1.563000000000000E+009;-1.709253475314025E-001;7.384147392515690E-001;
1.574000000000000E+009;-1.094437112401750E-001;7.519816781558549E-001;
1.585000000000000E+009;-4.557268438279095E-002;7.610713346962061E-001;
1.596000000000000E+009;1.967948959409165E-002;7.642614679557511E-001;
1.607000000000000E+009;8.558261966296039E-002;7.606218266342878E-001;
1.618000000000000E+009;1.517687143853036E-001;7.494070541072965E-001;
1.629000000000000E+009;2.137884395407057E-001;7.326400078404097E-001;
1.640000000000000E+009;2.751495229156983E-001;7.108660531978107E-001;
1.651000000000000E+009;3.331856631465264E-001;6.853847410934448E-001;
1.662000000000000E+009;3.924755101380992E-001;6.543304858826514E-001;
1.673000000000000E+009;4.456283015507500E-001;6.134625921263148E-001;
1.684000000000000E+009;4.904178164024371E-001;5.731594185852934E-001;
1.695000000000000E+009;5.340109595741536E-001;5.320012654567696E-001;
1.706000000000000E+009;5.772232537741888E-001;4.878430260669602E-001;
1.717000000000000E+009;6.151883712101816E-001;4.377991603224506E-001;
1.728000000000000E+009;6.490680555462036E-001;3.848161433367511E-001;
1.739000000000000E+009;6.770742915942971E-001;3.290809464475946E-001;
1.750000000000000E+009;7.009702674498498E-001;2.705281920856302E-001;
1.761000000000000E+009;7.182890481165948E-001;2.114890850260285E-001;
1.772000000000000E+009;7.312906399385710E-001;1.528234604722104E-001;
1.783000000000000E+009;7.402702405154010E-001;9.217046959260392E-002;
1.794000000000000E+009;7.434380373477125E-001;3.287778840694195E-002;
1.805000000000000E+009;7.424877750700036E-001;-2.666327306083549E-002;
1.816000000000000E+009;7.362979406225665E-001;-8.404285512436548E-002;
1.827000000000000E+009;7.271560698039049E-001;-1.387435003697788E-001;
1.838000000000000E+009;7.168848911079557E-001;-1.925301163585807E-001;
1.849000000000000E+009;7.029527404019099E-001;-2.490194090951553E-001;
1.860000000000000E+009;6.805227330659389E-001;-3.043882319597879E-001;
1.871000000000000E+009;6.563780451382790E-001;-3.547406176486791E-001;
1.882000000000000E+009;6.285606556156468E-001;-4.043617694551374E-001;
1.893000000000000E+009;5.982633353656146E-001;-4.507728729959874E-001;
1.904000000000000E+009;5.640068898815844E-001;-4.958583711603392E-001;
1.915000000000000E+009;5.259989362085280E-001;-5.381984547504020E-001;
1.926000000000000E+009;4.872019353886761E-001;-5.786349586299572E-001;
1.937000000000000E+009;4.424968461095314E-001;-6.177526970306536E-001;
1.948000000000000E+009;3.943111931580741E-001;-6.514937066432459E-001;
1.959000000000000E+009;3.446128529752052E-001;-6.808219614525917E-001;
1.970000000000000E+009;2.946853979290319E-001;-7.061365881627360E-001;
1.981000000000000E+009;2.432318504047671E-001;-7.302082473951210E-001;
1.992000000000000E+009;1.884477531770350E-001;-7.496895693406760E-001;
2.003000000000000E+009;1.318496505789257E-001;-7.636902760373997E-001;
2.014000000000000E+009;7.653742416187484E-002;-7.720109324203708E-001;
2.025000000000000E+009;2.225555476137232E-002;-7.785002320224118E-001;
2.036000000000000E+009;-3.544759208353484E-002;-7.813011641212062E-001;
2.047000000000000E+009;-9.254289469132826E-002;-7.783596942048625E-001;
2.058000000000000E+009;-1.499451908244043E-001;-7.713061913919858E-001;
2.069000000000000E+009;-2.051203344519102E-001;-7.581990860952246E-001;
2.080000000000000E+009;-2.571267302900614E-001;-7.430778943318533E-001;
2.091000000000000E+009;-3.086408747294980E-001;-7.249294012436481E-001;
2.102000000000000E+009;-3.630702715597589E-001;-7.036849037753200E-001;
2.113000000000000E+009;-4.115148870042233E-001;-6.773392394464630E-001;
2.124000000000000E+009;-4.590354842833933E-001;-6.488015662636567E-001;
2.135000000000000E+009;-5.051855195506457E-001;-6.163117587892274E-001;
2.146000000000000E+009;-5.478156450198874E-001;-5.803239524667648E-001;
2.157000000000000E+009;-5.878251541796873E-001;-5.420104883425253E-001;
2.168000000000000E+009;-6.240844601959295E-001;-4.998436363743800E-001;
2.179000000000000E+009;-6.556636559953117E-001;-4.569289143469297E-001;
2.190000000000000E+009;-6.855522326208543E-001;-4.123227179983646E-001;
2.201000000000000E+009;-7.121344896310531E-001;-3.656507595371829E-001;
2.212000000000000E+009;-7.353068549413757E-001;-3.177189583757450E-001;
2.223000000000000E+009;-7.555924664367906E-001;-2.686654322752346E-001;
2.234000000000000E+009;-7.731232712763612E-001;-2.180805731679544E-001;
2.245000000000000E+009;-7.871857268897184E-001;-1.655325298405824E-001;
2.256000000000000E+009;-7.966028539148702E-001;-1.129363129008416E-001;
2.267000000000000E+009;-8.023168898747098E-001;-6.066198222482942E-002;
2.278000000000000E+009;-8.061235817569386E-001;-8.606764900021375E-003;
2.289000000000000E+009;-8.065299765150837E-001;4.501815129016702E-002;
2.300000000000000E+009;-8.023679110485934E-001;9.927201675670788E-002;
2.311000000000000E+009;-7.952150202477758E-001;1.517544425861420E-001;
2.322000000000000E+009;-7.844858851690035E-001;2.051488577757064E-001;
2.333000000000000E+009;-7.692853894319461E-001;2.574526382075708E-001;
2.344000000000000E+009;-7.502950963678982E-001;3.080333580668436E-001;
2.355000000000000E+009;-7.277134433531268E-001;3.571441654223823E-001;
2.366000000000000E+009;-7.032599405206106E-001;4.039486391512285E-001;
2.377000000000000E+009;-6.746024534127367E-001;4.504645325694520E-001;
2.388000000000000E+009;-6.428621108363350E-001;4.939292354127782E-001;
2.399000000000000E+009;-6.089305927923818E-001;5.350398714317548E-001;
2.410000000000000E+009;-5.726150807856905E-001;5.749192661817694E-001;
2.421000000000000E+009;-5.324518439439022E-001;6.125027614271404E-001;
2.432000000000000E+009;-4.892020479245327E-001;6.461459047524965E-001;
2.443000000000000E+009;-4.455196251395365E-001;6.764657911478735E-001;
2.454000000000000E+009;-3.991120991089419E-001;7.048368953021895E-001;
2.465000000000000E+009;-3.512680917658506E-001;7.299047877247801E-001;
2.476000000000000E+009;-3.001410384930519E-001;7.520147180192268E-001;
2.487000000000000E+009;-2.485693449725674E-001;7.698780707680749E-001;
2.498000000000000E+009;-1.944713574035269E-001;7.850837175347827E-001;
2.509000000000000E+009;-1.384627605838732E-001;7.954002259045925E-001;
2.520000000000000E+009;-8.328776666435929E-002;8.020877452927485E-001;
2.531000000000000E+009;-2.655994917191674E-002;8.040890613684399E-001;
2.542000000000000E+009;2.795149092441295E-002;8.035234836481133E-001;
2.553000000000000E+009;8.495362806735461E-002;7.981154834321890E-001;
2.564000000000000E+009;1.398363751093404E-001;7.889267436151918E-001;
2.575000000000000E+009;1.949880111606392E-001;7.763826458969271E-001;
2.586000000000000E+009;2.496254635930200E-001;7.593352013775153E-001;
2.597000000000000E+009;3.027704616667693E-001;7.379026265816265E-001;
2.608000000000000E+009;3.536917225320096E-001;7.115853705478679E-001;
2.619000000000000E+009;4.012885220934679E-001;6.836055623761371E-001;
2.630000000000000E+009;4.481944902852248E-001;6.523240482341394E-001;
2.641000000000000E+009;4.932447014013444E-001;6.175903147539349E-001;
2.652000000000000E+009;5.354708735740603E-001;5.783306877706671E-001;
2.663000000000000E+009;5.743616741432032E-001;5.364759881331259E-001;
2.674000000000000E+009;6.107775724629063E-001;4.914753296494694E-001;
2.685000000000000E+009;6.433689923900208E-001;4.429639642257869E-001;
2.696000000000000E+009;6.723841747150137E-001;3.933646062035091E-001;
2.707000000000000E+009;6.980221112740427E-001;3.398917524068040E-001;
2.718000000000000E+009;7.183104861883904E-001;2.856274371234691E-001;
2.729000000000000E+009;7.350829901458140E-001;2.306247335152665E-001;
2.740000000000000E+009;7.480395305388564E-001;1.742739455795415E-001;
2.751000000000000E+009;7.558867410730829E-001;1.168773242660405E-001;
2.762000000000000E+009;7.589000354812688E-001;5.924463110116611E-002;
2.773000000000000E+009;7.576522272263566E-001;1.587973406911904E-003;
2.784000000000000E+009;7.513313299995788E-001;-5.556722487755068E-002;
2.795000000000000E+009;7.409953231961932E-001;-1.110472667648625E-001;
