#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
0.89999997615814	-0.27609425783157	0.37206396460533
0.90399998426437	-0.26751077175140	0.37993842363358
0.90799999237061	-0.25864490866661	0.38751208782196
0.91200000047684	-0.24951016902924	0.39477303624153
0.91600000858307	-0.24012072384357	0.40171030163765
0.92000001668930	-0.23049153387547	0.40831342339516
0.92400002479553	-0.22063744068146	0.41457280516624
0.92799997329712	-0.21057412028313	0.42047971487045
0.93199998140335	-0.20031742751598	0.42602616548538
0.93599998950958	-0.18988379836082	0.43120500445366
0.93999999761581	-0.17928974330425	0.43600994348526
0.94400000572205	-0.16855172812939	0.44043549895287
0.94800001382828	-0.15768714249134	0.44447711110115
0.95200002193451	-0.14671301841736	0.44813105463982
0.95599997043610	-0.13564655184746	0.45139452815056
0.95999997854233	-0.12450487911701	0.45426550507545
0.96399998664856	-0.11330524086952	0.45674297213554
0.96799999475479	-0.10206496715546	0.45882669091225
0.97200000286102	-0.090801097452641	0.46051728725433
0.97600001096725	-0.079530745744705	0.46181622147560
0.98000001907349	-0.068270370364189	0.46272581815720
0.98400002717972	-0.057036530226469	0.46324917674065
0.98799997568130	-0.045845512300730	0.46339026093483
0.99199998378754	-0.034713260829449	0.46315374970436
0.99599999189377	-0.023655369877815	0.46254509687424
1.0000000000000	-0.012686697766185	0.46157044172287
1.0039999485016	-0.0018223191145808	0.46023669838905
1.0080000162125	0.0089238239452243	0.45855140686035
1.0119999647141	0.019537853077054	0.45652258396149
1.0160000324249	0.030006645247340	0.45415925979614
1.0199999809265	0.040317639708519	0.45147055387497
1.0240000486374	0.050458870828152	0.44846639037132
1.0279999971390	0.060418646782637	0.44515714049339
1.0319999456406	0.070186458528042	0.44155362248421
1.0360000133514	0.079752020537853	0.43766701221466
1.0399999618530	0.089105896651745	0.43350893259048
1.0440000295639	0.098239459097385	0.42909127473831
1.0479999780655	0.10714443773031	0.42442631721497
1.0520000457764	0.11581369489431	0.41952639818192
1.0559999942780	0.12424031645060	0.41440424323082
1.0599999427795	0.13241846859455	0.40907269716263
1.0640000104904	0.14034286141396	0.40354475378990
1.0679999589920	0.14800910651684	0.39783337712288
1.0720000267029	0.15541312098503	0.39195162057877
1.0759999752045	0.16255196928978	0.38591259717941
1.0800000429153	0.16942310333252	0.37972941994667
1.0839999914169	0.17602491378784	0.37341493368149
1.0880000591278	0.18235625326633	0.36698204278946
1.0920000076294	0.18841643631458	0.36044347286224
1.0959999561310	0.19420604407787	0.35381165146828
1.1000000238419	0.19972547888756	0.34709903597832
1.1039999723434	0.20497649908066	0.34031763672829
1.1080000400543	0.20996078848839	0.33347913622856
1.1119999885559	0.21468095481396	0.32659515738487
1.1160000562668	0.21914003789425	0.31967681646347
1.1200000047684	0.22334150969982	0.31273487210274
1.1239999532700	0.22728942334652	0.30577984452248
1.1280000209808	0.23098836839199	0.29882159829140
1.1319999694824	0.23444254696369	0.29187014698982
1.1360000371933	0.23765784502029	0.28493419289589
1.1399999856949	0.24063961207867	0.27802264690399
1.1440000534058	0.24339339137077	0.27114415168762
1.1480000019073	0.24592572450638	0.26430606842041
1.1519999504089	0.24824288487434	0.25751599669456
1.1560000181198	0.25035139918327	0.25078085064888
1.1599999666214	0.25225827097893	0.24410684406757
1.1640000343323	0.25397017598152	0.23750016093254
1.1679999828339	0.25549453496933	0.23096603155136
1.1720000505447	0.25683829188347	0.22450952231884
1.1759999990463	0.25800871849060	0.21813525259495
1.1799999475479	0.25901329517365	0.21184688806534
1.1840000152588	0.25985917448997	0.20564827322960
1.1879999637604	0.26055377721786	0.19954229891300
1.1920000314713	0.26110401749611	0.19353203475475
1.1959999799728	0.26151749491692	0.18761922419071
1.2000000476837	0.26180100440979	0.18180610239506
1.2039999961853	0.26196175813675	0.17609368264675
1.2079999446869	0.26200637221336	0.17048335075378
1.2120000123978	0.26194158196449	0.16497567296028
1.2159999608994	0.26177391409874	0.15957106649876
1.2200000286102	0.26150983572006	0.15426929295063
1.2239999771118	0.26115530729294	0.14907014369965
1.2280000448227	0.26071631908417	0.14397306740284
1.2319999933243	0.26019838452339	0.13897725939751
1.2359999418259	0.25960722565651	0.13408128917217
1.2400000095367	0.25894787907600	0.12928400933743
1.2439999580383	0.25822520256042	0.12458398938179
1.2480000257492	0.25744408369064	0.11997917294502
1.2519999742508	0.25660878419876	0.11546786874533
1.2560000419617	0.25572350621223	0.11104790121317
1.2599999904633	0.25479209423065	0.10671726614237
1.2640000581741	0.25381815433502	0.10247360914946
1.2680000066757	0.25280514359474	0.098314307630062
1.2719999551773	0.25175607204437	0.094237253069878
1.2760000228882	0.25067374110222	0.090239882469177
1.2799999713898	0.24956078827381	0.086319677531719
1.2840000391006	0.24841950833797	0.082474164664745
1.2879999876022	0.24725197255611	0.078700833022594
1.2920000553131	0.24606008827686	0.074997216463089
1.2960000038147	0.24484543502331	0.071360863745213
1.2999999523163	0.24360945820808	0.067789405584335
1.3040000200272	0.24235340952873	0.064280539751053
1.3079999685287	0.24107827246189	0.060831986367702
1.3120000362396	0.23978497087955	0.057441618293524
1.3159999847412	0.23847414553165	0.054107345640659
1.3200000524521	0.23714637756348	0.050827223807573
1.3240000009537	0.23580206930637	0.047599405050278
1.3279999494553	0.23444142937660	0.044422145932913
1.3320000171661	0.23306472599506	0.041293837130070
1.3359999656677	0.23167198896408	0.038212995976210
1.3400000333786	0.23026318848133	0.035178251564503
1.3439999818802	0.22883826494217	0.032188367098570
1.3480000495911	0.22739705443382	0.029242243617773
1.3519999980927	0.22593934834003	0.026338905096054
1.3559999465942	0.22446499764919	0.023477500304580
1.3600000143051	0.22297367453575	0.020657300949097
1.3639999628067	0.22146512567997	0.017877705395222
1.3680000305176	0.21993914246559	0.015138221904635
1.3719999790192	0.21839547157288	0.012438479810953
1.3760000467300	0.21683384478092	0.0097782071679831
1.3799999952316	0.21525409817696	0.0071572377346456
1.3839999437332	0.21365606784821	0.0045754979364574
1.3880000114441	0.21203963458538	0.0020329977851361
1.3919999599457	0.21040473878384	-0.00047016917960718
1.3960000276566	0.20875136554241	-0.0029338411986828
1.3999999761581	0.20707960426807	-0.0053577930666506
1.4040000438690	0.20538954436779	-0.0077417460270226
1.4079999923706	0.20368139445782	-0.010085374116898
1.4119999408722	0.20195542275906	-0.012388316914439
1.4160000085831	0.20021198689938	-0.014650185592473
1.4199999570847	0.19845148921013	-0.016870569437742
1.4240000247955	0.19667443633080	-0.019049054011703
1.4279999732971	0.19488140940666	-0.021185217425227
1.4320000410080	0.19307301938534	-0.023278644308448
1.4359999895096	0.19125002622604	-0.025328937917948
1.4400000572205	0.18941321969032	-0.027335723862052
1.4440000057220	0.18756340444088	-0.029298644512892
1.4479999542236	0.18570157885551	-0.031217401847243
1.4520000219345	0.18382869660854	-0.033091716468334
1.4559999704361	0.18194577097893	-0.034921389073133
1.4600000381470	0.18005390465260	-0.036706238985062
1.4639999866486	0.17815421521664	-0.038446161895990
1.4680000543594	0.17624787986279	-0.040141128003597
1.4720000028610	0.17433610558510	-0.041791159659624
1.4759999513626	0.17242008447647	-0.043396353721619
1.4800000190735	0.17050108313560	-0.044956885278225
1.4839999675751	0.16858035326004	-0.046472989022732
1.4880000352859	0.16665911674500	-0.047945007681847
1.4919999837875	0.16473866999149	-0.049373328685760
1.4960000514984	0.16282020509243	-0.050758417695761
1.5000000000000	0.16090498864651	-0.052100848406553
1.5039999485016	0.15899419784546	-0.053401235491037
1.5080000162125	0.15708902478218	-0.054660279303789
1.5119999647141	0.15519060194492	-0.055878762155771
1.5160000324249	0.15330000221729	-0.057057514786720
1.5199999809265	0.15141828358173	-0.058197434991598
1.5240000486374	0.14954642951488	-0.059299502521753
1.5279999971390	0.14768537878990	-0.060364726930857
1.5319999456406	0.14583601057529	-0.061394173651934
1.5360000133514	0.14399909973145	-0.062388982623816
1.5399999618530	0.14217542111874	-0.063350297510624
1.5440000295639	0.14036558568478	-0.064279325306416
1.5479999780655	0.13857020437717	-0.065177284181118
1.5520000457764	0.13678972423077	-0.066045410931110
1.5559999942780	0.13502462208271	-0.066884987056255
1.5599999427795	0.13327521085739	-0.067697286605835
1.5640000104904	0.13154177367687	-0.068483583629131
1.5679999589920	0.12982442975044	-0.069245159626007
1.5720000267029	0.12812331318855	-0.069983288645744
1.5759999752045	0.12643840909004	-0.070699229836464
1.5800000429153	0.12476964294910	-0.071394197642803
1.5839999914169	0.12311687320471	-0.072069428861141
1.5880000591278	0.12147988379002	-0.072726085782051
1.5920000076294	0.11985836923122	-0.073365300893784
1.5959999561310	0.11825197190046	-0.073988176882267
1.6000000238419	0.11666024476290	-0.074595779180527
1.6039999723434	0.11508270353079	-0.075189061462879
1.6080000400543	0.11351878941059	-0.075768977403641
1.6119999885559	0.11196791380644	-0.076336421072483
1.6160000562668	0.11042947322130	-0.076892189681530
1.6200000047684	0.10890270769596	-0.077437028288841
1.6239999532700	0.10738693922758	-0.077971614897251
1.6280000209808	0.10588140040636	-0.078496560454369
1.6319999694824	0.10438530892134	-0.079012393951416
1.6360000371933	0.10289790481329	-0.079519569873810
1.6399999856949	0.10141834616661	-0.080018468201160
1.6440000534058	0.099945850670338	-0.080509401857853
1.6480000019073	0.098479576408863	-0.080992609262466
1.6519999504089	0.097018741071224	-0.081468239426613
1.6560000181198	0.095562539994717	-0.081936396658421
1.6599999666214	0.094110190868378	-0.082397095859051
1.6640000343323	0.092660933732986	-0.082850269973278
1.6679999828339	0.091214060783386	-0.083295814692974
1.6720000505447	0.089768849313259	-0.083733558654785
1.6759999990463	0.088324666023254	-0.084163255989552
1.6799999475479	0.086880862712860	-0.084584623575211
1.6840000152588	0.085436902940273	-0.084997318685055
1.6879999637604	0.083992198109627	-0.085400938987732
1.6920000314713	0.082546330988407	-0.085795074701309
1.6959999799728	0.081098876893520	-0.086179234087467
1.7000000476837	0.079649455845356	-0.086552932858467
1.7039999961853	0.078197762370110	-0.086915627121925
1.7079999446869	0.076743543148041	-0.087266787886620
1.7120000123978	0.075286649167538	-0.087605826556683
1.7159999608994	0.073826931416988	-0.087932176887989
1.7200000286102	0.072364345192909	-0.088245265185833
1.7239999771118	0.070898868143559	-0.088544480502605
1.7280000448227	0.069430597126484	-0.088829264044762
1.7319999933243	0.067959614098072	-0.089099034667015
1.7359999418259	0.066486135125160	-0.089353255927563
1.7400000095367	0.065010383725166	-0.089591369032860
1.7439999580383	0.063532657921314	-0.089812874794006
1.7480000257492	0.062053259462118	-0.090017281472683
1.7519999742508	0.060572639107704	-0.090204156935215
1.7560000419617	0.059091176837683	-0.090373076498508
1.7599999904633	0.057609371840954	-0.090523682534695
1.7640000581741	0.056127704679966	-0.090655624866486
1.7680000066757	0.054646771401167	-0.090768627822399
1.7719999551773	0.053167108446360	-0.090862460434437
1.7760000228882	0.051689319312572	-0.090936951339245
1.7799999713898	0.050213985145092	-0.090991944074631
1.7840000391006	0.048741802573204	-0.091027371585369
1.7879999876022	0.047273334115744	-0.091043211519718
1.7920000553131	0.045809276401997	-0.091039493680000
1.7960000038147	0.044350232928991	-0.091016322374344
1.7999999523163	0.042896889150143	-0.090973801910877
1.8040000200272	0.041449811309576	-0.090912155807018
1.8079999685287	0.040009628981352	-0.090831622481346
1.8120000362396	0.038576968014240	-0.090732499957085
1.8159999847412	0.037152346223593	-0.090615130960941
1.8200000524521	0.035736355930567	-0.090479910373688
1.8240000009537	0.034329462796450	-0.090327285230160
1.8279999494553	0.032932166010141	-0.090157717466354
1.8320000171661	0.031544875353575	-0.089971736073494
1.8359999656677	0.030168009921908	-0.089769877493382
1.8400000333786	0.028801895678043	-0.089552737772465
1.8439999818802	0.027446864172816	-0.089320912957191
1.8480000495911	0.026103131473064	-0.089075036346912
1.8519999980927	0.024770889431238	-0.088815756142139
1.8559999465942	0.023450311273336	-0.088543735444546
1.8600000143051	0.022141473367810	-0.088259644806385
1.8639999628067	0.020844426006079	-0.087964154779911
1.8680000305176	0.019559135660529	-0.087657928466797
1.8719999790192	0.018285540863872	-0.087341658771038
1.8760000467300	0.017023531720042	-0.087015993893147
1.8799999952316	0.015772892162204	-0.086681574583054
1.8839999437332	0.014533425681293	-0.086339049041271
1.8880000114441	0.013304828666151	-0.085989005863667
1.8919999599457	0.012086773291230	-0.085632026195526
1.8960000276566	0.010878877714276	-0.085268668830395
1.8999999761581	0.0096807572990656	-0.084899432957172
1.9040000438690	0.0084919286891818	-0.084524810314178
1.9079999923706	0.0073118759319186	-0.084145218133926
1.9119999408722	0.0061400686390698	-0.083761081099510
1.9160000085831	0.0049759652465582	-0.083372704684734
1.9199999570847	0.0038189743645489	-0.082980409264565
1.9240000247955	0.0026684966869652	-0.082584448158741
1.9279999732971	0.0015238694613799	-0.082184992730618
1.9320000410080	0.00038444550591521	-0.081782184541225
1.9359999895096	-0.00075038452632725	-0.081376120448112
1.9400000572205	-0.0018813078058884	-0.080966830253601
1.9440000057220	-0.0030089889187366	-0.080554276704788
1.9479999542236	-0.0041341078467667	-0.080138392746449
1.9520000219345	-0.0052572605200112	-0.079719029366970
1.9559999704361	-0.0063791498541832	-0.079296000301838
1.9600000381470	-0.0075003537349403	-0.078869059681892
1.9639999866486	-0.0086214980110526	-0.078437924385071
1.9680000543594	-0.0097431344911456	-0.078002229332924
1.9720000028610	-0.010865858756006	-0.077561601996422
1.9759999513626	-0.011990177445114	-0.077115602791309
1.9800000190735	-0.013116573914886	-0.076663739979267
1.9839999675751	-0.014245501719415	-0.076205514371395
1.9880000352859	-0.015377372503281	-0.075740374624729
1.9919999837875	-0.016512556001544	-0.075267717242241
1.9960000514984	-0.017651388421655	-0.074786923825741
2.0000000000000	-0.018794145435095	-0.074297375977039
2.0039999485016	-0.019941059872508	-0.073798388242722
2.0079998970032	-0.021092331036925	-0.073289297521114
2.0120000839233	-0.022248070687056	-0.072769396007061
2.0160000324249	-0.023408381268382	-0.072237983345985
2.0199999809265	-0.024573314934969	-0.071694344282150
2.0239999294281	-0.025742832571268	-0.071137763559818
2.0280001163483	-0.026916883885860	-0.070567540824413
2.0320000648499	-0.028095388785005	-0.069982953369617
2.0360000133514	-0.029278142377734	-0.069383308291435
2.0399999618530	-0.030464999377728	-0.068767927587032
2.0439999103546	-0.031655684113503	-0.068136118352413
2.0480000972748	-0.032849911600351	-0.067487239837646
2.0520000457764	-0.034047387540340	-0.066820658743382
2.0559999942780	-0.035247694700956	-0.066135764122009
2.0599999427795	-0.036450538784266	-0.065431974828243
2.0639998912811	-0.037655428051949	-0.064708732068539
2.0680000782013	-0.038861922919750	-0.063965499401093
2.0720000267029	-0.040069539099932	-0.063201814889908
2.0759999752045	-0.041277840733528	-0.062417171895504
2.0799999237061	-0.042486239224672	-0.061611171811819
2.0840001106262	-0.043694298714399	-0.060783393681049
2.0880000591278	-0.044901382178068	-0.059933498501778
2.0920000076294	-0.046107016503811	-0.059061132371426
2.0959999561310	-0.047310642898083	-0.058166004717350
2.0999999046326	-0.048511680215597	-0.057247832417488
2.1040000915527	-0.049709625542164	-0.056306399405003
2.1080000400543	-0.050903890281916	-0.055341478437185
2.1119999885559	-0.052093990147114	-0.054352879524231
2.1159999370575	-0.053279366344213	-0.053340461105108
2.1199998855591	-0.054459545761347	-0.052304066717625
2.1240000724792	-0.055634018033743	-0.051243558526039
2.1280000209808	-0.056802257895470	-0.050158880650997
2.1319999694824	-0.057963874191046	-0.049049898982048
2.1359999179840	-0.059118352830410	-0.047916557639837
2.1400001049042	-0.060265347361565	-0.046758741140366
2.1440000534058	-0.061404421925545	-0.045576401054859
2.1480000019073	-0.062535159289837	-0.044369466602802
2.1519999504089	-0.063657246530056	-0.043137840926647
2.1559998989105	-0.064770326018333	-0.041881464421749
2.1600000858307	-0.065874047577381	-0.040600202977657
