#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-------------------------------------------------------------------------
0.0000000000000	1.0000000000000	-0.0000000000000	73.000000000000	0.0000000000000
0.0040000001899898	0.99992775917053	-0.011374196037650	73.000000000000	0.0000000000000
0.0080000003799796	0.99971127510071	-0.022745698690414	73.000000000000	0.0000000000000
0.012000000104308	0.99935066699982	-0.034111820161343	73.000000000000	0.0000000000000
0.016000000759959	0.99884611368179	-0.045469898730516	73.000000000000	0.0000000000000
0.019999999552965	0.99819827079773	-0.056817285716534	73.000000000000	0.0000000000000
0.024000000208616	0.99740761518478	-0.068151399493217	73.000000000000	0.0000000000000
0.028000000864267	0.99647468328476	-0.079469665884972	73.000000000000	0.0000000000000
0.032000001519918	0.99540024995804	-0.090769574046135	73.000000000000	0.0000000000000
0.035999998450279	0.99418526887894	-0.10204870998859	73.000000000000	0.0000000000000
0.039999999105930	0.99283069372177	-0.11330468207598	73.000000000000	0.0000000000000
0.043999999761581	0.99133753776550	-0.12453519552946	73.000000000000	0.0000000000000
0.048000000417233	0.98970681428909	-0.13573801517487	73.000000000000	0.0000000000000
0.052000001072884	0.98793995380402	-0.14691106975079	73.000000000000	0.0000000000000
0.056000001728535	0.98603826761246	-0.15805231034756	73.000000000000	0.0000000000000
0.059999998658895	0.98400306701660	-0.16915981471539	73.000000000000	0.0000000000000
0.064000003039837	0.98183566331863	-0.18023173511028	73.000000000000	0.0000000000000
0.068000003695488	0.97953754663467	-0.19126640260220	73.000000000000	0.0000000000000
0.071999996900558	0.97711044549942	-0.20226217806339	73.000000000000	0.0000000000000
0.075999997556210	0.97455543279648	-0.21321757137775	73.000000000000	0.0000000000000
0.079999998211861	0.97187453508377	-0.22413127124310	73.000000000000	0.0000000000000
0.083999998867512	0.96906906366348	-0.23500196635723	73.000000000000	0.0000000000000
0.087999999523163	0.96614074707031	-0.24582855403423	73.000000000000	0.0000000000000
0.092000000178814	0.96309089660645	-0.25661000609398	73.000000000000	0.0000000000000
0.096000000834465	0.95992124080658	-0.26734539866447	73.000000000000	0.0000000000000
0.10000000149012	0.95663315057755	-0.27803397178650	73.000000000000	0.0000000000000
0.10400000214577	0.95322841405869	-0.28867506980896	73.000000000000	0.0000000000000
0.10800000280142	0.94970810413361	-0.29926809668541	73.000000000000	0.0000000000000
0.11200000345707	0.94607371091843	-0.30981254577637	73.000000000000	0.0000000000000
0.11599999666214	0.94232660531998	-0.32030814886093	73.000000000000	0.0000000000000
0.11999999731779	0.93846809864044	-0.33075451850891	73.000000000000	0.0000000000000
0.12399999797344	0.93449908494949	-0.34115150570869	73.000000000000	0.0000000000000
0.12800000607967	0.93042093515396	-0.35149905085564	73.000000000000	0.0000000000000
0.13199999928474	0.92623442411423	-0.36179706454277	73.000000000000	0.0000000000000
0.13600000739098	0.92194062471390	-0.37204560637474	73.000000000000	0.0000000000000
0.14000000059605	0.91754013299942	-0.38224476575851	73.000000000000	0.0000000000000
0.14399999380112	0.91303372383118	-0.39239460229874	73.000000000000	0.0000000000000
0.14800000190735	0.90842193365097	-0.40249538421631	73.000000000000	0.0000000000000
0.15199999511242	0.90370523929596	-0.41254723072052	73.000000000000	0.0000000000000
0.15600000321865	0.89888387918472	-0.42255041003227	73.000000000000	0.0000000000000
0.15999999642372	0.89395821094513	-0.43250516057014	73.000000000000	0.0000000000000
0.16400000452995	0.88892817497253	-0.44241166114807	73.000000000000	0.0000000000000
0.16799999773502	0.88379371166229	-0.45227015018463	73.000000000000	0.0000000000000
0.17200000584126	0.87855476140976	-0.46208083629608	73.000000000000	0.0000000000000
0.17599999904633	0.87321102619171	-0.47184383869171	73.000000000000	0.0000000000000
0.18000000715256	0.86776196956635	-0.48155936598778	73.000000000000	0.0000000000000
0.18400000035763	0.86220711469650	-0.49122732877731	73.000000000000	0.0000000000000
0.18799999356270	0.85654580593109	-0.50084793567657	73.000000000000	0.0000000000000
0.19200000166893	0.85077738761902	-0.51042091846466	73.000000000000	0.0000000000000
0.19599999487400	0.84490102529526	-0.51994621753693	73.000000000000	0.0000000000000
0.20000000298023	0.83891546726227	-0.52942365407944	73.000000000000	0.0000000000000
0.20399999618530	0.83282011747360	-0.53885275125504	73.000000000000	0.0000000000000
0.20800000429153	0.82661348581314	-0.54823321104050	73.000000000000	0.0000000000000
0.21199999749660	0.82029420137405	-0.55756437778473	73.000000000000	0.0000000000000
0.21600000560284	0.81386142969131	-0.56684553623199	73.000000000000	0.0000000000000
0.21999999880791	0.80731356143951	-0.57607591152191	73.000000000000	0.0000000000000
0.22400000691414	0.80064916610718	-0.58525454998016	73.000000000000	0.0000000000000
0.22800000011921	0.79386693239212	-0.59438031911850	73.000000000000	0.0000000000000
0.23199999332428	0.78696507215500	-0.60345208644867	73.000000000000	0.0000000000000
0.23600000143051	0.77994239330292	-0.61246836185455	73.000000000000	0.0000000000000
0.23999999463558	0.77279722690582	-0.62142753601074	73.000000000000	0.0000000000000
0.24400000274181	0.76552784442902	-0.63032805919647	73.000000000000	0.0000000000000
0.24799999594688	0.75813311338425	-0.63916802406311	73.000000000000	0.0000000000000
0.25200000405312	0.75061130523682	-0.64794534444809	73.000000000000	0.0000000000000
0.25600001215935	0.74296087026596	-0.65665793418884	73.000000000000	0.0000000000000
0.25999999046326	0.73518073558807	-0.66530340909958	73.000000000000	0.0000000000000
0.26399999856949	0.72726887464523	-0.67387926578522	73.000000000000	0.0000000000000
0.26800000667572	0.71922451257706	-0.68238288164139	73.000000000000	0.0000000000000
0.27200001478195	0.71104609966278	-0.69081145524979	73.000000000000	0.0000000000000
0.27599999308586	0.70273274183273	-0.69916200637817	73.000000000000	0.0000000000000
0.28000000119209	0.69428300857544	-0.70743155479431	73.000000000000	0.0000000000000
0.28400000929832	0.68569636344910	-0.71561670303345	73.000000000000	0.0000000000000
0.28799998760223	0.67697173357010	-0.72371429204941	73.000000000000	0.0000000000000
0.29199999570847	0.66810834407806	-0.73172056674957	73.000000000000	0.0000000000000
0.29600000381470	0.65910547971725	-0.73963218927383	73.000000000000	0.0000000000000
0.30000001192093	0.64996290206909	-0.74744522571564	73.000000000000	0.0000000000000
0.30399999022484	0.64068043231964	-0.75515604019165	73.000000000000	0.0000000000000
0.30799999833107	0.63125759363174	-0.76276051998138	73.000000000000	0.0000000000000
0.31200000643730	0.62169444561005	-0.77025479078293	73.000000000000	0.0000000000000
0.31600001454353	0.61199140548706	-0.77763479948044	73.000000000000	0.0000000000000
0.31999999284744	0.60214847326279	-0.78489619493484	73.000000000000	0.0000000000000
0.32400000095367	0.59216648340225	-0.79203510284424	73.000000000000	0.0000000000000
0.32800000905991	0.58204597234726	-0.79904705286026	73.000000000000	0.0000000000000
0.33199998736382	0.57178777456284	-0.80592787265778	73.000000000000	0.0000000000000
0.33599999547005	0.56139314174652	-0.81267303228378	73.000000000000	0.0000000000000
0.34000000357628	0.55086326599121	-0.81927841901779	73.000000000000	0.0000000000000
0.34400001168251	0.54019939899445	-0.82573968172073	73.000000000000	0.0000000000000
0.34799998998642	0.52940332889557	-0.83205246925354	73.000000000000	0.0000000000000
0.35199999809265	0.51847690343857	-0.83821249008179	73.000000000000	0.0000000000000
0.35600000619888	0.50742191076279	-0.84421551227570	73.000000000000	0.0000000000000
0.36000001430511	0.49624085426331	-0.85005730390549	73.000000000000	0.0000000000000
0.36399999260902	0.48493558168411	-0.85573363304138	73.000000000000	0.0000000000000
0.36800000071526	0.47350931167603	-0.86124038696289	73.000000000000	0.0000000000000
0.37200000882149	0.46196413040161	-0.86657351255417	73.000000000000	0.0000000000000
0.37599998712540	0.45030304789543	-0.87172913551331	73.000000000000	0.0000000000000
0.37999999523163	0.43852916359901	-0.87670320272446	73.000000000000	0.0000000000000
0.38400000333786	0.42664536833763	-0.88149201869965	73.000000000000	0.0000000000000
0.38800001144409	0.41465535759926	-0.88609176874161	73.000000000000	0.0000000000000
0.39199998974800	0.40256240963936	-0.89049917459488	73.000000000000	0.0000000000000
0.39599999785423	0.39037030935287	-0.89471030235291	73.000000000000	0.0000000000000
0.40000000596046	0.37808251380920	-0.89872211217880	73.000000000000	0.0000000000000
0.40400001406670	0.36570239067078	-0.90253126621246	73.000000000000	0.0000000000000
0.40799999237061	0.35323497653008	-0.90613454580307	73.000000000000	0.0000000000000
0.41200000047684	0.34068307280540	-0.90952920913696	73.000000000000	0.0000000000000
0.41600000858307	0.32805177569389	-0.91271215677261	73.000000000000	0.0000000000000
0.41999998688698	0.31534466147423	-0.91568082571030	73.000000000000	0.0000000000000
0.42399999499321	0.30256623029709	-0.91843259334564	73.000000000000	0.0000000000000
0.42800000309944	0.28972107172012	-0.92096495628357	73.000000000000	0.0000000000000
0.43200001120567	0.27681267261505	-0.92327576875687	73.000000000000	0.0000000000000
0.43599998950958	0.26384654641151	-0.92536252737045	73.000000000000	0.0000000000000
0.43999999761581	0.25082647800446	-0.92722356319427	73.000000000000	0.0000000000000
0.44400000572205	0.23775711655617	-0.92885684967041	73.000000000000	0.0000000000000
0.44800001382828	0.22464303672314	-0.93026053905487	73.000000000000	0.0000000000000
0.45199999213219	0.21148844063282	-0.93143296241760	73.000000000000	0.0000000000000
0.45600000023842	0.19829846918583	-0.93237262964249	73.000000000000	0.0000000000000
0.46000000834465	0.18507747352123	-0.93307816982269	73.000000000000	0.0000000000000
0.46399998664856	0.17182978987694	-0.93354815244675	73.000000000000	0.0000000000000
0.46799999475479	0.15856009721756	-0.93378150463104	73.000000000000	0.0000000000000
0.47200000286102	0.14527307450771	-0.93377697467804	73.000000000000	0.0000000000000
0.47600001096725	0.13197281956673	-0.93353372812271	73.000000000000	0.0000000000000
0.47999998927116	0.11866416037083	-0.93305081129074	73.000000000000	0.0000000000000
0.48399999737740	0.10535171627998	-0.93232738971710	73.000000000000	0.0000000000000
0.48800000548363	0.092039696872234	-0.93136262893677	73.000000000000	0.0000000000000
0.49200001358986	0.078732609748840	-0.93015593290329	73.000000000000	0.0000000000000
0.49599999189377	0.065434575080872	-0.92870664596558	73.000000000000	0.0000000000000
0.50000000000000	0.052150625735521	-0.92701423168182	73.000000000000	0.0000000000000
0.50400000810623	0.038884509354830	-0.92507803440094	73.000000000000	0.0000000000000
0.50800001621246	0.025641145184636	-0.92289775609970	73.000000000000	0.0000000000000
0.51200002431870	0.012424401007593	-0.92047280073166	73.000000000000	0.0000000000000
0.51599997282028	-0.00076092197559774	-0.91780292987823	73.000000000000	0.0000000000000
0.51999998092651	-0.013910843059421	-0.91488772630692	73.000000000000	0.0000000000000
0.52399998903275	-0.027021097019315	-0.91172671318054	73.000000000000	0.0000000000000
0.52799999713898	-0.040087345987558	-0.90831959247589	73.000000000000	0.0000000000000
0.53200000524521	-0.053104754537344	-0.90466618537903	73.000000000000	0.0000000000000
0.53600001335144	-0.066069707274437	-0.90076601505280	73.000000000000	0.0000000000000
0.54000002145767	-0.078977182507515	-0.89661872386932	73.000000000000	0.0000000000000
0.54400002956390	-0.091823428869247	-0.89222407341003	73.000000000000	0.0000000000000
0.54799997806549	-0.10460326820612	-0.88758206367493	73.000000000000	0.0000000000000
0.55199998617172	-0.11731352657080	-0.88269168138504	73.000000000000	0.0000000000000
0.55599999427795	-0.12994801998138	-0.87755334377289	73.000000000000	0.0000000000000
0.56000000238419	-0.14250335097313	-0.87216627597809	73.000000000000	0.0000000000000
0.56400001049042	-0.15497435629368	-0.86653047800064	73.000000000000	0.0000000000000
0.56800001859665	-0.16735658049583	-0.86064553260803	73.000000000000	0.0000000000000
