#Parameters = {D=8; L=80; d_a=10; e_m=9; e_s=30; gap=1.5; m_x=30; m_y=40; m_z=100; mu_m=1; mu_s=1; s_d=2}
#"Frequency / GHz"	"S1,1 (m_z=100) [Re]"	"S1,1 (m_z=100) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#---------------------------------------------------------------------------------------------
0.29600000381470	0.60539811849594	-0.78053039312363	73.000000000000	0.0000000000000
0.30000001192093	0.59446853399277	-0.78812938928604	73.000000000000	0.0000000000000
0.30399999022484	0.58338141441345	-0.79558384418488	73.000000000000	0.0000000000000
0.30799999833107	0.57213675975800	-0.80288904905319	73.000000000000	0.0000000000000
0.31200000643730	0.56073486804962	-0.81004011631012	73.000000000000	0.0000000000000
0.31600001454353	0.54917711019516	-0.81703227758408	73.000000000000	0.0000000000000
0.31999999284744	0.53746408224106	-0.82386070489883	73.000000000000	0.0000000000000
0.32400000095367	0.52559745311737	-0.83052033185959	73.000000000000	0.0000000000000
0.32800000905991	0.51357805728912	-0.83700662851334	73.000000000000	0.0000000000000
0.33199998736382	0.50140798091888	-0.84331440925598	73.000000000000	0.0000000000000
0.33599999547005	0.48908880352974	-0.84943908452988	73.000000000000	0.0000000000000
0.34000000357628	0.47662252187729	-0.85537576675415	73.000000000000	0.0000000000000
0.34400001168251	0.46401116251945	-0.86111992597580	73.000000000000	0.0000000000000
0.34799998998642	0.45125690102577	-0.86666661500931	73.000000000000	0.0000000000000
0.35199999809265	0.43836218118668	-0.87201154232025	73.000000000000	0.0000000000000
0.35600000619888	0.42532899975777	-0.87714993953705	73.000000000000	0.0000000000000
0.36000001430511	0.41215997934341	-0.88207709789276	73.000000000000	0.0000000000000
0.36399999260902	0.39885735511780	-0.88678884506226	73.000000000000	0.0000000000000
0.36800000071526	0.38542380928993	-0.89128005504608	73.000000000000	0.0000000000000
0.37200000882149	0.37186220288277	-0.89554649591446	73.000000000000	0.0000000000000
0.37599998712540	0.35817420482635	-0.89958322048187	73.000000000000	0.0000000000000
0.37999999523163	0.34436342120171	-0.90338522195816	73.000000000000	0.0000000000000
0.38400000333786	0.33043229579926	-0.90694797039032	73.000000000000	0.0000000000000
0.38800001144409	0.31638377904892	-0.91026586294174	73.000000000000	0.0000000000000
0.39199998974800	0.30222105979919	-0.91333401203156	73.000000000000	0.0000000000000
0.39599999785423	0.28794708848000	-0.91614687442780	73.000000000000	0.0000000000000
0.40000000596046	0.27356544137001	-0.91869896650314	73.000000000000	0.0000000000000
0.40400001406670	0.25907978415489	-0.92098468542099	73.000000000000	0.0000000000000
0.40799999237061	0.24449463188648	-0.92299801111221	73.000000000000	0.0000000000000
0.41200000047684	0.22981379926205	-0.92473322153091	73.000000000000	0.0000000000000
0.41600000858307	0.21504241228104	-0.92618429660797	73.000000000000	0.0000000000000
0.41999998688698	0.20018529891968	-0.92734521627426	73.000000000000	0.0000000000000
0.42399999499321	0.18524792790413	-0.92821002006531	73.000000000000	0.0000000000000
0.42800000309944	0.17023685574532	-0.92877268791199	73.000000000000	0.0000000000000
0.43200001120567	0.15515772998333	-0.92902731895447	73.000000000000	0.0000000000000
0.43599998950958	0.14001767337322	-0.92896819114685	73.000000000000	0.0000000000000
0.43999999761581	0.12482411414385	-0.92858976125717	73.000000000000	0.0000000000000
0.44400000572205	0.10958459228277	-0.92788672447205	73.000000000000	0.0000000000000
0.44800001382828	0.094306915998459	-0.92685395479202	73.000000000000	0.0000000000000
0.45199999213219	0.078999683260918	-0.92548668384552	73.000000000000	0.0000000000000
0.45600000023842	0.063671730458736	-0.92378044128418	73.000000000000	0.0000000000000
0.46000000834465	0.048332199454308	-0.92173123359680	73.000000000000	0.0000000000000
0.46399998664856	0.032990481704473	-0.91933536529541	73.000000000000	0.0000000000000
0.46799999475479	0.017655774950981	-0.91658967733383	73.000000000000	0.0000000000000
0.47200000286102	0.0023381537757814	-0.91349118947983	73.000000000000	0.0000000000000
0.47600001096725	-0.012952753342688	-0.91003745794296	73.000000000000	0.0000000000000
0.47999998927116	-0.028206689283252	-0.90622651576996	73.000000000000	0.0000000000000
0.48399999737740	-0.043413873761892	-0.90205675363541	73.000000000000	0.0000000000000
0.48800000548363	-0.058563932776451	-0.89752674102783	73.000000000000	0.0000000000000
0.49200001358986	-0.073646977543831	-0.89263564348221	73.000000000000	0.0000000000000
0.49599999189377	-0.088652566075325	-0.88738304376602	73.000000000000	0.0000000000000
0.50000000000000	-0.10357094556093	-0.88176840543747	73.000000000000	0.0000000000000
0.50400000810623	-0.11839202791452	-0.87579196691513	73.000000000000	0.0000000000000
0.50800001621246	-0.13310518860817	-0.86945402622223	73.000000000000	0.0000000000000
0.51200002431870	-0.14770090579987	-0.86275500059128	73.000000000000	0.0000000000000
0.51599997282028	-0.16216892004013	-0.85569578409195	73.000000000000	0.0000000000000
0.51999998092651	-0.17649923264980	-0.84827744960785	73.000000000000	0.0000000000000
0.52399998903275	-0.19068250060081	-0.84050083160400	73.000000000000	0.0000000000000
0.52799999713898	-0.20470686256886	-0.83236801624298	73.000000000000	0.0000000000000
0.53200000524521	-0.21856425702572	-0.82388001680374	73.000000000000	0.0000000000000
0.53600001335144	-0.23224292695522	-0.81503915786743	73.000000000000	0.0000000000000
0.54000002145767	-0.24573299288750	-0.80584746599197	73.000000000000	0.0000000000000
0.54400002956390	-0.25902429223061	-0.79630720615387	73.000000000000	0.0000000000000
0.54799997806549	-0.27210661768913	-0.78642094135284	73.000000000000	0.0000000000000
0.55199998617172	-0.28496924042702	-0.77619183063507	73.000000000000	0.0000000000000
0.55599999427795	-0.29760089516640	-0.76562333106995	73.000000000000	0.0000000000000
0.56000000238419	-0.30999204516411	-0.75471866130829	73.000000000000	0.0000000000000
0.56400001049042	-0.32213130593300	-0.74348211288452	73.000000000000	0.0000000000000
0.56800001859665	-0.33400776982307	-0.73191815614700	73.000000000000	0.0000000000000
0.57200002670288	-0.34561133384705	-0.72003132104874	73.000000000000	0.0000000000000
0.57599997520447	-0.35693109035492	-0.70782703161240	73.000000000000	0.0000000000000
0.57999998331070	-0.36795604228973	-0.69531112909317	73.000000000000	0.0000000000000
0.58399999141693	-0.37867593765259	-0.68248945474625	73.000000000000	0.0000000000000
0.58799999952316	-0.38908070325851	-0.66936850547791	73.000000000000	0.0000000000000
0.59200000762939	-0.39915949106216	-0.65595537424088	73.000000000000	0.0000000000000
0.59600001573563	-0.40890291333199	-0.64225715398788	73.000000000000	0.0000000000000
0.60000002384186	-0.41830039024353	-0.62828177213669	73.000000000000	0.0000000000000
0.60399997234344	-0.42734292149544	-0.61403709650040	73.000000000000	0.0000000000000
0.60799998044968	-0.43602120876312	-0.59953135251999	73.000000000000	0.0000000000000
0.61199998855591	-0.44432616233826	-0.58477300405502	73.000000000000	0.0000000000000
0.61599999666214	-0.45224869251251	-0.56977099180222	73.000000000000	0.0000000000000
0.62000000476837	-0.45978036522865	-0.55453449487686	73.000000000000	0.0000000000000
0.62400001287460	-0.46691295504570	-0.53907227516174	73.000000000000	0.0000000000000
0.62800002098083	-0.47363817691803	-0.52339404821396	73.000000000000	0.0000000000000
0.63200002908707	-0.47994807362556	-0.50750905275345	73.000000000000	0.0000000000000
0.63599997758865	-0.48583504557610	-0.49142694473267	73.000000000000	0.0000000000000
0.63999998569489	-0.49129086732864	-0.47515749931335	73.000000000000	0.0000000000000
0.64399999380112	-0.49630808830261	-0.45871073007584	73.000000000000	0.0000000000000
0.64800000190735	-0.50087946653366	-0.44209629297256	73.000000000000	0.0000000000000
0.65200001001358	-0.50499647855759	-0.42532485723495	73.000000000000	0.0000000000000
0.65600001811981	-0.50865215063095	-0.40840664505959	73.000000000000	0.0000000000000
0.66000002622604	-0.51183807849884	-0.39135265350342	73.000000000000	0.0000000000000
0.66399997472763	-0.51454693078995	-0.37417373061180	73.000000000000	0.0000000000000
0.66799998283386	-0.51677054166794	-0.35688164830208	73.000000000000	0.0000000000000
0.67199999094009	-0.51850092411041	-0.33948814868927	73.000000000000	0.0000000000000
0.67599999904633	-0.51972973346710	-0.32200616598129	73.000000000000	0.0000000000000
0.68000000715256	-0.52044945955276	-0.30444851517677	73.000000000000	0.0000000000000
0.68400001525879	-0.52065134048462	-0.28682956099510	73.000000000000	0.0000000000000
0.68800002336502	-0.52032798528671	-0.26916354894638	73.000000000000	0.0000000000000
0.69199997186661	-0.51947146654129	-0.25146594643593	73.000000000000	0.0000000000000
0.69599997997284	-0.51807403564453	-0.23375333845615	73.000000000000	0.0000000000000
0.69999998807907	-0.51612877845764	-0.21604293584824	73.000000000000	0.0000000000000
0.70399999618530	-0.51362895965576	-0.19835279881954	73.000000000000	0.0000000000000
0.70800000429153	-0.51056861877441	-0.18070201575756	73.000000000000	0.0000000000000
0.71200001239777	-0.50694221258163	-0.16311095654964	73.000000000000	0.0000000000000
0.71600002050400	-0.50274533033371	-0.14560006558895	73.000000000000	0.0000000000000
0.72000002861023	-0.49797421693802	-0.12819167971611	73.000000000000	0.0000000000000
0.72399997711182	-0.49262654781342	-0.11090814322233	73.000000000000	0.0000000000000
0.72799998521805	-0.48670098185539	-0.093772850930691	73.000000000000	0.0000000000000
0.73199999332428	-0.48019742965698	-0.076809860765934	73.000000000000	0.0000000000000
0.73600000143051	-0.47311720252037	-0.060043733566999	73.000000000000	0.0000000000000
0.74000000953674	-0.46546325087547	-0.043499302119017	73.000000000000	0.0000000000000
0.74400001764297	-0.45723983645439	-0.027202067896724	73.000000000000	0.0000000000000
0.74800002574921	-0.44845291972160	-0.011177152395248	73.000000000000	0.0000000000000
0.75199997425079	-0.43911001086235	0.0045498288236558	73.000000000000	0.0000000000000
0.75599998235703	-0.42922031879425	0.019953504204750	73.000000000000	0.0000000000000
0.75999999046326	-0.41879466176033	0.035008952021599	73.000000000000	0.0000000000000
0.76399999856949	-0.40784540772438	0.049691502004862	73.000000000000	0.0000000000000
0.76800000667572	-0.39638668298721	0.063976906239986	73.000000000000	0.0000000000000
0.77200001478195	-0.38443392515182	0.077842056751251	73.000000000000	0.0000000000000
0.77600002288818	-0.37200427055359	0.091264002025127	73.000000000000	0.0000000000000
0.77999997138977	-0.35911616683006	0.10422140359879	73.000000000000	0.0000000000000
0.78399997949600	-0.34578946232796	0.11669328808784	73.000000000000	0.0000000000000
0.78799998760223	-0.33204510807991	0.12866039574146	73.000000000000	0.0000000000000
0.79199999570847	-0.31790545582771	0.14010414481163	73.000000000000	0.0000000000000
0.79600000381470	-0.30339366197586	0.15100762248039	73.000000000000	0.0000000000000
0.80000001192093	-0.28853401541710	0.16135525703430	73.000000000000	0.0000000000000
0.80400002002716	-0.27335172891617	0.17113253474236	73.000000000000	0.0000000000000
0.80800002813339	-0.25787246227264	0.18032678961754	73.000000000000	0.0000000000000
0.81199997663498	-0.24212284386158	0.18892662227154	73.000000000000	0.0000000000000
0.81599998474121	-0.22612991929054	0.19692218303680	73.000000000000	0.0000000000000
0.81999999284744	-0.20992124080658	0.20430502295494	73.000000000000	0.0000000000000
0.82400000095367	-0.19352462887764	0.21106860041618	73.000000000000	0.0000000000000
0.82800000905991	-0.17696817219257	0.21720758080482	73.000000000000	0.0000000000000
0.83200001716614	-0.16028027236462	0.22271841764450	73.000000000000	0.0000000000000
0.83600002527237	-0.14348931610584	0.22759890556335	73.000000000000	0.0000000000000
0.83999997377396	-0.12662357091904	0.23184864223003	73.000000000000	0.0000000000000
0.84399998188019	-0.10971137136221	0.23546862602234	73.000000000000	0.0000000000000
0.84799998998642	-0.092780746519566	0.23846149444580	73.000000000000	0.0000000000000
0.85199999809265	-0.075859315693378	0.24083143472672	73.000000000000	0.0000000000000
0.85600000619888	-0.058974552899599	0.24258409440517	73.000000000000	0.0000000000000
0.86000001430511	-0.042153123766184	0.24372662603855	73.000000000000	0.0000000000000
0.86400002241135	-0.025421520695090	0.24426771700382	73.000000000000	0.0000000000000
0.86799997091293	-0.0088050961494446	0.24421741068363	73.000000000000	0.0000000000000
0.87199997901917	0.0076713552698493	0.24358722567558	73.000000000000	0.0000000000000
0.87599998712540	0.023983897641301	0.24238997697830	73.000000000000	0.0000000000000
0.87999999523163	0.040109675377607	0.24063968658447	73.000000000000	0.0000000000000
0.88400000333786	0.056026913225651	0.23835162818432	73.000000000000	0.0000000000000
0.88800001144409	0.071714989840984	0.23554222285748	73.000000000000	0.0000000000000
0.89200001955032	0.087154559791088	0.23222884535789	73.000000000000	0.0000000000000
0.89600002765656	0.10232752561569	0.22842980921268	73.000000000000	0.0000000000000
0.89999997615814	0.11721722036600	0.22416418790817	73.000000000000	0.0000000000000
0.90399998426437	0.13180854916573	0.21945182979107	73.000000000000	0.0000000000000
0.90799999237061	0.14608770608902	0.21431300044060	73.000000000000	0.0000000000000
0.91200000047684	0.16004252433777	0.20876842737198	73.000000000000	0.0000000000000
0.91600000858307	0.17366230487823	0.20283913612366	73.000000000000	0.0000000000000
0.92000001668930	0.18693785369396	0.19654628634453	73.000000000000	0.0000000000000
0.92400002479553	0.19986160099506	0.18991099298000	73.000000000000	0.0000000000000
0.92799997329712	0.21242728829384	0.18295426666737	73.000000000000	0.0000000000000
0.93199998140335	0.22463007271290	0.17569689452648	73.000000000000	0.0000000000000
0.93599998950958	0.23646646738052	0.16815915703773	73.000000000000	0.0000000000000
0.93999999761581	0.24793432652950	0.16036103665829	73.000000000000	0.0000000000000
0.94400000572205	0.25903254747391	0.15232184529305	73.000000000000	0.0000000000000
0.94800001382828	0.26976114511490	0.14406017959118	73.000000000000	0.0000000000000
0.95200002193451	0.28012102842331	0.13559404015541	73.000000000000	0.0000000000000
0.95599997043610	0.29011404514313	0.12694063782692	73.000000000000	0.0000000000000
0.95999997854233	0.29974272847176	0.11811632663012	73.000000000000	0.0000000000000
0.96399998664856	0.30901014804840	0.10913673788309	73.000000000000	0.0000000000000
0.96799999475479	0.31791993975639	0.10001664608717	73.000000000000	0.0000000000000
0.97200000286102	0.32647621631622	0.090770088136196	73.000000000000	0.0000000000000
0.97600001096725	0.33468329906464	0.081410326063633	73.000000000000	0.0000000000000
0.98000001907349	0.34254577755928	0.071949936449528	73.000000000000	0.0000000000000
0.98400002717972	0.35006833076477	0.062400817871094	73.000000000000	0.0000000000000
0.98799997568130	0.35725590586662	0.052774302661419	73.000000000000	0.0000000000000
0.99199998378754	0.36411345005035	0.043081160634756	73.000000000000	0.0000000000000
0.99599999189377	0.37064579129219	0.033331707119942	73.000000000000	0.0000000000000
1.0000000000000	0.37685799598694	0.023535843938589	73.000000000000	0.0000000000000
1.0039999485016	0.38275510072708	0.013703105039895	73.000000000000	0.0000000000000
1.0080000162125	0.38834211230278	0.0038427421823144	73.000000000000	0.0000000000000
1.0119999647141	0.39362409710884	-0.0060362736694515	73.000000000000	0.0000000000000
1.0160000324249	0.39860627055168	-0.015925193205476	73.000000000000	0.0000000000000
1.0199999809265	0.40329387784004	-0.025815477594733	73.000000000000	0.0000000000000
1.0240000486374	0.40769246220589	-0.035698790103197	73.000000000000	0.0000000000000
1.0279999971390	0.41180753707886	-0.045566994696856	73.000000000000	0.0000000000000
1.0319999456406	0.41564497351646	-0.055412180721760	73.000000000000	0.0000000000000
1.0360000133514	0.41921082139015	-0.065226674079895	73.000000000000	0.0000000000000
1.0399999618530	0.42251142859459	-0.075003065168858	73.000000000000	0.0000000000000
1.0440000295639	0.42555344104767	-0.084734253585339	73.000000000000	0.0000000000000
1.0479999780655	0.42834371328354	-0.094413511455059	73.000000000000	0.0000000000000
1.0520000457764	0.43088933825493	-0.10403447598219	73.000000000000	0.0000000000000
1.0559999942780	0.43319770693779	-0.11359147727489	73.000000000000	0.0000000000000
1.0599999427795	0.43527644872665	-0.12307886034250	73.000000000000	0.0000000000000
1.0640000104904	0.43713340163231	-0.13249152898788	73.000000000000	0.0000000000000
1.0679999589920	0.43877616524696	-0.14182576537132	73.000000000000	0.0000000000000
1.0720000267029	0.44021278619766	-0.15107762813568	73.000000000000	0.0000000000000
1.0759999752045	0.44145104289055	-0.16024404764175	73.000000000000	0.0000000000000
1.0800000429153	0.44249886274338	-0.16932247579098	73.000000000000	0.0000000000000
1.0839999914169	0.44336375594139	-0.17831097543240	73.000000000000	0.0000000000000
1.0880000591278	0.44405332207680	-0.18720778822899	73.000000000000	0.0000000000000
1.0920000076294	0.44457441568375	-0.19601257145405	73.000000000000	0.0000000000000
1.0959999561310	0.44493392109871	-0.20472463965416	73.000000000000	0.0000000000000
1.1000000238419	0.44513809680939	-0.21334415674210	73.000000000000	0.0000000000000
1.1039999723434	0.44519287347794	-0.22187143564224	73.000000000000	0.0000000000000
1.1080000400543	0.44510367512703	-0.23030696809292	73.000000000000	0.0000000000000
1.1119999885559	0.44487550854683	-0.23865143954754	73.000000000000	0.0000000000000
1.1160000562668	0.44451299309731	-0.24690560996532	73.000000000000	0.0000000000000
1.1200000047684	0.44401970505714	-0.25507101416588	73.000000000000	0.0000000000000
1.1239999532700	0.44339972734451	-0.26314762234688	73.000000000000	0.0000000000000
1.1280000209808	0.44265574216843	-0.27113682031631	73.000000000000	0.0000000000000
1.1319999694824	0.44179111719131	-0.27903878688812	73.000000000000	0.0000000000000
1.1360000371933	0.44080820679665	-0.28685387969017	73.000000000000	0.0000000000000
1.1399999856949	0.43970930576324	-0.29458218812943	73.000000000000	0.0000000000000
1.1440000534058	0.43849700689316	-0.30222359299660	73.000000000000	0.0000000000000
1.1480000019073	0.43717333674431	-0.30977746844292	73.000000000000	0.0000000000000
1.1519999504089	0.43574047088623	-0.31724324822426	73.000000000000	0.0000000000000
1.1560000181198	0.43420091271400	-0.32461991906166	73.000000000000	0.0000000000000
1.1599999666214	0.43255704641342	-0.33190628886223	73.000000000000	0.0000000000000
1.1640000343323	0.43081158399582	-0.33910116553307	73.000000000000	0.0000000000000
1.1679999828339	0.42896744608879	-0.34620320796967	73.000000000000	0.0000000000000
1.1720000505447	0.42702782154083	-0.35321098566055	73.000000000000	0.0000000000000
1.1759999990463	0.42499604821205	-0.36012327671051	73.000000000000	0.0000000000000
1.1799999475479	0.42287600040436	-0.36693894863129	73.000000000000	0.0000000000000
1.1840000152588	0.42067149281502	-0.37365695834160	73.000000000000	0.0000000000000
1.1879999637604	0.41838687658310	-0.38027665019035	73.000000000000	0.0000000000000
1.1920000314713	0.41602623462677	-0.38679769635201	73.000000000000	0.0000000000000
1.1959999799728	0.41359418630600	-0.39322009682655	73.000000000000	0.0000000000000
1.2000000476837	0.41109505295753	-0.39954417943954	73.000000000000	0.0000000000000
1.2039999961853	0.40853342413902	-0.40577071905136	73.000000000000	0.0000000000000
1.2079999446869	0.40591326355934	-0.41190105676651	73.000000000000	0.0000000000000
1.2120000123978	0.40323901176453	-0.41793665289879	73.000000000000	0.0000000000000
1.2159999608994	0.40051442384720	-0.42387953400612	73.000000000000	0.0000000000000
1.2200000286102	0.39774289727211	-0.42973205447197	73.000000000000	0.0000000000000
1.2239999771118	0.39492762088776	-0.43549662828445	73.000000000000	0.0000000000000
1.2280000448227	0.39207136631012	-0.44117602705956	73.000000000000	0.0000000000000
1.2319999933243	0.38917627930641	-0.44677329063416	73.000000000000	0.0000000000000
1.2359999418259	0.38624420762062	-0.45229110121727	73.000000000000	0.0000000000000
1.2400000095367	0.38327640295029	-0.45773252844810	73.000000000000	0.0000000000000
1.2439999580383	0.38027364015579	-0.46310019493103	73.000000000000	0.0000000000000
1.2480000257492	0.37723645567894	-0.46839654445648	73.000000000000	0.0000000000000
1.2519999742508	0.37416484951973	-0.47362402081490	73.000000000000	0.0000000000000
1.2560000419617	0.37105861306190	-0.47878441214561	73.000000000000	0.0000000000000
1.2599999904633	0.36791715025902	-0.48387935757637	73.000000000000	0.0000000000000
1.2640000581741	0.36473995447159	-0.48890992999077	73.000000000000	0.0000000000000
1.2680000066757	0.36152625083923	-0.49387678503990	73.000000000000	0.0000000000000
1.2719999551773	0.35827520489693	-0.49878031015396	73.000000000000	0.0000000000000
1.2760000228882	0.35498642921448	-0.50362020730972	73.000000000000	0.0000000000000
1.2799999713898	0.35165938735008	-0.50839620828629	73.000000000000	0.0000000000000
1.2840000391006	0.34829384088516	-0.51310724020004	73.000000000000	0.0000000000000
1.2879999876022	0.34489002823830	-0.51775234937668	73.000000000000	0.0000000000000
1.2920000553131	0.34144854545593	-0.52233028411865	73.000000000000	0.0000000000000
1.2960000038147	0.33797016739845	-0.52683973312378	73.000000000000	0.0000000000000
1.2999999523163	0.33445620536804	-0.53127914667130	73.000000000000	0.0000000000000
1.3040000200272	0.33090841770172	-0.53564733266830	73.000000000000	0.0000000000000
1.3079999685287	0.32732889056206	-0.53994315862656	73.000000000000	0.0000000000000
1.3120000362396	0.32371994853020	-0.54416567087173	73.000000000000	0.0000000000000
1.3159999847412	0.32008436322212	-0.54831439256668	73.000000000000	0.0000000000000
1.3200000524521	0.31642499566078	-0.55238902568817	73.000000000000	0.0000000000000
1.3240000009537	0.31274503469467	-0.55638986825943	73.000000000000	0.0000000000000
1.3279999494553	0.30904722213745	-0.56031751632690	73.000000000000	0.0000000000000
1.3320000171661	0.30533504486084	-0.56417310237885	73.000000000000	0.0000000000000
1.3359999656677	0.30161103606224	-0.56795823574066	73.000000000000	0.0000000000000
1.3400000333786	0.29787805676460	-0.57167476415634	73.000000000000	0.0000000000000
1.3439999818802	0.29413858056068	-0.57532507181168	73.000000000000	0.0000000000000
1.3480000495911	0.29039433598518	-0.57891184091568	73.000000000000	0.0000000000000
1.3519999980927	0.28664711117744	-0.58243793249130	73.000000000000	0.0000000000000
1.3559999465942	0.28289785981178	-0.58590626716614	73.000000000000	0.0000000000000
