# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
1.000000000000000E+008;9.774118172032476E-001;-2.007719496437098E-001;
1.110000000000000E+008;9.715147183437786E-001;-2.243896432520007E-001;
1.220000000000000E+008;9.641147269596236E-001;-2.468675835229593E-001;
1.330000000000000E+008;9.548389292906115E-001;-2.709147055492106E-001;
1.440000000000000E+008;9.416281783422229E-001;-2.933033291393905E-001;
1.550000000000000E+008;9.279169438557515E-001;-3.079226336134659E-001;
1.660000000000000E+008;9.213032835557455E-001;-3.217197910599495E-001;
1.770000000000000E+008;9.161464492643006E-001;-3.394536318962332E-001;
1.880000000000000E+008;9.085636128642473E-001;-3.558765620177840E-001;
1.990000000000000E+008;9.009841883989267E-001;-3.704789000111222E-001;
2.100000000000000E+008;8.951428662036173E-001;-3.880246096196188E-001;
2.210000000000000E+008;8.863647919515123E-001;-4.082721735829427E-001;
2.320000000000000E+008;8.750469143542076E-001;-4.277111468306564E-001;
2.430000000000000E+008;8.630332618998331E-001;-4.448320592728650E-001;
2.540000000000000E+008;8.533606335055834E-001;-4.597694334298702E-001;
2.650000000000000E+008;8.448513195207863E-001;-4.722238790072750E-001;
2.760000000000000E+008;8.390689556878549E-001;-4.854367990963175E-001;
2.870000000000000E+008;8.337298567445219E-001;-4.996206615900701E-001;
2.980000000000000E+008;8.279514344571781E-001;-5.163873196576971E-001;
3.090000000000000E+008;8.197298359102454E-001;-5.358027582677641E-001;
3.200000000000000E+008;8.092312444409685E-001;-5.549361551818628E-001;
3.310000000000000E+008;7.971112943250467E-001;-5.740864725019678E-001;
3.420000000000000E+008;7.833547046255314E-001;-5.930037674939879E-001;
3.530000000000000E+008;7.689706674761992E-001;-6.111192570327713E-001;
3.640000000000000E+008;7.547748782019741E-001;-6.277482257075822E-001;
3.750000000000000E+008;7.410637428659280E-001;-6.429861239529598E-001;
3.860000000000000E+008;7.275066633507940E-001;-6.570279273434808E-001;
3.970000000000000E+008;7.136286670381852E-001;-6.696290130747925E-001;
4.080000000000000E+008;6.993392690741606E-001;-6.824495084808894E-001;
4.190000000000000E+008;6.831042347860167E-001;-6.968960381523310E-001;
4.300000000000000E+008;6.658075628559155E-001;-7.107827412767956E-001;
4.410000000000000E+008;6.493045959155901E-001;-7.244519704639435E-001;
4.520000000000000E+008;6.346788167762199E-001;-7.384305784073747E-001;
4.630000000000000E+008;6.209110785868135E-001;-7.531487764377070E-001;
4.740000000000000E+008;6.064995197010606E-001;-7.679228693334634E-001;
4.850000000000000E+008;5.911352243337414E-001;-7.831060172258657E-001;
4.960000000000000E+008;5.736501575708870E-001;-7.978755009437213E-001;
5.070000000000000E+008;5.542692365888109E-001;-8.119670281567762E-001;
5.180000000000000E+008;5.326934504550179E-001;-8.250837677161252E-001;
5.290000000000000E+008;5.101766282897264E-001;-8.376149549407730E-001;
5.400000000000000E+008;4.867053095697841E-001;-8.488494444309808E-001;
5.510000000000000E+008;4.637177639042438E-001;-8.590316829941929E-001;
5.620000000000000E+008;4.416406734700966E-001;-8.684896328766257E-001;
5.730000000000000E+008;4.214770679062109E-001;-8.776776141695643E-001;
5.840000000000000E+008;4.028029124702949E-001;-8.855367721290285E-001;
5.950000000000000E+008;3.840852004237130E-001;-8.924507044550698E-001;
6.060000000000000E+008;3.632235130001760E-001;-8.995900629402024E-001;
6.170000000000000E+008;3.399554191013208E-001;-9.062107615598273E-001;
6.280000000000000E+008;3.157134963740940E-001;-9.117370557317748E-001;
6.390000000000000E+008;2.917695690499462E-001;-9.189278373294199E-001;
6.500000000000000E+008;2.676860365630336E-001;-9.252647740208955E-001;
6.610000000000000E+008;2.454304271516238E-001;-9.314515908977644E-001;
