#Parameters = {D=8; L=131.5; Z0=73; Gap=1.5}
#"Frequency / GHz"	"S1,1 (L=131.5) [Magnitude]"
#----------------------------------------------
0.10000000149012	0.29636634030813
0.10400000214577	0.28005401807824
0.10800000280142	0.26333195286776
0.11200000345707	0.24622725507218
0.11599999666214	0.22876618257892
0.11999999731779	0.21097641858391
0.12399999797344	0.19288685376653
0.12800000607967	0.17452748674761
0.13199999928474	0.15592633180259
0.13600000739098	0.13711678503370
0.14000000059605	0.11812985971344
0.14399999380112	0.098996791177145
0.14800000190735	0.079749507904842
0.15199999511242	0.060423322903254
0.15600000321865	0.041049468375582
0.15999999642372	0.021664971943442
0.16400000452995	0.0023019893045333
0.16799999773502	-0.017004188591974
0.17200000584126	-0.036219218575036
0.17599999904633	-0.055306628704681
0.18000000715256	-0.074233739878696
0.18400000035763	-0.092963216312792
0.18799999356270	-0.11146198822980
0.19200000166893	-0.12969498504221
0.19599999487400	-0.14762698435483
0.20000000298023	-0.16522553905117
0.20399999618530	-0.18245603400812
0.20800000429153	-0.19928576623120
0.21199999749660	-0.21568260031614
0.21600000560284	-0.23161653599628
0.21999999880791	-0.24705561542948
0.22400000691414	-0.26197166293798
0.22800000011921	-0.27633395942967
0.23199999332428	-0.29011747618893
0.23600000143051	-0.30329699976502
0.23999999463558	-0.31584535522903
0.24400000274181	-0.32774251684867
0.24799999594688	-0.33896421738018
0.25200000405312	-0.34949303758668
0.25600001215935	-0.35930912284405
0.25999999046326	-0.36839745796590
0.26399999856949	-0.37674358309583
0.26800000667572	-0.38433360037371
0.27200001478195	-0.39115892318475
0.27599999308586	-0.39721002287918
0.28000000119209	-0.40247998780449
0.28400000929832	-0.40696549136119
0.28799998760223	-0.41066462705601
0.29199999570847	-0.41357554158109
0.29600000381470	-0.41570204021922
0.30000001192093	-0.41704738411856
0.30399999022484	-0.41761754794069
0.30799999833107	-0.41742257942595
0.31200000643730	-0.41647014185005
0.31600001454353	-0.41477526330691
0.31999999284744	-0.41235257304821
0.32400000095367	-0.40921630472840
0.32800000905991	-0.40538649426738
0.33199998736382	-0.40088126625346
0.33599999547005	-0.39572479245882
0.34000000357628	-0.38993962346040
0.34400001168251	-0.38355160265899
0.34799998998642	-0.37658502386953
0.35199999809265	-0.36906993123492
0.35600000619888	-0.36103558805763
0.36000001430511	-0.35251198219566
0.36399999260902	-0.34353118604407
0.36800000071526	-0.33412556552609
0.37200000882149	-0.32432908808773
0.37599998712540	-0.31417618953055
0.37999999523163	-0.30370291124627
0.38400000333786	-0.29294489372772
0.38800001144409	-0.28193732287390
0.39199998974800	-0.27071946458869
0.39599999785423	-0.25932820870495
0.40000000596046	-0.24780065951519
0.40400001406670	-0.23617510586802
0.40799999237061	-0.22448948827786
0.41200000047684	-0.21278238361498
0.41600000858307	-0.20109231103104
